,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,"My father's family name being Pirrip, and my Christian name Philip, my infant tongue could make of both names nothing longer or more explicit than Pip.",0.9891194701194763,4.945310652256012,1.392137497663498,-0.9868006706237793,-0.4975641667842865,0.7640141248703003,-1,0.6737362742424011
1,1,"So, I called myself Pip, and came to be called Pip.",-0.9883162975311279,4.343466877937317,1.30697563290596,-0.599725604057312,0.8032085299491882,0.9435385465621948,0,0.6056255102157593
2,2,"I give Pirrip as my father's family name, on the authority of his tombstone and my sister Mrs. Joe Gargery, who married the blacksmith.",0.976967453956604,4.49910044670105,3.4023580849170685,0.8196458220481873,0.9025213718414307,0.9946670532226562,1,0.7002754807472229
3,3,"As I never saw my father or my mother, and never saw any likeness of either of them (for their days were long before the days of photographs), my first fancies regarding what they were like, were unreasonably derived from their tombstones.",-0.996009886264801,0.44808271527290344,1.2787741124629974,-0.9961283802986145,-1.5691919922828674,0.8243877291679382,-1,-0.4678419530391693
4,4,"The shape of the letters on my father's, gave me an odd idea that he was a square, stout, dark man, with curly black hair.",-0.9935768842697144,0.755375325679779,2.373970180749893,-0.9371121525764465,0.6638618111610413,-0.7433896660804749,-1,-0.48954710364341736
5,5,"From the character and turn of the inscription, ""Also Georgiana Wife of the Above,"" I drew a childish conclusion that my mother was freckled and sickly.",-0.9974650740623474,0.3124138414859772,1.3334313035011292,-0.9988316297531128,-1.5309315919876099,-0.9995944499969482,-1,-1.8021018505096436
6,6,"To five little stone lozenges, each about a foot and a half long, which were arranged in a neat row beside their grave, and were sacred to the memory of five little brothers of mine who gave up trying to get a living, exceedingly early in that universal struggle I am indebted for a belief I religiously entertained that they had all been born on their backs with their hands in their trousers-pockets, and had never taken them out in this state of existence.",0.9967235922813416,4.3522524535655975,4.645027160644531,0.993828535079956,-0.37845414876937866,0.99716717004776,1,-1.4233517348766327
7,7,"Ours was the marsh country, down by the river, within, as the river wound, twenty miles of the sea.",0.9973346590995789,2.345247358083725,0.24286751449108124,-0.9534664750099182,0.8902561068534851,0.9916494488716125,1,0.5740603804588318
8,8,"My first most vivid and broad impression of the identity of things, seems to me to have been gained on a memorable raw afternoon towards evening.",0.9984938502311707,3.4926230907440186,3.5093840956687927,0.9988117814064026,1.8870406746864319,0.999315619468689,1,1.545137643814087
9,9,"At such a time I found out for certain, that this bleak place overgrown with nettles was the churchyard; and that Philip Pirrip, late of this parish, and also Georgiana wife of the above, were dead and buried; and that Alexander, Bartholomew, Abraham, Tobias, and Roger, infant children of the aforesaid, were also dead and buried; and that the dark flat wilderness beyond the churchyard, intersected with dykes and mounds and gates, with scattered cattle feeding on it, was the marshes; and that the low leaden line beyond, was the river; and that the distant savage lair from which the wind was rushing, was the sea; and that the small bundle of shivers growing afraid of it all and beginning to cry, was Pip.",-0.9858986139297485,0.5676654577255249,3.2649236023426056,-0.9965450763702393,0.8594667315483093,0.988243579864502,-1,-1.435554176568985
10,10,"""Hold your noise!"" cried a terrible voice, as a man started up from among the graves at the side of the church porch.",-0.994753897190094,0.38518157601356506,0.8127158880233765,-0.9806112051010132,-1.4320620596408844,-0.9108851552009583,-1,-1.8612116575241089
11,11,"""Keep still, you little devil, or I'll cut your throat!""",-0.9932333827018738,2.2414800822734833,4.399784237146378,-0.9925681948661804,-1.433120846748352,0.7348455786705017,0,-1.8593624830245972
12,12,"A fearful man, all in coarse grey, with a great iron on his leg.",-0.9896643757820129,0.660944402217865,4.577568352222443,-0.980954110622406,1.9715648293495178,0.9949521422386169,-1,-1.7088326811790466
13,13,"A man with no hat, and with broken shoes, and with an old rag tied round his head.",-0.9989709854125977,0.796890139579773,0.49161067605018616,-0.9984994530677795,0.8846299052238464,-0.9987877011299133,-1,-1.7973136901855469
14,14,"A man who had been soaked in water, and smothered in mud, and lamed by stones, and cut by flints, and stung by nettles, and torn by briars; who limped, and shivered, and glared and growled; and whose teeth chattered in his head as he seized me by the chin.",-0.9903849959373474,0.8788990378379822,4.324478417634964,-0.9946781396865845,-1.5499799251556396,0.9833102822303772,-1,-1.48392915725708
15,15,"""O! Don't cut my throat, sir,"" I pleaded in terror.",-0.9923020005226135,0.761748731136322,0.6151444911956787,-0.9804316163063049,-1.6424594521522522,0.8331090807914734,-1,-1.9250465631484985
