,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,"But remember, please, the Law by which we live, We are not built to comprehend a lie ... --Rudyard Kipling, ""The Secret of the Machines""",0.9810040593147278,0.46486595273017883,2.3334767818450928,-0.9972655177116394,-0.41108813881874084,0.987250566482544,-1,0.5196308493614197
1,1,"It was religious yearning granted hope, it was the holy grail of science.",0.9977425336837769,4.416012853384018,4.641403377056122,0.9849385619163513,1.9680868983268738,0.9966322779655457,1,-0.4754296541213989
2,2,"Our ambitions ran high and low--for a creation myth made real, for a monstrous act of self-love.",-0.9898911714553833,0.48298779129981995,1.3291963040828705,-0.9904146194458008,1.6411628723144531,0.9896771311759949,1,1.444230705499649
3,3,"As soon as it was feasible, we had no choice but to follow our desires and hang the consequences.",0.9945173263549805,2.3113332390785217,4.382011890411377,-0.9968855977058411,1.6913084387779236,0.9912859797477722,-1,0.5252214074134827
4,4,"In loftiest terms, we aimed to escape our mortality, confront or even replace the Godhead with a perfect self.",0.9960975050926208,0.5034453868865967,4.635650098323822,-0.9146082401275635,1.9634060859680176,0.9988565444946289,-1,-1.388571947813034
5,5,"More practically, we intended to devise an improved, more modern version of ourselves and exult in the joy of invention, the thrill of mastery.",0.9985390305519104,1.3523750305175781,4.263934224843979,0.9997377395629883,-1.5261703729629517,0.997848629951477,1,1.764218270778656
6,6,"In the autumn of the twentieth century, it came about at last, the first step towards the fulfilment of an ancient dream, the beginning of the long lesson we would teach ourselves that however complicated we were, however faulty and difficult to describe in even our simplest actions and modes of being, we could be imitated and bettered.",0.9977330565452576,1.4715310633182526,2.4013973772525787,0.981676459312439,1.9035019874572754,0.9987175464630127,1,-1.5312337279319763
7,7,"And I was there as a young man, an early and eager adopter in that chilly dawn.",0.9986188411712646,3.5038832426071167,4.553983390331268,0.9962978959083557,1.7140171527862549,0.9923304319381714,1,-0.45144644379615784
8,8,"But artificial humans were a cliche long before they arrived, so when they did, they seemed to some a disappointment.",-0.9985597133636475,2.460445374250412,2.5215587615966797,-0.999737024307251,-1.9270395040512085,-0.997468888759613,-1,-1.9552944898605347
9,9,"The imagination, fleeter than history, than technological advance, had already rehearsed this future in books, then films and TV dramas, as if human actors, walking with a certain glazed look, phony head movements, some stiffness in the lower back, could prepare us for life with our cousins from the future.",-0.9831854104995728,1.280363768339157,3.3129371404647827,-0.966803252696991,1.9632489085197449,-0.9988448023796082,-1,-0.4070189893245697
10,10,"I was among the optimists, blessed by unexpected funds following my mother's death and the sale of the family home, which turned out to be on a valuable development site.",0.9967567920684814,4.60593569278717,4.4677780866622925,0.9995818734169006,1.656980037689209,0.995883047580719,1,1.835631251335144
11,11,"The first truly viable manufactured human with plausible intelligence and looks, believable motion and shifts of expression, went on sale the week before the Falklands Task Force set off on its hopeless mission.",0.9963844418525696,4.666255414485931,4.661695718765259,-0.5853433609008789,1.9698240160942078,0.9985309839248657,1,1.5380488634109497
12,12,"Adam cost PS , .",-0.9992662072181702,2.4739573001861572,4.286551415920258,-0.9877200722694397,0.633093535900116,-0.9955704808235168,-1,-1.4999766647815704
13,13,I brought him home in a hired van to my unpleasant flat in north Clapham.,-0.9990343451499939,0.3059321641921997,4.380730509757996,-0.9961049556732178,-1.5402766466140747,0.7814570069313049,-1,0.5488461852073669
14,14,"I would made a reckless decision, but I was encouraged by reports that Sir Alan Turing, war hero and presiding genius of the digital age, had taken delivery of the same model.",0.9928053021430969,0.6597586870193481,1.364654779434204,0.9227063655853271,-0.471324622631073,-0.9096747040748596,-1,1.5169565677642822
15,15,Fie probably wanted to have his lab take it apart to examine its workings fully.,-0.9981736540794373,1.4012528657913208,2.3961953222751617,-0.9912830591201782,0.8931402564048767,0.9972662925720215,1,0.524840235710144
16,16,"Twelve of this first edition were called Adam, thirteen were called Eve.",-0.952165424823761,0.5633962154388428,0.30007046461105347,-0.9410076141357422,0.9098269939422607,0.9942514300346375,0,0.71230149269104
17,17,"Corny, everyone agreed, but commercial.",-0.9993860125541687,2.6600353717803955,2.381229907274246,-0.9791815280914307,0.7229110598564148,-0.959984540939331,1,-1.6344200372695923
18,18,"Notions of biological race being scientifically discredited, the twenty-five were designed to cover a range of ethnicities.",0.9895971417427063,0.7254292368888855,3.2944130301475525,0.7446628212928772,-0.46287623047828674,0.979616641998291,1,0.5838552117347717
19,19,"There were rumours, then complaints, that the Arab could not be told apart from the Jew.",-0.9977492094039917,0.6857595443725586,1.4062028527259827,-0.9971186518669128,-1.6991186141967773,0.928570568561554,-1,-1.6915826797485352
20,20,Random programming as well as life experience would grant to all complete latitude in sexual preference.,0.9987564086914062,0.41313955187797546,4.585349202156067,-0.9078062176704407,1.7423961162567139,0.9796958565711975,-1,-0.4506765305995941
21,21,"By the end of the first week, all the Eves sold out.",-0.9994592070579529,2.3310281932353973,0.5654609203338623,0.9995476007461548,0.8395346999168396,0.9962165951728821,-1,0.5720995664596558
22,22,"At a careless glance, I might have taken my Adam for a Turk or a Greek.",-0.9978638291358948,0.5940208435058594,1.3194181025028229,-0.9992992281913757,0.6957030296325684,-0.8023680448532104,-1,0.6207064390182495
23,23,"He weighed pounds, so I had to ask my upstairs neighbour, Miranda, to help me carry him in from the street on the disposable stretcher that came with the purchase.",-0.9959409832954407,3.3673327565193176,2.3353992700576782,-0.995342493057251,0.9088883399963379,0.8980078101158142,-1,0.6697357892990112
24,24,"While his batteries began to charge, I made us coffee, then scrolled through the -page online handbook.",0.996852457523346,2.3670901358127594,0.28056231141090393,-0.9919781684875488,0.9414791464805603,0.8985196948051453,1,0.6567045450210571
25,25,Its language was mostly clear and precise.,0.9988214373588562,2.442822575569153,2.4581446051597595,0.9997313022613525,1.814320683479309,0.9984306693077087,1,0.5141947865486145
26,26,But Adam was created across different agencies and in places the instructions had the charm of a nonsense poem.,-0.9951484799385071,4.509238660335541,2.3794367611408234,0.8779651522636414,-1.6377578377723694,0.9437270760536194,-1,-1.4493164122104645
27,27,"""Unreveal upside of B k vest to gain carefree emoticon with motherboard output to attenuate mood-swing penumbra.""",0.9982444643974304,1.510848879814148,3.352162182331085,-0.9508716464042664,0.9524083137512207,-0.9951634407043457,-1,-0.4765792191028595
