"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","he  for there could be no doubt of his sex  though the fashion of the time did something to disguise it  was in the act of slicing at the head of a moor which swung from the rafters",0.064888568452305,0.064888568452305,0.162221421130763,0.162221421130763,0,0.134806000959664,-0.0709718717447086
"2","it was the colour of an old football  and more or less the shape of one  save for the sunken cheeks and a strand or two of coarse  dry hair  like the hair on a cocoanut",-0.0333333333333333,-0.0333333333333333,-0.166666666666667,0,0.766666666666667,-0.131833333333333,0.1365
"3","orlando own father  or perhaps his grandfather  had struck it from the shoulders of a vast pagan who had started up under the moon in the barbarian fields of africa  and now it swung  gently  perpetually  in the breeze which never ceased blowing through the attic rooms of the gigantic house of the lord who had slain him",-0.111610467930764,-0.111610467930764,-0.393919298579168,0.131306432859723,0,-0.259198898465092,0.000820665205373263
"4","orlando own fathers had ridden in fields of asphodel  and stony fields  and fields watered by strange rivers  and they had struck many heads of many colours off many shoulders  and brought them back to hang from the rafters",-0.240192230707631,-0.240192230707631,-0.480384461415261,0,0,0.145236235501214,-0.183480176234996
"5","so too would orlando  he vowed",0,0,0,0,0,0,-0.0510310363079829
"6","but since he was sixteen only  and too young to ride with them in africa or france  he would steal away from his mother and the peacocks in the garden and go to his attic room and there lunge and plunge and slice the air with his blade",-0.067838656629781,-0.067838656629781,-0.144337567297406,0,-0.115470053837925,-0.380618164963261,0.0649519052838329
"7","sometimes he cut the cord so that the skull bumped on the floor and he had to string it up again  fastening it with some chivalry almost out of reach so that his enemy grinned at him through shrunk  black lips triumphantly",-0.216024689946929,-0.0925820099772551,-0.123442679969674,-0.154303349962092,-0.432049379893857,-0.0853914738690217,0.10029717747536
"8","the skull swung to and fro  for the house  at the top of which he lived  was so vast that there seemed trapped in it the wind itself  blowing this way  blowing that way  winter and summer",0.0164398987305357,-0.147959088574822,-0.131519189844286,0,0.164398987305357,0.456207189772366,0.0308248101197545
"9","the green arras with the hunters on it moved perpetually",0,0,0,0,0.316227766016838,0.00822192191643779,-0.0988211768802618
"10","his fathers had been noble since they had been at all",0.226133508433323,0.226133508433323,0.301511344577764,0,0.301511344577764,0.201108066833368,0.113066754216661
