"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","BOOK I  Great art Thou, O Lord, and greatly to be praised; great is Thy power, and Thy wisdom infinite.",0.760263112349928,0.760263112349928,0.670820393249937,0.447213595499958,1.0733126291999,0.650248567856939,0.111803398874989
"2","And Thee would man praise; man, but a particle of Thy creation; man, that bears about him his mortality, the witness of his sin, the witness that Thou resistest the proud: yet would man praise Thee; he, but a particle of Thy creation.",0.152498570332605,0.152498570332605,0.304997140665209,0,0.152498570332605,0.197561897865889,0.0190623212915756
"3","Thou awakest us to delight in Thy praise; for Thou madest us for Thyself, and our heart is restless, until it repose in Thee.",0.41845449772546,0.41845449772546,0.204124145231932,0.204124145231932,0.612372435695795,0.840583230065094,-0.0255155181539914
"4","Grant me, Lord, to know and understand which is first, to call on Thee or to praise Thee?",0.530330085889911,0.294627825494395,0.471404520791032,0,0.471404520791032,0.450662721876226,0.265165042944955
"5","and, again, to know Thee or to call on Thee?",0,0,0,0,0,0.0866464078886136,0.118585412256314
"6","for who can call on Thee, not knowing Thee?",-0.2,-0.2,0,0,-0.333333333333333,0.442666666666667,0.0625
"7","for he that knoweth Thee not, may call on Thee as other than Thou art.",0.154919333848297,0.154919333848297,0,0,0.258198889747161,-0.330236379986619,0.145236875482778
"8","Or, is it rather, that we call on Thee that we may know Thee?",0,0,0,0,0,-0.180401338290886,0.033407655239053
"9","but how shall they call on Him in whom they have not believed?",0,0,0,0,0,-0.168420847078885,0.255682121697567
"10","or how shall they believe without a preacher?",0,0,0,0,0,0.182433549546129,0.058925565098879
"11","and they that seek the Lord shall praise Him: for they that seek shall find Him, and they that find shall praise Him.",0.312771621085612,0.312771621085612,0.41702882811415,0,0.41702882811415,0.03065161886639,0.0521286035142687
"12","I will seek Thee, Lord, by calling on Thee; and will call on Thee, believing in Thee; for to us hast Thou been preached.",0.163299316185545,0.163299316185545,0,0,0.204124145231932,0.268219126834758,-0.0382732772309872
"13","My faith, Lord, shall call on Thee, which Thou hast given me, wherewith Thou hast inspired me, through the Incarnation of Thy Son, through the ministry of the Preacher.",0.278543007265578,0.0928476690885259,0.185695338177052,0,0.557086014531156,0.292841548305211,0.127665544996723
"14","And how shall I call upon my God, my God and Lord, since, when I call for Him, I shall be calling Him to myself?",0,0,0,0,0.4,0.412,0.025
"15","and what room is there within me, whither my God can come into me?",0,0,0,0,0.267261241912424,0.215145299739502,0.100222965717159
"16","whither can God come into me, God who made heaven and earth?",0.23094010767585,0.23094010767585,0.288675134594813,0,0.577350269189626,0.435899453238167,0.0721687836487032
"17","is there, indeed, O Lord my God, aught in me that can contain Thee?",0,0,0,0,0.267261241912424,0.210869119868903,0.0668153104781061
"18","do then heaven and earth, which Thou hast made, and wherein Thou hast made me, contain Thee?",0.194028500029066,0.194028500029066,0.242535625036333,0,0,0.189905394403449,0.303169531295416
"19","or, because nothing which exists could exist without Thee, doth therefore whatever exists contain Thee?",0,0,0,0,0,0.127550251535098,0.0645497224367903
"20","Since, then, I too exist, why do I seek that Thou shouldest enter into me, who were not, wert Thou not in me?",0,0,0,0,0,0.0498349449596409,0.078192905271403
"21","Why?",0,0,0,0,0,0,0
"22","because I am not gone down in hell, and yet Thou art there also.",0.374165738677394,0.374165738677394,0.267261241912424,0,0.534522483824849,0.13229431474665,0.320156696040925
"23","For if I go down into hell, Thou art there.",-0.0632455532033676,-0.0632455532033676,-0.316227766016838,0,0,-0.0834841302284453,-0.131761569173682
"24","I could not be then, O my God, could not be at all, wert Thou not in me; or, rather, unless I were in Thee, of whom are all things, by whom are all things, in whom are all things?",0,0,0,0,0.158113883008419,0.279861572924902,0
"25","Even so, Lord, even so.",0,0,0,0,0,0.0456157867409957,-0.335410196624968
"26","Whither do I call Thee, since I am in Thee?",0,0,0,0,0,0.207129186741029,0.0592927061281571
"27","or whence canst Thou enter into me?",0,0,0,0,0,-0.313710512597659,0
"28","for whither can I go beyond heaven and earth, that thence my God should come into me, who hath said, I fill the heaven and the earth.",0.3079201435678,0.3079201435678,0.384900179459751,0,0.192450089729875,0.337172557206741,-0.0160375074774896
"29","Do the heaven and earth then contain Thee, since Thou fillest them?",0.23094010767585,0.23094010767585,0.288675134594813,0,0,0.226032630387739,0.21650635094611
"30","or dost Thou fill them and yet overflow, since they do not contain Thee?",-0.0668153104781061,-0.0668153104781061,0,0,-0.267261241912424,-0.141648458213585,-0.155902391115581
"31","And whither, when the heaven and the earth are filled, pourest Thou forth the remainder of Thyself?",0.194028500029066,0.194028500029066,0.242535625036333,0,0,0.0771263287615539,0.0606339062590832
"32","or hast Thou no need that aught contain Thee, who containest all things, since what Thou fillest Thou fillest by containing it?",0,0,0,0,0,0.265648092579091,0.0133250447722257
"33","for the vessels which Thou fillest uphold Thee not, since, though they were broken, Thou wert not poured out.",-0.309711240725258,-0.309711240725258,-0.458831467741123,-0.229415733870562,-0.229415733870562,-0.296175712426895,-0.0143384833669101
"34","And when Thou art poured out on us, Thou art not cast down, but Thou upliftest us; Thou art not dissipated, but Thou gatherest us.",-0.12,-0.12,0,0,-0.2,0.4915,-0.04375
"35","But Thou who fillest all things, fillest Thou them with Thy whole self?",0,0,0,0,0,0.561148586006347,0.450693909432999
"36","or, since all things cannot contain Thee wholly, do they contain part of Thee?",0,0,0,0,0,0.358931847888386,-0.233853586673371
"37","and all at once the same part?",0,0,0,0,0,0.232070186427665,-0.0944911182523068
"38","or each its own part, the greater more, the smaller less?",0.271360210119987,0.271360210119987,0,0.542720420239975,0.542720420239975,-0.42332192778718,-0.0188444590361102
"39","And is, then one part of Thee greater, another less?",0.158113883008419,0.158113883008419,0,0.316227766016838,0.316227766016838,-0.28998086143744,0.0988211768802618
"40","or, art Thou wholly every where, while nothing contains Thee wholly?",0.180906806746658,0.180906806746658,0,0,0.301511344577764,-0.933177611468178,0.376889180722205
"41","What art Thou then, my God?",0.244948974278318,0.244948974278318,0,0,0.816496580927726,0.278017085805891,0.255155181539914
"42","what, but the Lord God?",0,0,0,0,1.00623058987491,0.682224339935186,0
"43","For who is Lord but the Lord?",0,0,0,0,0,0.302599113020133,0
"44","or who is God save our God?",0.188982236504614,0.188982236504614,0,0,1.13389341902768,0.491731779385005,0
"45","Most highest, most good, most potent, most omnipotent; most merciful, yet most just; most hidden, yet most present; most beautiful, yet most strong, stable, yet incomprehensible; unchangeable, yet all-changing; never new, never old; all-renewing, and bringing age upon the proud, and they know it not; ever working, ever at rest; still gathering, yet nothing lacking; supporting, filling, and overspreading; creating, nourishing, and maturing; seeking, yet having all things.",0.645423449040573,0.645423449040573,1.09961032058764,0.860564598720763,0.884469170907451,0.633303830941922,0.310901727547101
"46","Thou lovest, without passion; art jealous, without anxiety; repentest, yet grievest not; art angry, yet serene; changest Thy works, Thy purpose unchanged; receivest again what Thou findest, yet didst never lose; never in need, yet rejoicing in gains; never covetous, yet exacting usury.",0.228747855498907,0.228747855498907,0.609994281330419,0.152498570332605,-0.152498570332605,0.263670028105073,-0.120728034846645
"47","Thou receivest over and above, that Thou mayest owe; and who hath aught that is not Thine?",0,0,0,0,0,0.163954082524561,0.0303169531295416
"48","Thou payest debts, owing nothing; remittest debts, losing nothing.",-0.866666666666667,-0.866666666666667,-1,-0.333333333333333,-0.666666666666667,-0.48,0
"49","And what had I now said, my God, my life, my holy joy?",0.277350098112615,0.277350098112615,0.554700196225229,0,0.832050294337844,0.723606405975811,0.0520031433961152
"50","or what saith any man when he speaks of Thee?",0,0,0,0,0,-0.00632455532033676,0
"51","Yet woe to him that speaketh not, since mute are even the most eloquent.",0.374165738677394,0.374165738677394,0.748331477354788,0,0.748331477354788,-0.255501747268278,0.260579710864614
"52","Oh!",0,0,0,0,0,0,0
"53","that I might repose on Thee!",0.32659863237109,0.32659863237109,0,0,0.408248290463863,0.178812751223172,-0.0510310363079829
"54","Oh!",0,0,0,0,0,0,0
"55","that Thou wouldest enter into my heart, and inebriate it, that I may forget my ills, and embrace Thee, my sole good!",0.159900537266708,0.159900537266708,0.21320071635561,0.21320071635561,0.21320071635561,0.20254068053783,0.18877146760653
"56","What art Thou to me?",0.268328157299975,0.268328157299975,0,0,0.447213595499958,0.0469574275274956,0.111803398874989
"57","In Thy pity, teach me to utter it.",-0.0353553390593274,-0.0353553390593274,-0.353553390593274,0,0.353553390593274,0.276832304834533,-0.0441941738241592
"58","Or what am I to Thee that Thou demandest my love, and, if I give it not, art wroth with me, and threatenest me with grievous woes?",0.163582576270394,0.163582576270394,0,0,0.192450089729875,-0.125477458503879,0.0441031455630964
"59","Is it then a slight woe to love Thee not?",-0.395284707521047,-0.395284707521047,-0.632455532033676,0,-0.632455532033676,-0.73206727832898,-0.296463530640786
"60","Oh!",0,0,0,0,0,0,0
"61","for Thy mercies' sake, tell me, O Lord my God, what Thou art unto me.",0.154919333848297,0.154919333848297,0,0,0.516397779494322,0.412601825815963,0
"62","Say unto my soul, I am thy salvation.",0.353553390593274,0.353553390593274,0,0,0.353553390593274,0.365574205873445,-0.0441941738241592
"63","So speak, that I may hear.",0,0,0,0,0,-0.307002714428825,0
"64","Behold, Lord, my heart is before Thee; open Thou the ears thereof, and say unto my soul, I am thy salvation.",0.218217890235992,0.218217890235992,0,0,0.218217890235992,0.128093901568528,-0.0636468846521644
"65","After this voice let me haste, and take hold on Thee.",-0.180906806746658,-0.180906806746658,-0.301511344577764,0,0,0.146534513464793,-0.122488983734716
"66","Hide not Thy face from me.",0,0,0,0,0,-0.269035623415686,0.280670699693906
"67","Let me dieâ€""lest I dieâ€""only let me see Thy face.",-0.259807621135332,-0.259807621135332,-0.346410161513775,0,-0.346410161513775,0.0119511505722252,-0.176091832102836
"68","Narrow is the mansion of my soul; enlarge Thou it, that Thou mayest enter in.",0,0,0,0,0,-0.324297805522434,0.0215165741455968
"69","It is ruinous; repair Thou it.",-0.204124145231932,-0.204124145231932,-0.408248290463863,0,-0.408248290463863,0.0391918358845308,0.0255155181539914
"70","It has that within which must offend Thine eyes; I confess and know it.",-0.33407655239053,-0.33407655239053,-0.534522483824849,-0.534522483824849,-0.267261241912424,-0.19296261666077,-0.0501114828585796
"71","But who shall cleanse it?",0.804984471899924,0.804984471899924,0,0,1.00623058987491,0.63392527162119,-0.754672942406179
"72","or to whom should I cry, save Thee?",-0.0883883476483184,-0.0883883476483184,-0.353553390593274,0,0,-0.00742462120245875,-0.121533978016438
"73","Lord, cleanse me from my secret faults, and spare Thy servant from the power of the enemy.",-0.169774937525433,-0.169774937525433,-0.485071250072666,-0.242535625036333,-0.242535625036333,0.363318366304427,-0.161690416690889
"74","I believe, and therefore do I speak.",0,0,0,0,0,0.314088477070668,0.110239637961025
"75","Lord, Thou knowest.",0,0,0,0,0,0.0588897274573418,0
"76","Have I not confessed against myself my transgressions unto Thee, and Thou, my God, hast forgiven the iniquity of my heart?",0.196396101212393,0.196396101212393,-0.218217890235992,0.436435780471985,0.218217890235992,0.0202942637919473,0.190940653956493
"77","I contend not in judgment with Thee, who art the truth; I fear to deceive myself; lest mine iniquity lie unto itself.",-0.0319801074533416,-0.0319801074533416,-0.639602149066831,-0.426401432711221,-0.426401432711221,-0.0341121146168977,-0.177667263629675
"78","Therefore I contend not in judgment with Thee; for if Thou, Lord, shouldest mark iniquities, O Lord, who shall abide it?",0.163663417676994,0.163663417676994,0.218217890235992,0.218217890235992,0,0.194213922310033,-0.027277236279499
"79","Yet suffer me to speak unto Thy mercy, me, dust and ashes.",-0.187638837486628,-0.187638837486628,-0.288675134594813,-0.288675134594813,-0.577350269189626,-0.265003773558038,-0.252590742770461
"80","Yet suffer me to speak, since I speak to Thy mercy, and not to scornful man.",0.1875,0.1875,0.25,-0.25,0,0.22325,-0.125
"81","Thou too, perhaps, despisest me, yet wilt Thou return and have compassion upon me.",0.133630620956212,0.133630620956212,0,0,0.267261241912424,0.181470383258536,-0.442651431917453
"82","For what would I say, O Lord my God, but that I know not whence I came into this dying life (shall I call it?) or living death.",0.531512540169226,0.531512540169226,0.850420064270761,0,1.03940230077537,0.684966116210972,0.271661964975382
"83","Then immediately did the comforts of Thy compassion take me up, as I heard (for I remember it not) from the parents of my flesh, out of whose substance Thou didst sometime fashion me.",0.30012252399939,0.30012252399939,0.171498585142509,0,0.342997170285018,-0.0744303859518488,-0.146488374809226
"84","Thus there received me the comforts of woman's milk.",0.533333333333333,0.533333333333333,0,0,0.333333333333333,0.550333333333333,0.0416666666666667
"85","For neither my mother nor my nurses stored their own breasts for me; but Thou didst bestow the food of my infancy through them, according to Thine ordinance, whereby Thou distributest Thy riches through the hidden springs of all things.",0.102774023955472,0.102774023955472,0,0,0.197642353760524,0.168233171520958,0.148231765320393
"86","Thou also gavest me to desire no more than Thou gavest; and to my nurses willingly to give me what Thou gavest them.",0.0792354773416884,0.0792354773416884,0.208514414057075,0,0.208514414057075,0.236038316712609,0.108601257321393
"87","For they, with a heaven-taught affection, willingly gave me what they abounded with from Thee.",0.575,0.575,0.75,0,0.5,0.47425,0.15625
"88","For this my good from them, was good for them.",0.474341649025257,0.474341649025257,0.632455532033676,0.632455532033676,0.632455532033676,0.540749479888793,0.296463530640786
"89","Nor, indeed, from them was it, but through them; for from Thee, O God, are all good things, and from my God is all my health.",0.147087101353638,0.147087101353638,0.196116135138184,0.196116135138184,0.588348405414552,0.8099596381207,0.520933483960801
"90","This I since learned, Thou, through these Thy gifts, within me and without, proclaiming Thyself unto me.",0.194028500029066,0.194028500029066,0,0,0,0.0630592625094466,0.0606339062590832
"91","For then I knew but to suck; to repose in what pleased, and cry at what offended my flesh; nothing more.",-0.357331795261438,-0.357331795261438,-0.490990253030983,0,-0.490990253030983,-0.063595021533585,-0.0681112589899091
"92","Afterwards I began to smile; first in sleep, then waking: for so it was told me of myself, and I believed it; for we see the like in other infants, though of myself I remember it not.",0.205498734131697,0.205498734131697,0.328797974610715,0,0.164398987305357,0.0688831756809447,0.190428826962039
