"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","i was born in the year   in the city of york  of a good family  though not of that country  my father being a foreigner of bremen  who settled first at hull",0.0883883476483184,0.0883883476483184,0.176776695296637,0.176776695296637,0,-0.0525026785031011,0.215446597392776
"2","he got a good estate by merchandise  and leaving off his trade  lived afterwards at york  from whence he had married my mother  whose relations were named robinson  a very good family in that country  and from whom i was called robinson kreutznaer  but  by the usual corruption of words in england  we are now called nay we call ourselves and write our name crusoe  and so my companions always called me",0.154679608384557,0.154679608384557,0.0648181216087669,0.0648181216087669,0.0942809041582063,0.104958216554123,0.0503322535219591
"3","i had two elder brothers  one of whom was lieutenant colonel to an english regiment of foot in flanders  formerly commanded by the famous colonel lockhart  and was killed at the battle near dunkirk against the spaniards",-0.0164398987305357,-0.0164398987305357,0,-0.164398987305357,0.493196961916072,0.0231802572100554,-0.102749367065848
"4","what became of my second brother i never knew  any more than my father or mother knew what became of me",-0.087287156094397,-0.087287156094397,0,0,-0.218217890235992,-0.0545981161370453,-0.0545544725589981
"5","being the third son of the family and not bred to any trade  my head began to be filled very early with rambling thoughts",-0.0367423461417477,-0.0367423461417477,0,0,-0.367423461417477,-0.124883152052896,-0.0663403472003777
"6","my father  who was very ancient  had given me a competent share of learning  as far as house education and a country free school generally go  and designed me for the law  but i would be satisfied with nothing but going to sea  and my inclination to this led me so strongly against the will  nay  the commands of my father  and against all the entreaties and persuasions of my mother and other friends  that there seemed to be something fatal in that propensity of nature  tending directly to the life of misery which was to befall me",0.24117392001184,0.4798224586623,-0.0113642161262124,0.0252538136138053,0.272741187029097,0.358253428352566,-0.055335314596783
"7","my father  a wise and grave man  gave me serious and excellent counsel against what he foresaw was my design",0.563489130329947,0.563489130329947,0.626099033699941,0,0.804984471899924,0.340910923849618,0.514295634824952
"8","he called me one morning into his chamber  where he was confined by the gout  and expostulated very warmly with me upon this subject",0.102062072615966,0.102062072615966,0.163299316185545,-0.204124145231932,-0.612372435695795,-0.197388048439278,-0.108866210790363
"9","he asked me what reasons  more than a mere wandering inclination  i had for leaving father s house and my native country  where i might be well introduced  and had a prospect of raising my fortune by application and industry  with a life of ease and pleasure",0.546993718117105,0.546993718117105,0.583459965991578,0.145864991497895,0.437594974493684,1.01434515087636,0.379248977894526
"10","he told me it was men of desperate fortunes on one hand  or of aspiring  superior fortunes on the other  who went abroad upon adventures  to rise by enterprise  and make themselves famous in undertakings of a nature out of the common road  that these things were all either too far above me or too far below me  that mine was the middle state  or what might be called the upper station of low life  which he had found  by long experience  was the best state in the world  the most suited to human happiness  not exposed to the miseries and hardships  the labour and sufferings of the mechanic part of mankind  and not embarrassed with the pride  luxury  ambition  and envy of the upper part of mankind",0.207712616973548,0.207712616973548,0.0707106781186548,0.247487373415292,0.247487373415292,0.304179659596923,0.253217884621158
"11","he told me i might judge of the happiness of this state by this one thing viz  that this was the state of life which all other people envied  that kings have frequently lamented the miserable consequence of being born to great things  and wished they had been placed in the middle of the two extremes  between the mean and the great  that the wise man gave his testimony to this  as the standard of felicity  when he prayed to have neither poverty nor riches",0.108465228909328,0.108465228909328,0.325395686727984,0.325395686727984,0.108465228909328,0.38092988392956,-0.0745698448751631
"12","he bade me observe it  and i should always find that the calamities of life were shared among the upper and lower part of mankind  but that the middle station had the fewest disasters  and was not exposed to so many vicissitudes as the higher or lower part of mankind  nay  they were not subjected to so many distempers and uneasinesses  either of body or mind  as those were who  by vicious living  luxury  and extravagances on the one hand  or by hard labour  want of necessaries  and mean or insufficient diet on the other hand  bring distemper upon themselves by the natural consequences of their way of living  that the middle station of life was calculated for all kind of virtue and all kind of enjoyments  that peace and plenty were the handmaids of a middle fortune  that temperance  moderation  quietness  health  society  all agreeable diversions  and all desirable pleasures  were the blessings attending the middle station of life  that this way men went silently and smoothly through the world  and comfortably out of it  not embarrassed with the labours of the hands or of the head  not sold to a life of slavery for daily bread  nor harassed with perplexed circumstances  which rob the soul of peace and the body of rest  nor enraged with the passion of envy  or the secret burning lust of ambition for great things  but  in easy circumstances  sliding gently through the world  and sensibly tasting the sweets of living  without the bitter  feeling that they are happy  and learning by every day s experience to know it more sensibly",0.691603848444701,0.691603848444701,0.700789819265746,0.382554987357452,0.440632844180715,0.45426565718563,0.219008293334196
"13","after this he pressed me earnestly  and in the most affectionate manner  not to play the young man  nor to precipitate myself into miseries which nature  and the station of life i was born in  seemed to have provided against  that i was under no necessity of seeking my bread  that he would do well for me  and endeavour to enter me fairly into the station of life which he had just been recommending to me  and that if i was not very easy and happy in the world  it must be my mere fate or fault that must hinder it  and that he should have nothing to answer for  having thus discharged his duty in warning me against measures which he knew would be to my hurt  in a word  that as he would do very kind things for me if i would stay and settle at home as he directed  so he would not have so much hand in my misfortunes as to give me any encouragement to go away  and to close all  he told me i had my elder brother for an example  to whom he had used the same earnest persuasions to keep him from going into the low country wars  but could not prevail  his young desires prompting him to run into the army  where he was killed  and though he said he would not cease to pray for me  yet he would venture to say to me  that if i did take this foolish step  god would not bless me  and i should have leisure hereafter to reflect upon having neglected his counsel when there might be none to assist in my recovery",-0.291994349260392,-0.229244847270337,-0.218129221203527,-0.322711724520286,-0.173308148353487,0.295766729797174,-0.101674777716606
"14","i observed in this last part of his discourse  which was truly prophetic  though i suppose my father did not know it to be so himself i say  i observed the tears run down his face very plentifully  especially when he spoke of my brother who was killed  and that when he spoke of my having leisure to repent  and none to assist me  he was so moved that he broke off the discourse  and told me his heart was so full he could say no more to me",-0.238499523001431,-0.132499735000795,-0.317999364001908,0,-0.38159923680229,-0.0279839440321679,-0.0552082229169979
"15","i was sincerely affected with this discourse  and  indeed  who could be otherwise",0.138675049056307,0.138675049056307,0.277350098112615,0,0,-0.0346687622640768,0.156009430188346
"16","and i resolved not to think of going abroad any more  but to settle at home according to my father s desire",0,0,0,0,0,0.26449680871077,0.269832156637569
"17","but alas  a few days wore it all off  and  in short  to prevent any of my father s further importunities  in a few weeks after i resolved to run quite away from him",-0.121763995451181,-0.121763995451181,0,0,0,-0.0710690136830557,-0.289046573708937
"18","however  i did not act quite so hastily as the first heat of my resolution prompted  but i took my mother at a time when i thought her a little more pleasant than ordinary  and told her that my thoughts were so entirely bent upon seeing the world that i should never settle to anything with resolution enough to go through with it  and my father had better give me his consent than force me to go without it  that i was now eighteen years old  which was too late to go apprentice to a trade or clerk to an attorney  that i was sure if i did i should never serve out my time  but i should certainly run away from my master before my time was out  and go to sea  and if she would speak to my father to let me go one voyage abroad  if i came home again  and did not like it  i would go no more  and i would promise  by a double diligence  to recover the time that i had lost",0.211524131248798,0.0769858145534494,0.284025335245736,-0.0747435092751936,0.269076633390697,-0.198602772339339,0.277071074570256
"19","this put my mother into a great passion  she told me she knew it would be to no purpose to speak to my father upon any such subject  that he knew too well what was my interest to give his consent to anything so much for my hurt  and that she wondered how i could think of any such thing after the discourse i had had with my father  and such kind and tender expressions as she knew my father had used to me  and that  in short  if i would ruin myself  there was no help for me  but i might depend i should never have their consent to it  that for her part she would not have so much hand in my destruction  and i should never have it to say that my mother was willing when my father was not",0.163067191951383,0.0752617809006382,0.121255091451028,-0.217422922601844,-0.133798721601135,0.447458799816423,0.0245973618560169
"20","though my mother refused to move it to my father  yet i heard afterwards that she reported all the discourse to him  and that my father  after showing a great concern at it  said to her  with a sigh  that boy might be happy if he would stay at home  but if he goes abroad  he will be the most miserable wretch that ever was born  i can give no consent to it",-0.43890430198549,-0.43890430198549,-0.42134812990607,0,-0.538389277102201,-0.245900758312685,-0.188211918120311
"21","it was not till almost a year after this that i broke loose  though  in the meantime  i continued obstinately deaf to all proposals of settling to business  and frequently expostulated with my father and mother about their being so positively determined against what they knew my inclinations prompted me to",-0.147029408822941,-0.147029408822941,-0.420084025208403,0,-0.140028008402801,-0.259415888367029,-0.00437587526258753
"22","but being one day at hull  where i went casually  and without any purpose of making an elopement at that time  but  i say  being there  and one of my companions being about to sail to london in his father s ship  and prompting me to go with them with the common allurement of seafaring men  that it should cost me nothing for my passage  i consulted neither father nor mother any more  nor so much as sent them word of it  but leaving them to hear of it as they might  without asking god s blessing or my father s  without any consideration of circumstances or consequences  and in an ill hour  god knows  on the st of september   i went on board a ship bound for london",-0.0704360725060499,-0.0704360725060499,0.0880450906325624,-0.0880450906325624,0.246526253771175,0.326780322378752,-0.0289044695455816
"23","never any young adventurer s misfortunes  i believe  began sooner  or continued longer than mine",0.154919333848297,0.154919333848297,0,0,-0.258198889747161,-0.266719453108817,0.0753080095095886
"24","the ship was no sooner out of the humber than the wind began to blow and the sea to rise in a most frightful manner  and  as i had never been at sea before  i was most inexpressibly sick in body and terrified in mind",-0.544109874524949,-0.544109874524949,-0.685727513099935,0,-0.53665631459995,-0.139649898754787,-0.282614147156223
"25","i began now seriously to reflect upon what i had done  and how justly i was overtaken by the judgment of heaven for my wicked leaving my father s house  and abandoning my duty",0.0428746462856272,0.0428746462856272,0.342997170285018,-0.171498585142509,-0.171498585142509,0.29120459757198,7.14006292184442e-18
"26","all the good counsels of my parents  my father s tears and my mother s entreaties  came now fresh into my mind  and my conscience  which was not yet come to the pitch of hardness to which it has since  reproached me with the contempt of advice  and the breach of my duty to god and my father",-0.137871754502709,-0.137871754502709,0,-0.131306432859723,0,0.194858746363828,-0.0681152120459811
"27","all this while the storm increased  and the sea went very high  though nothing like what i have seen many times since  no  nor what i saw a few days after  but it was enough to affect me then  who was but a young sailor  and had never known anything of the matter",0.259268064453151,0.259268064453151,0.666198735151142,0,0.418949720043502,0.252077238930437,0.0688233658951244
"28","i expected every wave would have swallowed us up  and that every time the ship fell down  as i thought it did  in the trough or hollow of the sea  we should never rise more  in this agony of mind  i made many vows and resolutions that if it would please god to spare my life in this one voyage  if ever i got once my foot upon dry land again  i would go directly home to my father  and never set it into a ship again while i lived  that i would take his advice  and never run myself into such miseries as these any more",0.0145010473356849,0.11600837868548,-0.178846250473448,0,0.11600837868548,0.203904060269511,0.0553859446849078
"29","now i saw plainly the goodness of his observations about the middle station of life  how easy  how comfortably he had lived all his days  and never had been exposed to tempests at sea or troubles on shore  and i resolved that i would  like a true repenting prodigal  go home to my father",0.551135192126215,0.551135192126215,0.517114501254226,0.136082763487954,0.408248290463863,0.60564994717949,0.295412999071768
"30","these wise and sober thoughts continued all the while the storm lasted  and indeed some time after  but the next day the wind was abated  and the sea calmer  and i began to be a little inured to it  however  i was very grave for all that day  being also a little sea sick still  but towards night the weather cleared up  the wind was quite over  and a charming fine evening followed  the sun went down perfectly clear  and rose so the next morning  and having little or no wind  and a smooth sea  the sun shining upon it  the sight was  as i thought  the most delightful that ever i saw",0.437364649733244,0.531436736571604,0.813629479064973,0.169329756309048,0.352676253557011,0.572232131822013,0.334195568116456
"31","i had slept well in the night  and was now no more sea sick  but very cheerful  looking with wonder upon the sea that was so rough and terrible the day before  and could be so calm and so pleasant in so little a time after",0.993500761060736,0.654384261904472,1.01749693942495,0.147441956154897,0.862535443506148,0.993893988757801,0.539299057369251
"32","and now  lest my good resolutions should continue  my companion  who had enticed me away  comes to me  well  bob  says he  clapping me upon the shoulder  how do you do after it",0.600567913047158,0.42649025709146,0.522232967867094,0.174077655955698,0.696310623822791,0.429797732554618,0.121741208692617
"33","i warrant you were frighted  wer n t you  last night  when it blew but a capful of wind",0,0,0,0,0,0.271169397435004,0.163697685105557
"34","a capful d you call it",0,0,0,0,0,0.0191876696518016,0.0255155181539914
"35","said i  it was a terrible storm",-0.377964473009227,-0.377964473009227,-0.377964473009227,0,-0.755928946018454,-0.619861735735133,-0.314970394174356
"36","a storm  you fool you  replies he  do you call that a storm",-0.346687622640768,-0.346687622640768,-0.277350098112615,0,-0.832050294337844,-0.401048241870841,0.0231125081760512
"37","why  it was nothing at all  give us but a good ship and sea room  and we think nothing of such a squall of wind as that  but you re but a fresh water sailor  bob",0.322916666666667,0.322916666666667,0.791666666666667,0.375,0.583333333333333,0.0190971666666667,0.307729166666667
"38","come  let us make a bowl of punch  and we ll forget all that  d ye see what charming weather it is now",0,0,0,0,-0.208514414057075,-0.0542137476548394,0.134665559078527
"39","to make short this sad part of my story  we went the way of all sailors  the punch was made and i was made half drunk with it  and in that one night s wickedness i drowned all my repentance  all my reflections upon my past conduct  all my resolutions for the future",-0.384609579056329,-0.384609579056329,-0.549442255794756,0,-0.274721127897378,-0.0434059382077858,0.291891198390964
"40","in a word  as the sea was returned to its smoothness of surface and settled calmness by the abatement of that storm  so the hurry of my thoughts being over  my fears and apprehensions of being swallowed up by the sea being forgotten  and the current of my former desires returned  i entirely forgot the vows and promises that i made in my distress",-0.13125,-0.13125,-0.125,-0.25,0.125,-0.4855,-0.134114583333333
"41","i found  indeed  some intervals of reflection  and the serious thoughts did  as it were  endeavour to return again sometimes  but i shook them off  and roused myself from them as it were from a distemper  and applying myself to drinking and company  soon mastered the return of those fits for so i called them  and i had in five or six days got as complete a victory over conscience as any young fellow that resolved not to be troubled with it could desire",0.316415940842189,0.316415940842189,0.218217890235992,0.109108945117996,0.327326835353989,0.3351923900986,-0.0620557125358603
"42","but i was to have another trial for it still  and providence  as in such cases generally it does  resolved to leave me entirely without excuse  for if i would not take this for a deliverance  the next was to be such a one as the worst and most hardened wretch among us would confess both the danger and the mercy of",-0.457200457200686,-0.457200457200686,-0.812800812801219,-0.482600482600724,-0.838200838201257,0.0341693841694012,-0.360476253333576
"43","the sixth day of our being at sea we came into yarmouth roads  the wind having been contrary and the weather calm  we had made but little way since the storm",-0.0381661266806897,-0.0381661266806897,0.179605302026775,-0.179605302026775,-0.0808223859120487,-0.0351756984019439,0.110427326529462
"44","here we were obliged to come to an anchor  and here we lay  the wind continuing contrary viz  at south west for seven or eight days  during which time a great many ships from newcastle came into the same roads  as the common harbour where the ships might wait for a wind for the river",0.00674199862463243,0.00674199862463243,0.134839972492648,0,-0.134839972492648,0.653029986781896,-0.0244060350211694
"45","we had not  however  rid here so long but we should have tided it up the river  but that the wind blew too fresh  and after we had lain four or five days  blew very hard",-0.385416666666667,0.00833333333333333,-0.527083333333333,0,0,0.0144966666666666,-0.3490625
"46","however  the roads being reckoned as good as a harbour  the anchorage good  and our ground tackle very strong  our men were unconcerned  and not in the least apprehensive of danger  but spent the time in rest and mirth  after the manner of the sea  but the eighth day  in the morning  the wind increased  and we had all hands at work to strike our topmasts  and make everything snug and close  that the ship might ride as easy as possible",0.348527777777778,0.348527777777778,0.555444444444444,0.533222222222222,0.444444444444444,1.022897,0.482013888888889
"47","by noon the sea went very high indeed  and our ship rode forecastle in  shipped several seas  and we thought once or twice our anchor had come home  upon which our master ordered out the sheet anchor  so that we rode with two anchors ahead  and the cables veered out to the bitter end",0.176907592534341,0.0408248290463863,0,0,0.789280028230135,-0.28389586118857,-0.0510310363079829
"48","by this time it blew a terrible storm indeed  and now i began to see terror and amazement in the faces even of the seamen themselves",-0.235339362165821,-0.235339362165821,-0.196116135138184,0,-0.588348405414552,-0.293781970437,-0.28763699820267
"49","the master  though vigilant in the business of preserving the ship  yet as he went in and out of his cabin by me  i could hear him softly to himself say  several times  lord be merciful to us  we shall be all lost  we shall be all undone  and the like",0.210042012604201,0.0700140042014005,0.280056016805602,-0.140028008402801,0.280056016805602,0.261292263679627,0.236297264179727
"50","during these first hurries i was stupid  lying still in my cabin  which was in the steerage  and cannot describe my temper  i could ill resume the first penitence which i had so apparently trampled upon and hardened myself against  i thought the bitterness of death had been past  and that this would be nothing like the first  but when the master himself came by me  as i said just now  and said we should be all lost  i was dreadfully frighted",-0.364424036046994,-0.496941867336809,-0.419639799084417,-0.441726104299386,-0.634981274930368,-0.438013617255802,0.197569230783536
"51","i got up out of my cabin and looked out  but such a dismal sight i never saw  the sea ran mountains high  and broke upon us every three or four minutes  when i could look about  i could see nothing but distress round us  two ships that rode near us  we found  had cut their masts by the board  being deep laden  and our men cried out that a ship which rode about a mile ahead of us was foundered",-0.709722222222222,-0.709722222222222,-0.7,-0.611111111111111,-0.788888888888889,0.156313111111111,-0.327306481481482
"52","two more ships  being driven from their anchors  were run out of the roads to sea  at all adventures  and that with not a mast standing",0.049029033784546,0.049029033784546,0,0,0,-0.234672567306351,0.205921941895093
"53","the light ships fared the best  as not so much labouring in the sea  but two or three of them drove  and came close by us  running away with only their spritsail out before the wind",-0.0833333333333333,-0.0833333333333333,-0.166666666666667,-0.166666666666667,0.1335,0.132907166666667,0.00104166666666667
"54","towards evening the mate and boatswain begged the master of our ship to let them cut away the fore mast  which he was very unwilling to do  but the boatswain protesting to him that if he did not the ship would founder  he consented  and when they had cut away the fore mast  the main mast stood so loose  and shook the ship so much  they were obliged to cut that away also  and make a clear deck",-0.188524126185075,-0.301751829599535,-0.345344495414102,-0.888837471803508,0.566138517072298,0.183125089603163,-0.0229346757112538
"55","any one may judge what a condition i must be in at all this  who was but a young sailor  and who had been in such a fright before at but a little",0.0261116483933547,0.0261116483933547,-0.174077655955698,0,0.217597069944622,0.10440307415943,-0.0598391942347711
"56","but if i can express at this distance the thoughts i had about me at that time  i was in tenfold more horror of mind upon account of my former convictions  and the having returned from them to the resolutions i had wickedly taken at first  than i was at death itself  and these  added to the terror of the storm  put me into such a condition that i can by no words describe it",-0.554256258422041,-0.554256258422041,-0.346410161513775,-0.115470053837925,-0.438786204584115,-0.116405361274012,0.00625462791622094
"57","but the worst was not come yet  the storm continued with such fury that the seamen themselves acknowledged they had never seen a worse",0.331701736001889,0.331701736001889,0.459279326771846,0.663403472003777,0.204124145231932,0.0176567385625621,0.342154593272307
"58","we had a good ship  but she was deep laden  and wallowed in the sea  so that the seamen every now and then cried out she would founder",-0.257346560560158,-0.257346560560158,0.000188982236504614,0.000188982236504614,-0.387224602597953,-0.594310770412999,-0.310550965831097
"59","it was my advantage in one respect  that i did not know what they meant by  founder  till i inquired",0.368951216287465,0.368951216287465,0.447213595499958,0.223606797749979,0.447213595499958,-0.0780387724147427,0.148139503509361
"60","however  the storm was so violent that i saw  what is not often seen  the master  the boatswain  and some others more sensible than the rest  at their prayers  and expecting every moment when the ship would go to the bottom",-0.282674509018377,-0.126500747129771,-0.226451954738479,-0.351390964249364,-0.734016680876449,-0.34033386190765,-0.0370912684485439
"61","in the middle of the night  and under all the rest of our distresses  one of the men that had been down to see cried out we had sprung a leak  another said there was four feet water in the hold",-0.429477845193667,-0.429477845193667,-0.156173761888606,0,0,-0.216925355263274,0.0946803431449674
"62","then all hands were called to the pump",0,0,0,0,0,0.211071374184184,0.220970869120796
"63","at that word  my heart  as i thought  died within me  and i fell backwards upon the side of my bed where i sat  into the cabin",-0.269430125621825,-0.269430125621825,-0.384900179459751,0,-0.192450089729875,0.219200652202328,0.0721687836487032
"64","however  the men roused me  and told me that i  that was able to do nothing before  was as well able to pump as another  at which i stirred up and went to the pump  and worked very heartily",0.344275530680937,0.344275530680937,0.736589507503401,0.320256307610174,0.288230676849157,0.331785534684141,0.206060914724076
"65","while this was doing the master  seeing some light colliers  who  not able to ride out the storm were obliged to slip and run away to sea  and would come near us  ordered to fire a gun as a signal of distress",-0.192879187452615,-0.347182537414707,0,-0.308606699924184,-0.308606699924184,-0.210469769348293,-0.102547434662307
"66","i  who knew nothing what they meant  thought the ship had broken  or some dreadful thing happened",-0.363803437554499,-0.363803437554499,-0.485071250072666,-0.242535625036333,-0.485071250072666,-0.252722121287859,-0.197060195342021
"67","in a word  i was so surprised that i fell down in a swoon",-0.133630620956212,-0.133630620956212,-0.267261241912424,0,0,-0.135501449649599,-0.175390190005029
"68","as this was a time when everybody had his own life to think of  nobody minded me  or what was become of me  but another man stepped up to the pump  and thrusting me aside with his foot  let me lie  thinking i had been dead  and it was a great while before i came to myself",-0.185434529989106,-0.185434529989106,-0.132453235706504,0,-0.132453235706504,0.165169184926011,-0.0227653998870554
