,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,"Then wear the gold hat, if that will move her; If you can bounce high, bounce for her too, Till she cry ""Lover, gold-hatted, high-bouncing lover, I must have you!""",0.9963937997817993,3.3153773844242096,4.3225560784339905,0.9966349005699158,-0.49923646450042725,0.9883416891098022,1,1.632095992565155
1,1,THOMAS PARKE D'INVILLIERS,0.9353344440460205,4.309604376554489,3.27126207947731,0.983456552028656,0.8559687733650208,0.8923577070236206,0,0.5155887603759766
2,2,In my younger and more vulnerable years my father gave me some advice that I've been turning over in my mind ever since.,0.9976733922958374,4.444006025791168,3.430236369371414,0.8992884159088135,1.5366309881210327,0.997859537601471,1,-0.44966745376586914
3,3,"""Whenever you feel like criticizing any one,"" he told me, ""just remember that all the people in this world haven't had the advantages that you've had.""",0.998423159122467,0.7596010565757751,0.27080532908439636,-0.998406171798706,-1.4974690675735474,0.9905261993408203,1,-1.5844337344169617
4,4,"He didn't say any more but we've always been unusually communicative in a reserved way, and I understood that he meant a great deal more than that.",0.997238039970398,4.295063078403473,2.287536859512329,0.9921482801437378,1.849907636642456,0.9971961975097656,1,1.4682362079620361
5,5,"In consequence I' inclined to reserve all judgments, a habit that has opened up many curious natures to me and also made me the victim of not a few veteran bores.",0.9817171692848206,4.384925186634064,1.361515074968338,0.8639764785766602,-1.513299286365509,0.9961323738098145,-1,1.451902687549591
6,6,"The abnormal mind is quick to detect and attach itself to this quality when it appears in a normal person, and so it came about that in college I was unjustly accused of being a politician, because I was privy to the secret griefs of wild, unknown men.",-0.9909268617630005,0.7259596586227417,2.314100533723831,-0.9881047010421753,-1.4742031395435333,0.9981791377067566,-1,-1.5778583884239197
7,7,"Most of the confidences were unsought frequently I have feigned sleep, preoccupation, or a hostile levity when I realized by some unmistakable sign that an intimate revelation was quivering on the horizon for the intimate revelations of young men or at least the terms in which they express them are usually plagiaristic and marred by obvious suppressions.",-0.9980821013450623,0.5778809189796448,1.5658142566680908,-0.9921520352363586,-1.6536701917648315,-0.9980427622795105,-1,-1.497848778963089
8,8,Reserving judgments is a matter of infinite hope.,0.9971151947975159,0.5160700678825378,4.625041902065277,0.9991161227226257,1.9609785676002502,0.9954531192779541,1,-0.48455047607421875
9,9,"I am still a little afraid of missing something if I forget that, as my father snobbishly suggested, and I snobbishly repeat, a sense of the fundamental decencies is parcelled out unequally at birth.",-0.986085057258606,4.277351349592209,2.3784164488315582,-0.9933329224586487,-1.5992109775543213,0.9969614744186401,-1,-1.8173471689224243
10,10,"And, after boasting this way of my tolerance, I come to the admission that it has a limit.",-0.9955629706382751,0.39958393573760986,2.2426518350839615,-0.758327066898346,0.5055356025695801,0.9952093362808228,1,-1.6429028511047363
