,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
0,1,"0,""Then wear the gold hat, if that will move her; If you can bounce high, bounce for her too, Till she cry """"Lover, gold-hatted, high-bouncing lover, I must have you!""""""",0.291681547239451,0.291681547239451,0.67175144212722,0.0,0.4949747468305829,1.18514632060771,-0.230177988667496,   then wear the gold hat  if that will move her  if you can bounce high  bounce for her too  till she cry   lover  gold hatted  high bouncing lover  i must have you    ,169,32,1.1182514947411841,1.210784989918503,0.1001486562725295,0.8348144547194156,1.1671686691297216,1.321233721962229,0.10204279875870419,0.9395014320549918,2.346698166025654,5.397756999382524,0.4038992591913623,7.420268098850181,3.5347631818723664,2.9684266422373957,0.5104013188401663,1.54428692064219,-1.4525165194656706,-1.2943276281308913,-0.34778593427892146,-0.6560825274560363,1.686360933967685,3.3649706513202253,0.33416510151603834,4.0232887786676015,0.1719419531526791,0.0,0.0718440508078396,0.0,,,,,,,,,,,,,,,,
1,2,"1,THOMAS PARKE D'INVILLIERS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,  thomas parke d invilliers,27,4,-0.03611040451535014,0.0,-0.05821871081707591,0.0,-0.04937389197289204,0.0,-0.0582186843855027,0.0,0.05600661586828493,0.0,-0.004421724206340092,0.0,-0.18260958354345078,-0.07261329445105036,-0.04303008766681396,-0.08865973299166564,-0.062364178785349174,0.0,-0.09025516700235955,0.0,-0.0858296216836894,0.0,-0.03573472673824343,0.0,0.1719419531526791,0.0,0.0718440508078396,0.0,,,,,,,,,,,,,,,,
2,3,"2,In my younger and more vulnerable years my father gave me some advice that I've been turning over in my mind ever since.",-0.0938314863256837,-0.0938314863256837,-0.375325945302735,-0.375325945302735,0.375325945302735,0.155551752886578,0.078192905271403,  in my younger and more vulnerable years my father gave me some advice that I have been turning over in my mind ever since ,124,24,-0.4074588624144026,-0.3894992888652469,-0.1261459672382893,-0.35807033085153295,-0.4407253427830546,-0.4250297116449306,-0.12695836895587925,-0.40297288422549876,-1.2238655474682496,-3.0158748031746248,-0.3086085597326488,-5.527876262845902,0.30529966423343885,0.32652652864472964,0.0538212168376537,0.19710831654646502,0.4098792834018993,0.43969120680256535,0.026391253776631544,0.2971671283112968,1.257974481082173,2.5515661126344336,0.33824530246750667,4.067667892819195,-2.102353954794545,-0.375325945302735,-0.5498991549166469,-0.015638581054280624,,,,,,,,,,,,,,,,
3,4,"3,""""""Whenever you feel like criticizing any one,"""" he told me, """"just remember that all the people in this world haven't had the advantages that you've had.""""""",-0.147087101353638,-0.147087101353638,-0.196116135138184,-0.392232270276368,0.0,0.56481446919797,0.16138723620746398,     whenever you feel like criticizing any one    he told me    just remember that all the people in this world have not had the advantages that you have had    ,162,28,-0.6182238336358296,-0.6105660649948684,-0.14948770780437665,-0.48111349802027764,-0.6628433441183121,-0.6662623680289435,-0.15057928298024323,-0.5414458480153636,-0.6127549906389608,-1.5758615088071524,-0.1406597570566162,-2.475804012316393,1.5890078857937486,1.3766789387389946,0.2584020749214097,0.8007416190254752,0.9123286902787875,0.9075062296801811,0.11610528107526462,0.5257215895929563,-0.0858296216836894,0.0,-0.03573472673824343,0.0,-2.2047982067498584,-0.392232270276368,-0.4850838723836461,-0.014008295367013143,,,,,,,,,,,,,,,,
4,5,"4,""He didn't say any more but we've always been unusually communicative in a reserved way, and I understood that he meant a great deal more than that.""",0.259807621135332,0.259807621135332,0.625462791622095,0.346410161513775,0.0673575314054564,0.289701663373432,0.143110697975378,   he did not say any more but we have always been unusually communicative in a reserved way  and i understood that he meant a great deal more than that  ,154,29,0.9921069160986834,1.0784746958258946,0.09743540480527077,0.8205118772011908,1.0342292080562108,1.1768539817329908,0.09929709607842885,0.9234052899907459,2.1888525494319553,5.025811557084997,0.41509236452914916,7.6236763140585415,0.7260791199474717,0.6707500461969886,0.10624756515995604,0.35179673691544305,0.8019481428165813,0.8047343333866939,0.08642565504023908,0.4501101033657659,0.15533496655660337,0.45791450528751865,0.01980953901906685,0.6041382127571475,2.2710220265183785,0.346410161513775,0.5467485978679029,0.01194517798323362,,,,,,,,,,,,,,,,
5,6,"5,""In consequence I' inclined to reserve all judgments, a habit that has opened up many curious natures to me and also made me the victim of not a few veteran bores.""",0.38255929331703104,0.346638232911676,0.035921060405355004,0.0,0.323289543648195,0.260032556274365,0.218893961845132,   in consequence i  inclined to reserve all judgments  a habit that has opened up many curious natures to me and also made me the victim of not a few veteran bores  ,166,31,1.477910199774546,1.588023152255968,0.15619066990093114,1.130233163184153,1.396381479367987,1.570171740306645,0.1383819655128018,1.1525326516303112,0.17849845493702152,0.28863824186852555,0.018117062020447407,0.40958913018325227,0.633017926754278,0.5946202569842233,0.08231515009217985,0.2811821013186671,1.2596386555489558,1.2308757413657594,0.16255084471123224,0.6440457925674375,1.0716651387313776,2.1978087432149978,0.21365641884157296,2.712552212434608,0.1719419531526791,0.0,0.0718440508078396,0.0,,,,,,,,,,,,,,,,
6,7,"6,""The abnormal mind is quick to detect and attach itself to this quality when it appears in a normal person, and so it came about that in college I was unjustly accused of being a politician, because I was privy to the secret griefs of wild, unknown men.""",-0.274241377865072,-0.562916512459885,-0.288675134594813,-0.43301270189221897,-0.577350269189626,-0.0971391827911545,0.0872039469088497,   the abnormal mind is quick to detect and attach itself to this quality when it appears in a normal person  and so it came about that in college i was unjustly accused of being a politician  because i was privy to the secret griefs of wild  unknown men  ,256,48,-1.1214509096079384,-1.1383899567051081,-0.15748424057160465,-0.5232662550206656,-2.397180608702611,-2.549850293754809,-0.2644112164511349,-1.2087631747448284,-0.9283838150072549,-2.3196053340392284,-0.12140161433450535,-2.125832818343247,-0.48729985366758466,-0.321868706334458,-0.07327100876617701,-0.17788815467392435,0.4643011709888998,0.4903617344976927,-0.025210721797184196,0.1657065074533755,-2.1529546637433405,-3.9249814738930144,-0.32337467441002865,-3.1285728874923686,-2.4519081385544466,-0.43301270189221897,-0.28680782066981253,-0.009021097956087895,,,,,,,,,,,,,,,,
7,8,"7,""Most of the confidences were unsought frequently I have feigned sleep, preoccupation, or a hostile levity when I realized by some unmistakable sign that an intimate revelation was quivering on the horizon for the intimate revelations of young men or at least the terms in which they express them are usually plagiaristic and marred by obvious suppressions.""",0.14172496220595998,0.14172496220595998,0.3973597071195129,-0.132453235706504,0.0529812942826017,0.35656411052190995,-0.5750677983590731,   most of the confidences were unsought frequently i have feigned sleep  preoccupation  or a hostile levity when i realized by some unmistakable sign that an intimate revelation was quivering on the horizon for the intimate revelations of young men or at least the terms in which they express them are usually plagiaristic and marred by obvious suppressions  ,360,57,0.5247817674184003,0.588307551711088,-0.015019261178687727,0.22772068297154224,0.5417312023533835,0.6419734161538013,-0.014502557778786049,0.25627719614918754,1.4110145345551064,3.1929237599920723,0.13117588762616864,2.464165875063613,0.9358022872365162,0.8423165173640081,0.050446872089745354,0.187152024042067,-3.5354671047717483,-3.233698164509424,-0.45146494900044193,-0.9202140358656627,0.10386278172684262,0.3601810021046095,-0.013506809370458174,0.24176634777317163,-0.6306613726544272,-0.132453235706504,-0.020540939843776737,-0.0023237409773070876,,,,,,,,,,,,,,,,
8,9,"8,Reserving judgments is a matter of infinite hope.",0.38890872965260104,0.38890872965260104,0.0,0.0,0.707106781186547,0.0229809703885628,0.132582521472478,  reserving judgments is a matter of infinite hope ,51,8,1.5030387944933612,1.6143799865580026,0.7864072469941523,4.452343758503547,1.5726828561639248,1.761644962616304,0.7965092257169333,5.0106743042932855,0.05600661586828493,0.0,-0.004421724206340092,0.0,-0.11052664158109023,-0.013645007143168863,-0.00010411120673960111,0.037997028424999635,0.7383635694465179,0.7455327138033951,0.5030957208028405,1.5116141432587111,2.4458711721039883,4.807100930457465,2.077978577571938,22.9902215923863,0.1719419531526791,0.0,0.0718440508078396,0.0,,,,,,,,,,,,,,,,
9,10,"9,""I am still a little afraid of missing something if I forget that, as my father snobbishly suggested, and I snobbishly repeat, a sense of the fundamental decencies is parcelled out unequally at birth.""",0.0600245047998781,0.0600245047998781,-0.0342997170285018,0.0,0.411596604342021,-0.0797468420912666,0.0134748888326257,   i am still a little afraid of missing something if i forget that  as my father snobbishly suggested  and i snobbishly repeat  a sense of the fundamental decencies is parcelled out unequally at birth  ,203,34,0.20144319467012659,0.24916478305472228,-0.02754570135830363,0.16168906597683247,0.20097572900677643,0.2718937849728882,-0.02717881753226524,0.18196511592977235,-0.06095639610705498,-0.2756101826609438,-0.024044240104556712,-0.356592814621284,-0.4327464094891109,-0.27724062814599426,-0.07807914842289111,-0.19207498156940248,0.01901696612569312,0.07577145409526612,-0.07606584699934181,0.03614855432191936,1.3878367009393704,2.798143749074974,0.25376218285713503,3.148770501816401,0.1719419531526791,0.0,0.0718440508078396,0.0,,,,,,,,,,,,,,,,
