"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","0,""It is a truth universally acknowledged, that a single man in possession of a good fortune, must be in want of a wife.""",0.469157431628418,0.469157431628418,0.41702882811415,0.208514414057075,0.41702882811415,0.453518850574138,0.104257207028537
"2","1,""However little known the feelings or views of such a man may be on his first entering a neighbourhood, this truth is so well fixed in the minds of the surrounding families, that he is considered as the rightful property of some one or other of their daughters.""",0.0433012701892219,0.368060796608386,-0.0360843918243516,0,0.288675134594813,-0.18669342642083,0.162285943790839
"3","2,""My dear Mr. Bennet, said his lady to him one day, have you heard that Netherfield Park is let at last?""",0.109108945117996,0.109108945117996,0,0,0.218217890235992,0.473096386031632,-0.0909241209316635
"4","3,Mr. Bennet replied that he had not.",0,0,0,0,0,0,0
"5","4,""But it is, returned she; for Mrs. Long has just been here, and she told me all about it.""",0,0,0,0,0,0.316134881273634,0.236584975554017
"6","5,Mr. Bennet made no answer.",0,0,0,0,0,-0.280402924378474,-0.139754248593737
"7","6,Do not you want to know who has taken it?",0,0,0,0,0,-0.0436394317103236,-0.217406589136576
"8","7,cried his wife impatiently.",-0.4,-0.4,-0.5,0,0,0.00900000000000001,0.125
"9","8,""_You_ want to tell me, and I have no objection to hearing it.""",0.0693375245281536,0.0693375245281536,0.277350098112615,0.277350098112615,0.554700196225229,-0.170292960241145,0.173343811320384
"10","9,This was invitation enough.",0,0,0.5,0,0.5,0.4315,0.0625
"11","10,""Why, my dear, you must know, Mrs. Long says that Netherfield is taken by a young man of large fortune from the north of England; that he came down on Monday in a chaise and four to see the place, and was so much delighted with it that he agreed with Mr. Morris immediately; that he is to take possession before Michaelmas, and some of his servants are to be in the house by the end of next week.""",0.410657083837999,0.410657083837999,0.315024612259287,0.202515822166684,0.630049224518573,0.53230158768612,-0.10828971046413
"12","11,What is his name?",0,0,0,0,0,-0.385,0.0833333333333333
"13","12,Bingley.",0,0,0,0,0,0,0
"14","13,Is he married or single?",0,0,0,0,0,0.254464535839476,0
"15","14,""Oh! single, my dear, to be sure!""",0.188982236504614,0.188982236504614,0,0,0.377964473009227,0.229424435116601,0.14173667737846
"16","15,A single man of large fortune; four or five thousand a year.",0.144337567297406,0.144337567297406,0.288675134594813,0,0.288675134594813,0.191391614236361,-0.0721687836487032
"17","16,What a fine thing for our girls!",0.0944911182523068,0.0944911182523068,0.377964473009227,0,0,0.265331060052477,0.0472455591261534
"18","17,How so?",0,0,0,0,0,0,0
"19","18,how can it affect them?",0,0,0,0,0,0.252675681457476,-0.0279508497187474
"20","19,""My dear Mr. Bennet, replied his wife, how can you be so tiresome!""",0,0,-0.277350098112615,0,0,0.128413095426141,0.10400628679223
"21","20,You must know that I am thinking of his marrying one of them.",0.166410058867569,0.166410058867569,0,0,0,0.0327273115772885,0.0520031433961152
"22","21,Is that his design in settling here?",0,0,0,0,0,0.119436773470916,0.0472455591261534
"23","22,""Design! nonsense, how can you talk so!""",-0.13228756555323,-0.13228756555323,-0.377964473009227,0,0,-0.473967449153571,0.0944911182523068
"24","23,""But it is very likely that he _may_ fall in love with one of them, and therefore you must visit him as soon as he comes.""",0.377523560141004,0.377523560141004,0,0,0.196116135138184,-0.713980401584073,0.0649634697645234
"25","24,I see no occasion for that.",0,0,0,0,0,-0.462137064805093,-0.132680694400756
"26","25,""You and the girls may go, or you may send them by themselves, which perhaps will be still better, for as you are as handsome as any of them, Mr. Bingley might like you the best of the party.""",0.448358830654244,0.448358830654244,0.640512615220349,0.320256307610174,0,-0.230904797786936,0.203019623574307
"27","26,""My dear, you flatter me. I certainly _have_ had my share of beauty, but I do not pretend to be anything extraordinary now.""",0.573414638656956,0.573414638656956,0.750651890605469,0,0.959166304662544,0.645310408623835,0.193527440546723
"28","27,""When a woman has five grown-up daughters, she ought to give over thinking of her own beauty.""",0.117851130197758,0.117851130197758,0.235702260395516,0,0.235702260395516,0.387965920611019,0.100664507043918
"29","28,""In such cases, a woman has not often much beauty to think of.""",-0.0277350098112615,-0.0277350098112615,-0.0554700196225229,0,-0.0554700196225229,-0.040104824187084,-0.0312018860376691
"30","29,""But, my dear, you must indeed go and see Mr. Bingley when he comes into the neighbourhood.""",0.121267812518166,0.121267812518166,0,0,0.242535625036333,0.0104290318765623,0.139457984395891
"31","30,""It is more than I engage for, I assure you.""",0.594508200111655,0.594508200111655,0.316227766016838,0.316227766016838,0,0.930152350961927,0.189736659610103
"32","31,But consider your daughters.",0,0,0,0,0,0.0595,0.15625
"33","32,Only think what an establishment it would be for one of them.",-0.303108891324554,0,-0.303108891324554,0,0,0.14693564350876,0.0841969142568204
"34","33,""Sir William and Lady Lucas are determined to go, merely on that account, for in general, you know, they visit no newcomers.""",0.159900537266708,0.159900537266708,0,0,0.426401432711221,0.187616630392937,0.0666252238611283
"35","34,""Indeed you must go, for it will be impossible for _us_ to visit him, if you do not.""",-0.0235702260395516,-0.0235702260395516,-0.235702260395516,-0.235702260395516,0,-0.0546829244117597,-0.0736569563735987
"36","35,""You are over scrupulous, surely.""",0,0,0,0,0,0.273694720445974,-0.0559016994374947
"37","36,I dare say Mr. Bingley will be very glad to see you; and I will send a few lines by you to assure him of my hearty consent to his marrying whichever he chooses of the girls; though I must throw in a good word for my little Lizzy.",0.37,0.37,0.428571428571429,0.171428571428571,0.542857142857143,0.609742857142857,0.22375
"38","37,I desire you will do no such thing.",0.212132034355964,0.212132034355964,0,0,0,-0.642760064098572,0.0662912607362388
"39","38,""Lizzy is not a bit better than the others; and I am sure she is not half so handsome as Jane, nor half so good-humoured as Lydia.""",-0.330718913883074,-0.330718913883074,-0.41576092031015,-0.377964473009227,-0.188982236504614,-0.382537843132639,-0.10157795212123
"40","39,But you are always giving _her_ the preference.",0.0883883476483184,0.0883883476483184,0,0,0.353553390593274,0.35426049737446,0.0883883476483184
"41","40,""They have none of them much to recommend them, replied he; they are all silly and ignorant like other girls; but Lizzy has something more of quickness than her sisters.""",0.0675524487589705,0.0675524487589705,-0.219089023002066,0,0.155188057959797,-0.0565614827717001,0.10041580220928
"42","41,""Mr. Bennet, how can you abuse your own children in such a way?""",-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,-0.277350098112615,0.148659652588361,-0.0901387818865997
"43","42,You take delight in vexing me.",0.204124145231932,0.204124145231932,0,0.408248290463863,0.408248290463863,0.217188090526775,-0.344459495078884
"44","43,You have no compassion on my poor nerves.",0.0530330085889911,0.0530330085889911,0,0.353553390593274,-0.353553390593274,-0.0972271824131503,0.640815520450309
"45","44,""You mistake me, my dear.""",-0.111803398874989,-0.111803398874989,-0.447213595499958,-0.447213595499958,0,-0.118511602807489,-0.0279508497187474
"46","45,I have a high respect for your nerves.",0.0636396103067892,0.0636396103067892,0.636396103067893,0,0.636396103067893,0.609031070635973,-0.175008928343671
"47","46,They are my old friends.",0,0,0,0,0,-0.259383885389976,0
"48","47,I have heard you mention them with consideration these twenty years at least.",0,0,0,0,0,0.264037293403209,-0.138675049056307
"49","48,""Ah, you do not know what I suffer.""",0.265165042944955,0.265165042944955,0.353553390593274,0.353553390593274,0.353553390593274,-0.0300520382004283,0.0662912607362388
"50","49,""But I hope you will get over it, and live to see many young men of four thousand a year come into the neighbourhood.""",0.311289321478696,0.311289321478696,0,0,0.663403472003777,0.906107080684544,0.551135192126215
"51","50,""It will be no use to us, if twenty such should come, since you will not visit them.""",-0.0942809041582063,-0.0942809041582063,0,0,-0.235702260395516,-0.00494974746830583,0.103119738923038
"52","51,""Depend upon it, my dear, that when there are twenty, I will visit them all.""",0.232379000772445,0.232379000772445,0,0,0.516397779494322,0.374646589023131,0.177511736701173
