"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","0,""Lines - : I was the shadow of the waxwing slain, etc.""",0,0,0,0,0,-0.164438438328756,-0.0988211768802618
"2","1,""The image in these opening lines evidently refers to a bird knocking itself out, in full flight, against the outer surface of a glass pane in which a mirrored sky, with its slightly darker tint and slightly slower cloud, presents the illusion of continued space.""",-0.0374317779433465,-0.0374317779433465,-0.149518412095486,-0.149220269698486,0.149071198499986,-0.079861764101199,0.149029272225408
"3","2,""We can visualize John Shade in his early boyhood, a physically unattractive but otherwise beautifully developed lad, experiencing his first eschatological shock, as with incredulous fingers he picks up from the turf that compact ovoid body and gazes at the wax-red streaks ornamenting those gray-brown wings and at the graceful tail feathers tipped with yellow as bright as fresh paint.""",0.3999868999871,0.3999868999871,0.539623539623809,0.285623285623428,-0.254127254127381,0.326239958240121,0.00253735670402464
"4","3,""When in the last year of Shades life I had the fortune of being his neighbor in the idyllic hills of New Wye (see Foreword), I often saw those particular birds most convivially feeding on the chalk-blue berries of junipers growing at the corner of his house.""",0.689933571681603,0.689933571681603,0.288675134594813,0,0.288675134594813,-0.197453792062852,0.113665834246708
"5","4,(See also lines - .)",0,0,0,0,0,0.0219393102292058,0.115470053837925
"6","5,""My knowledge of garden Aves had been limited to those of northern Europe but a young New Wye gardener, in whom I was interested (see note to line ), helped me to identify the profiles of quite a number of tropical-looking little strangers and their comical calls; and, naturally, every tree top plotted its dotted line toward the ornithological work on my desk to which I would gallop from the lawn in nomenclatorial agitation.""",0.552228595470576,0.435980956726757,0.232379029848895,0,0.377921073556156,0.431247817867664,-0.145793913591207
"7","6,""How hard I found to fit the name robin to the suburban impostor, the gross fowl, with its untidy dull-red livery and the revolting gusto it showed when consuming long, sad, passive worms!""",-0.471621109141899,-0.471621109141899,-0.857492925712544,0,-0.685994340570035,-0.605904501308484,-0.174918348596243
"8","7,""Incidentally, it is curious to note that a crested bird called in Zemblan sampel (silktail), closely resembling a waxwing in shape and shade, is the model of one of the three heraldic creatures (the other two being respectively a reindeer proper and a merman azure, crined or) in the armorial bearings of the Zemblan King, Charles the Beloved (born ), whose glorious misfortunes I discussed so often with my friend.""",0.264848876788692,0.264848876788692,0.361157559257308,0,0.601929265428846,0.176485660623738,0.288424439684655
"9","8,""The poem was begun at the dead center of the year, a few minutes after midnight July , while I played chess with a young Iranian enrolled in our summer school; and I do not doubt that our poet would have understood his annotators temptation to synchronize a certain fateful fact, the departure from Zembla of the would-be regicide Gradus, with that date.""",-0.131027683976532,-0.050395263067897,-0.156225315510481,0.0251976315339485,0.151185789203691,0.184900220196114,-0.0724431906601019
"10","9,""Actually, Gradus left Onhava on the Copenhagen plane on July .""",0,0,0,0,0,-0.025298221281347,0.158113883008419
"11","10,""Line : that crystal land Perhaps an allusion to Zembla, my dear country.""",0.317542648054294,0.317542648054294,0,0,0.866025403784439,0.496809906637673,0
