,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,The sun had not yet risen.,-0.9703986644744873,2.3465888798236847,1.318265438079834,-0.9922905564308167,-1.6836186051368713,-0.9901346564292908,-1,0.637352705001831
1,1,"The sea was indistinguishable from the sky, except that the sea was slightly creased as if a cloth had wrinkles in it.",0.9901853799819946,2.513477861881256,2.4300496578216553,-0.9977231621742249,-1.544735848903656,-0.9626497030258179,-1,-1.6925284266471863
2,2,"Gradually as the sky whitened a dark line lay on the horizon dividing the sea from the sky and the grey cloth became barred with thick strokes moving, one after another, beneath the surface, following each other, pursuing each other, perpetually.",0.9217826128005981,0.3514515459537506,1.2673839628696442,-0.7936863899230957,0.8241316080093384,0.9986238479614258,-1,-0.461440771818161
3,3,"As they neared the shore each bar rose, heaped itself, broke and swept a thin veil of white water across the sand.",0.9879187941551208,1.4289849698543549,0.7221720218658447,-0.521847128868103,0.7103436589241028,0.9904782176017761,-1,-0.4026923179626465
4,4,"The wave paused, and then drew out again, sighing like a sleeper whose breath comes and goes unconsciously.",-0.9971660375595093,0.42337945103645325,0.5309181809425354,-0.9885038137435913,0.7452660202980042,-0.9983655214309692,-1,-0.4039914309978485
5,5,Gradually the dark bar on the horizon became clear as if the sediment in an old wine-bottle had sunk and left the glass green.,-0.9666399359703064,1.5359428524971008,1.410163551568985,-0.9995115399360657,0.8992490172386169,0.5494582653045654,-1,-0.42160356044769287
6,6,"Behind it, too, the sky cleared as if the white sediment there had sunk, or as if the arm of a woman couched beneath the horizon had raised a lamp and flat bars of white, green and yellow spread across the sky like the blades of a fan.",0.8909486532211304,1.3527012169361115,1.4021318852901459,-0.9966550469398499,0.8631296157836914,-0.5131783485412598,-1,-0.44927847385406494
7,7,Then she raised her lamp higher and the air seemed to become fibrous and to tear away from the green surface flickering and flaming in red and yellow fibres like the smoky fire that roars from a bonfire.,0.9803382754325867,0.46475642919540405,1.5044803023338318,0.8556247353553772,0.7823636531829834,-0.9910336136817932,-1,-0.4197461009025574
8,8,"Gradually the fibres of the burning bonfire were fused into one haze, one incandescence which lifted the weight of the woollen grey sky on top of it and turned it to a million atoms of soft blue.",0.9974019527435303,0.7581440806388855,1.413381278514862,0.9942416548728943,0.9238008856773376,0.9467244148254395,1,-0.3872048854827881
9,9,The surface of the sea slowly became transparent and lay rippling and sparkling until the dark stripes were almost rubbed out.,-0.9890460968017578,2.4296948313713074,1.5169525742530823,0.9556565880775452,0.7790290117263794,0.9962002038955688,1,-0.3820648193359375
10,10,"Slowly the arm that held the lamp raised it higher and then higher until a broad flame became visible; an arc of fire burnt on the rim of the horizon, and all round it the sea blazed gold.",0.9962049722671509,1.3105978071689606,0.4301898181438446,0.9969063997268677,0.8592655062675476,0.9963311553001404,1,-0.4516737461090088
11,11,"The light struck upon the trees in the garden, making one leaf transparent and then another.",-0.8785269260406494,2.2675244510173798,0.41262203454971313,0.9917404055595398,0.9193841814994812,0.9856634140014648,1,1.4650394320487976
12,12,One bird chirped high up; there was a pause; another chirped lower down.,0.9949069023132324,2.383416473865509,0.496381551027298,-0.9840711355209351,0.9081306457519531,-0.9218931794166565,-1,0.544023334980011
13,13,"The sun sharpened the walls of the house, and rested like the tip of a fan upon a white blind and made a blue finger-print of shadow under the leaf by the bedroom window.",0.9954984188079834,3.316475510597229,0.41838210821151733,-0.9840660691261292,0.7403309345245361,-0.997610330581665,-1,-0.47898125648498535
14,14,"The blind stirred slightly, but all within was dim and unsubstantial.",-0.9994590878486633,1.5710685849189758,1.4785131216049194,-0.9963048100471497,0.544367253780365,-0.9993079304695129,-1,-1.5991649627685547
15,15,The birds sang their blank melody outside.,-0.9993860125541687,2.323003739118576,0.4117344319820404,-0.9915772080421448,0.9338558912277222,-0.9871591329574585,1,0.5640446543693542
16,16,"'I see a ring,' said Bernard, 'hanging above me. It quivers and hangs in a loop of light.'",-0.9819284677505493,3.3964352011680603,1.3120748400688171,0.9989999532699585,0.7378225922584534,0.9977011680603027,1,-0.4918217062950134
17,17,"'I see a slab of pale yellow,' said Susan, 'spreading away until it meets a purple stripe.'",-0.9967604875564575,0.3679104745388031,1.3853252828121185,-0.9903610348701477,0.9091250896453857,-0.9979767203330994,-1,0.509414553642273
18,18,"'I hear a sound,' said Rhoda, 'cheep, chirp; cheep chirp; going up and down.'",-0.98968505859375,2.3046426475048065,0.3564911186695099,-0.8957550525665283,0.9388683438301086,0.7845038771629333,-1,-0.48094457387924194
19,19,"'I see a globe,' said Neville, 'hanging down in a drop against the enormous flanks of some hill.'",-0.9867483973503113,3.3971400558948517,1.2396359145641327,0.9780408143997192,0.5777751803398132,0.9895249605178833,-1,0.5840396881103516
20,20,"'I see a crimson tassel,' said Jinny, 'twisted with gold threads.'",-0.7513428330421448,3.323453187942505,0.35297420620918274,-0.7675304412841797,0.7070693969726562,0.977780282497406,-1,0.6571453809738159
21,21,"'I hear something stamping,' said Louis.",-0.9926431775093079,2.376240760087967,1.3387689590454102,0.9168374538421631,0.8778171539306641,0.9351234436035156,1,0.6255428791046143
22,22,"'A great beast's foot is chained. It stamps, and stamps, and stamps.'",-0.986703097820282,4.487252950668335,4.732350051403046,-0.9684798717498779,1.9661921858787537,0.9880943894386292,1,-0.47522783279418945
23,23,"'Look at the spider's web on the corner of the balcony,' said Bernard.",-0.9875934720039368,0.5551475286483765,2.305311918258667,0.9490873217582703,0.9006605744361877,0.9537045955657959,1,0.5875713229179382
24,24,"'It has beads of water on it, drops of white light.'",-0.9981265664100647,1.3840131759643555,1.4395898878574371,0.9727705717086792,0.9101525545120239,0.6794226765632629,1,0.6887525320053101
25,25,"'The leaves are gathered round the window like pointed ears,' said Susan.",-0.995732307434082,0.3837652802467346,1.2763203084468842,0.6130171418190002,0.854948878288269,-0.9946409463882446,1,0.5759402513504028
26,26,"'A shadow falls on the path,' said Louis, 'like an elbow bent.'",-0.994149386882782,3.3279853761196136,1.3091026544570923,-0.9961113333702087,0.7758172750473022,0.9334856867790222,-1,0.6123177409172058
27,27,"'Islands of light are swimming on the grass,' said Rhoda.",0.9931513667106628,0.3875378370285034,2.2863101959228516,0.9838362336158752,0.8503463864326477,0.963047444820404,1,0.5761515498161316
28,28,'They have fallen through the trees.',-0.9990673661231995,1.3460659384727478,0.35950779914855957,-0.997279703617096,-0.45163604617118835,0.5336506366729736,0,-1.5514860153198242
29,29,"'The birds' eyes are bright in the tunnels between the leaves,' said Neville.",0.9954798817634583,1.3829172253608704,3.315245419740677,0.9945894479751587,1.8240894079208374,0.9945261478424072,1,1.5913781523704529
