,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale,syuzhet_roll100,syuzhet_stdscaler_roll10,bing_roll100,bing_stdscaler_roll10,afinn_roll100,afinn_stdscaler_roll10,nrc_roll100,nrc_stdscaler_roll10
0,1,the sun had not yet risen,0.6,0,0,1,25,6,the sun had not yet risen,0.7004320586916217,0.6666666666666666,1.4763193173648368,2.333333333333333,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,1.72687267438777,6.183288409703503,,,,,,,,,,,,,,,,,
1,2,the sea was indistinguishable from the sky  except that the sea was slightly creased as if a cloth had wrinkles in it,-1.1,-2,0,2,117,22,the sea was indistinguishable from the sky  except that the sea was slightly creased as if a cloth had wrinkles in it,-1.0906168981569808,-1.2222222222222223,-0.6310636297308989,-1.1666666666666667,-1.4230931042259571,-2.0,-0.870459461224249,-2.4316057774001703,-0.008747040907101527,0.0,0.02631250203025971,0.0,1.4996370242911723,2.0,0.9359677816151553,3.3727027689291837,,,,,,,,,,,,,,,,,
2,3,gradually as the sky whitened a dark line lay on the horizon dividing the sea from the sky and the grey cloth became barred with thick strokes moving  one after another  beneath the surface  following each other  pursuing each other  perpetually,-0.45,-1,-1,2,245,41,gradually as the sky whitened a dark line lay on the horizon dividing the sea from the sky and the grey cloth became barred with thick strokes moving  one after another  beneath the surface  following each other  pursuing each other  perpetually,-0.4058040617148681,-0.5,-0.08280139959217087,-0.25609756097560976,-0.6169205289930103,-1.0,-0.1209331789973964,-0.6523820378390701,-0.4482297757139077,-1.0,-0.11558116246759136,-2.1704576596327763,1.4996370242911723,2.0,0.4961474997806281,1.8097429491815133,,,,,,,,,,,,,,,,,
3,4,as they neared the shore each bar rose  heaped itself  broke and swept a thin veil of white water across the sand,-0.35,-1,0,0,113,22,as they neared the shore each bar rose  heaped itself  broke and swept a thin veil of white water across the sand,-0.3004482407237738,-0.38888888888888884,-0.15211295993641344,-0.37121212121212116,-0.6169205289930103,-1.0,-0.358283168369233,-1.2158028887000851,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
4,5,the wave paused  and then drew out again  sighing like a sleeper whose breath comes and goes unconsciously,0.5,1,2,0,106,18,the wave paused  and then drew out again  sighing like a sleeper whose breath comes and goes unconsciously,0.5950762377005274,0.5555555555555556,0.46165345394837154,0.6481481481481481,0.9954246214728832,1.0,0.77988637130858,1.485981308411215,0.870218428706511,2.0,0.6727169736315811,9.887640449438202,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
5,6,gradually the dark bar on the horizon became clear as if the sediment in an old wine bottle had sunk and left the glass green,-0.35,-1,1,1,125,25,gradually the dark bar on the horizon became clear as if the sediment in an old wine bottle had sunk and left the glass green,-0.3004482407237738,-0.38888888888888884,-0.12529172242792225,-0.3266666666666666,-0.6169205289930103,-1.0,-0.2968220132266311,-1.069906542056075,0.43073569389970473,1.0,0.25901811180673545,3.559550561797753,0.7342929041977871,1.0,0.40447969367195824,1.4839892183288408,,,,,,,,,,,,,,,,,
6,7,behind it  too  the sky cleared as if the white sediment there had sunk  or as if the arm of a woman couched beneath the horizon had raised a lamp and flat bars of white  green and yellow spread across the sky like the blades of a fan,1.15,1,6,3,234,48,behind it  too  the sky cleared as if the white sediment there had sunk  or as if the arm of a woman couched beneath the horizon had raised a lamp and flat bars of white  green and yellow spread across the sky like the blades of a fan,1.27988907414264,1.2777777777777777,0.4079932400176931,0.5590277777777777,0.9954246214728832,1.0,0.38864059204433177,0.5572429906542057,2.628149367933736,6.0,0.7535175325817463,11.123595505617978,2.264981144384557,3.0,0.6393784468254248,2.3187331536388136,,,,,,,,,,,,,,,,,
7,8,then she raised her lamp higher and the air seemed to become fibrous and to tear away from the green surface flickering and flaming in red and yellow fibres like the smoky fire that roars from a bonfire,0.25,0,0,1,202,38,then she raised her lamp higher and the air seemed to become fibrous and to tear away from the green surface flickering and flaming in red and yellow fibres like the smoky fire that roars from a bonfire,0.33168668522279177,0.2777777777777778,0.16382642926135235,0.15350877192982454,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.2616172940932417,0.9763086962689742,,,,,,,,,,,,,,,,,
8,9,gradually the fibres of the burning bonfire were fused into one haze  one incandescence which lifted the weight of the woollen grey sky on top of it and turned it to a million atoms of soft blue,-0.3,0,1,1,194,37,gradually the fibres of the burning bonfire were fused into one haze  one incandescence which lifted the weight of the woollen grey sky on top of it and turned it to a million atoms of soft blue,-0.24777033022822667,-0.3333333333333333,-0.04251523910055824,-0.1891891891891892,0.18925204623993647,0.0,0.15389312448578288,0.0,0.43073569389970473,1.0,0.18354602214950008,2.405101730944428,0.7342929041977871,1.0,0.26904257473662613,1.0026954177897573,,,,,,,,,,,,,,,,,
9,10,the surface of the sea slowly became transparent and lay rippling and sparkling until the dark stripes were almost rubbed out,-0.6,0,3,1,125,21,the surface of the sea slowly became transparent and lay rippling and sparkling until the dark stripes were almost rubbed out,-0.5638377932015095,-0.6666666666666666,-0.3300089230029366,-0.6666666666666666,0.18925204623993647,0.0,0.15389312448578288,0.0,1.3097011635133173,3.0,0.857403965517673,12.712680577849117,0.7342929041977871,1.0,0.4840221286022326,1.766653831343858,,,,,,,,,,,,,,,,,
10,11,slowly the arm that held the lamp raised it higher and then higher until a broad flame became visible  an arc of fire burnt on the rim of the horizon  and all round it the sea blazed gold,-0.25,0,0,2,187,38,slowly the arm that held the lamp raised it higher and then higher until a broad flame became visible  an arc of fire burnt on the rim of the horizon  and all round it the sea blazed gold,-0.19509241973267955,-0.2777777777777778,-0.021031723992659547,-0.15350877192982454,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,1.4996370242911723,2.0,0.5363526778984657,1.9526173925379484,,,,,,,,,,,,,,,,,
11,12,the light struck upon the trees in the garden  making one leaf transparent and then another,-0.15,0,-1,1,91,16,the light struck upon the trees in the garden  making one leaf transparent and then another,-0.08973659874158527,-0.16666666666666666,-0.060314081559137075,-0.21875,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.4482297757139077,-1.0,-0.33729001324548363,-5.561797752808989,0.7342929041977871,1.0,0.6393784468254248,2.3187331536388136,,,,,,,,,,,,,,,,,
12,13,one bird chirped high up  there was a pause  another chirped lower down,0.0,0,0,-1,71,13,one bird chirped high up  there was a pause  another chirped lower down,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-0.8161907500657145,-2.8538254198631554,,,,,,,,,,,,,,,,,
13,14,the sun sharpened the walls of the house  and rested like the tip of a fan upon a white blind and made a blue finger print of shadow under the leaf by the bedroom window,0.75,0,4,1,169,35,the sun sharpened the walls of the house  and rested like the tip of a fan upon a white blind and made a blue finger print of shadow under the leaf by the bedroom window,0.8584657901782631,0.8333333333333333,0.3724520593623087,0.5,0.18925204623993647,0.0,0.15389312448578288,0.0,1.7491838983201236,4.0,0.6911856728201904,10.170144462279294,0.7342929041977871,1.0,0.2851660412765466,1.0599922988063148,,,,,,,,,,,,,,,,,
14,15,the blind stirred slightly  but all within was dim and unsubstantial,-0.75,-2,-1,-1,68,11,the blind stirred slightly  but all within was dim and unsubstantial,-0.7218715246881509,-0.8333333333333333,-0.8865039869546244,-1.5909090909090908,-1.4230931042259571,-2.0,-1.8948120469342808,-4.8632115548003405,-0.4482297757139077,-1.0,-0.5025638838253669,-8.089887640449438,-0.7963953359889828,-1.0,-0.9622039610391202,-3.3727027689291837,,,,,,,,,,,,,,,,,
15,16,the birds sang their blank melody outside,0.0,0,0,0,41,7,the birds sang their blank melody outside,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
16,17,i see a ring   said bernard   hanging above me  it quivers and hangs in a loop of light,-0.5,-1,0,-1,87,18,i see a ring   said bernard   hanging above me  it quivers and hangs in a loop of light,-0.4584819722104152,-0.5555555555555556,-0.31885874867967867,-0.6481481481481481,-0.6169205289930103,-1.0,-0.47210012233701426,-1.485981308411215,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-0.5931150110785666,-2.0610961365678344,,,,,,,,,,,,,,,,,
17,18,i see a slab of pale yellow   said susan   ownpreading away until it meets a purple stripe,-0.6,-1,0,-1,90,17,i see a slab of pale yellow   said susan   ownpreading away until it meets a purple stripe,-0.5638377932015095,-0.6666666666666666,-0.42445745844700317,-0.8235294117647058,-0.6169205289930103,-1.0,-0.5089232545030612,-1.5733919736118749,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-0.6272324770413068,-2.182337085777707,,,,,,,,,,,,,,,,,
18,19,i hear a sound   said rhoda   cheep  chirp  cheep chirp  going up and down,0.0,0,0,1,74,14,i hear a sound   said rhoda   cheep  chirp  cheep chirp  going up and down,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.73259223775934,2.6499807470157872,,,,,,,,,,,,,,,,,
19,20,i see a globe   said neville   hanging down in a drop against the enormous flanks of some hill,-0.25,0,-1,-1,94,18,i see a globe   said neville   hanging down in a drop against the enormous flanks of some hill,-0.19509241973267955,-0.2777777777777778,-0.12373069802266616,-0.32407407407407407,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.4482297757139077,-1.0,-0.296889733770401,-4.943820224719101,-0.7963953359889828,-1.0,-0.5931150110785666,-2.0610961365678344,,,,,,,,,,,,,,,,,
20,21,i see a crimson tassel   said jinny   twisted with gold threads,0.25,0,2,1,63,11,i see a crimson tassel   said jinny   twisted with gold threads,0.33168668522279177,0.2777777777777778,0.3906977991640034,0.5303030303030303,0.18925204623993647,0.0,0.15389312448578288,0.0,0.870218428706511,2.0,1.084065273741513,16.179775280898877,0.7342929041977871,1.0,0.9359677816151553,3.3727027689291837,,,,,,,,,,,,,,,,,
21,22,i hear something stamping   said louis,0.0,0,0,0,38,6,i hear something stamping   said louis,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
22,23,a great beast own foot is chained  it stamps  and stamps  and stamps,-0.6,1,3,-1,68,13,a great beast own foot is chained  it stamps  and stamps  and stamps,-0.5638377932015095,-0.6666666666666666,-0.5770281695489569,-1.0769230769230769,0.9954246214728832,1.0,1.0206530047019635,2.0575125808770673,1.3097011635133173,3.0,1.368844866125312,20.53586862575627,-0.7963953359889828,-1.0,-0.8161907500657145,-2.8538254198631554,,,,,,,,,,,,,,,,,
23,24,look at the spider own web on the corner of the balcony   said bernard,0.0,0,0,0,70,14,look at the spider own web on the corner of the balcony   said bernard,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
24,25,it has beads of water on it  drops of white light,0.4,0,0,1,49,11,it has beads of water on it  drops of white light,0.4897204167094332,0.4444444444444445,0.5822780670817976,0.8484848484848486,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.9359677816151553,3.3727027689291837,,,,,,,,,,,,,,,,,
25,26,the leaves are gathered round the window like pointed ears   said susan,0.5,1,2,0,71,12,the leaves are gathered round the window like pointed ears   said susan,0.5950762377005274,0.5555555555555556,0.6567815046053841,0.9722222222222222,0.9954246214728832,1.0,1.0928829947199785,2.2289719626168227,0.870218428706511,2.0,0.9959192094322418,14.831460674157304,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
26,27,a shadow falls on the path   said louis   like an elbow bent,-0.15,-1,2,0,60,12,a shadow falls on the path   said louis   like an elbow bent,-0.08973659874158527,-0.16666666666666666,-0.1042178929569649,-0.29166666666666663,-0.6169205289930103,-1.0,-0.7850967457484129,-2.2289719626168227,0.870218428706511,2.0,0.9959192094322418,14.831460674157304,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
27,28,islands of light are swimming on the grass   said rhoda,0.0,0,0,0,55,10,islands of light are swimming on the grass   said rhoda,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
28,29,they have fallen through the trees,-0.5,-1,-2,0,34,6,they have fallen through the trees,-0.4584819722104152,-0.5555555555555556,-1.099370951307729,-1.9444444444444444,-0.6169205289930103,-1.0,-1.7240866159826087,-4.4579439252336455,-0.887712510520714,-2.0,-1.9129009127737044,-29.662921348314608,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
29,30,the birds  eyes are bright in the tunnels between the leaves   said neville,0.5,1,1,0,75,13,the birds  eyes are bright in the tunnels between the leaves   said neville,0.5950762377005274,0.5555555555555556,0.6117519544537658,0.8974358974358975,0.9954246214728832,1.0,1.0206530047019635,2.0575125808770673,0.43073569389970473,1.0,0.47382329006194385,6.845289541918756,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
30,31,the stalks are covered with harsh  short hairs   said jinny   and drops of water have stuck to them,-1.25,-2,-4,0,99,18,the stalks are covered with harsh  short hairs   said jinny   and drops of water have stuck to them,-1.2486506296436222,-1.3888888888888888,-0.9042429006507166,-1.6203703703703705,-1.4230931042259571,-2.0,-1.0980933691598116,-2.97196261682243,-1.7666779801343264,-4.0,-1.2664964411723831,-19.775280898876403,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
31,32,a caterpillar is curled in a green ring   said susan   notched with blunt feet,-0.5,-1,0,1,78,14,a caterpillar is curled in a green ring   said susan   notched with blunt feet,-0.4584819722104152,-0.5555555555555556,-0.4303604919122573,-0.8333333333333333,-0.6169205289930103,-1.0,-0.6509553357149563,-1.9105473965287052,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.73259223775934,2.6499807470157872,,,,,,,,,,,,,,,,,
32,33,the grey shelled snail draws across the path and flattens the blades behind him   said rhoda,0.0,0,-1,0,92,16,the grey shelled snail draws across the path and flattens the blades behind him   said rhoda,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.4482297757139077,-1.0,-0.33729001324548363,-5.561797752808989,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
33,34,and burning lights from the window panes flash in and out on the grasses   said louis,-0.4,-1,0,0,85,16,and burning lights from the window panes flash in and out on the grasses   said louis,-0.35312615121932095,-0.4444444444444445,-0.27983313854827624,-0.5833333333333334,-0.6169205289930103,-1.0,-0.550349278189864,-1.6717289719626172,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
34,35,owntones are cold to my feet   said neville,-0.5,-1,0,-1,43,8,owntones are cold to my feet   said neville,-0.4584819722104152,-0.5555555555555556,-0.8066788753222102,-1.4583333333333333,-0.6169205289930103,-1.0,-1.2545916808655109,-3.3434579439252343,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-1.3181111627867967,-4.637466307277627,,,,,,,,,,,,,,,,,
35,36,i feel each one  round or pointed  separately,0.0,0,0,0,45,8,i feel each one  round or pointed  separately,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
36,37,the back of my hand burns   said jinny   but the palm is clammy and damp with dew,-0.4,-1,0,0,81,17,the back of my hand burns   said jinny   but the palm is clammy and damp with dew,-0.35312615121932095,-0.4444444444444445,-0.2591725214198866,-0.5490196078431372,-0.6169205289930103,-1.0,-0.5089232545030612,-1.5733919736118749,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
37,38,now the cock crows like a spurt of hard  red water in the white tide   said bernard,0.4,0,-4,1,83,17,now the cock crows like a spurt of hard  red water in the white tide   said bernard,0.4897204167094332,0.4444444444444445,0.4019672266885795,0.5490196078431372,0.18925204623993647,0.0,0.15389312448578288,0.0,-1.7666779801343264,-4.0,-1.3425440260666563,-20.93853271645737,0.7342929041977871,1.0,0.600996297617342,2.182337085777707,,,,,,,,,,,,,,,,,
38,39,birds are singing up and down and in and out all round us   said susan,0.0,0,0,0,70,15,birds are singing up and down and in and out all round us   said susan,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
39,40,the beast stamps  the elephant with its foot chained  the great brute on the beach stamps   said louis,-1.1,0,3,-2,102,18,the beast stamps  the elephant with its foot chained  the great brute on the beach stamps   said louis,-1.0906168981569808,-1.2222222222222223,-0.787166070256509,-1.425925925925926,0.18925204623993647,0.0,0.15389312448578288,0.0,1.3097011635133173,3.0,0.9959192094322418,14.831460674157304,-1.561739456082368,-2.0,-1.1731119324451507,-4.122192273135669,,,,,,,,,,,,,,,,,
40,41,look at the house   said jinny   with all its windows white with blinds,0.4,0,0,1,71,13,look at the house   said jinny   with all its windows white with blinds,0.4897204167094332,0.4444444444444445,0.503681034089882,0.717948717948718,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.7899545706417495,2.8538254198631554,,,,,,,,,,,,,,,,,
41,42,cold water begins to run from the scullery tap   said rhoda   over the mackerel in the bowl,-0.5,-1,0,-1,91,17,cold water begins to run from the scullery tap   said rhoda   over the mackerel in the bowl,-0.4584819722104152,-0.5555555555555556,-0.3418149899334449,-0.6862745098039216,-0.6169205289930103,-1.0,-0.5089232545030612,-1.5733919736118749,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-0.6272324770413068,-2.182337085777707,,,,,,,,,,,,,,,,,
42,43,the walls are cracked with gold cracks   said bernard   and there are blue  finger shaped shadows of leaves beneath the windows,-0.6,-1,2,0,127,21,the walls are cracked with gold cracks   said bernard   and there are blue  finger shaped shadows of leaves beneath the windows,-0.5638377932015095,-0.6666666666666666,-0.3300089230029366,-0.6666666666666666,-0.6169205289930103,-1.0,-0.3826725156480433,-1.2736982643524701,0.870218428706511,2.0,0.5803734776885352,8.475120385232744,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
43,44,now mrs constable pulls up her thick black stockings   said susan,-0.25,0,0,-1,65,11,now mrs constable pulls up her thick black stockings   said susan,-0.19509241973267955,-0.2777777777777778,-0.2479030938953105,-0.5303030303030303,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.7963953359889828,-1.0,-0.9622039610391202,-3.3727027689291837,,,,,,,,,,,,,,,,,
44,45,when the smoke rises  sleep curls off the roof like a mist   said louis,0.0,-1,3,0,71,14,when the smoke rises  sleep curls off the roof like a mist   said louis,0.06829713274505612,0.0,0.0713973526343464,0.0,-0.6169205289930103,-1.0,-0.6509553357149563,-1.9105473965287052,1.3097011635133173,3.0,1.2729496972613796,19.069020866773677,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
45,46,the birds sang in chorus first   said rhoda,0.25,0,0,1,43,8,the birds sang in chorus first   said rhoda,0.33168668522279177,0.2777777777777778,0.5104354666126247,0.7291666666666666,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,1.291874983362832,4.637466307277627,,,,,,,,,,,,,,,,,
46,47,now the scullery door is unbarred  off they fly  off they fly like a fling of seed  but one sings by the bedroom window alone,-0.1,1,0,0,125,25,now the scullery door is unbarred  off they fly  off they fly like a fling of seed  but one sings by the bedroom window alone,-0.03705868824603814,-0.11111111111111112,0.015200474045126781,-0.09333333333333334,0.9954246214728832,1.0,0.6046082621981969,1.069906542056075,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
47,48,bubbles form on the floor of the saucepan   said jinny,0.0,0,0,0,54,10,bubbles form on the floor of the saucepan   said jinny,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
48,49,then they rise  quicker and quicker  in a silver chain to the top,0.4,2,3,1,65,13,then they rise  quicker and quicker  in a silver chain to the top,0.4897204167094332,0.4444444444444445,0.503681034089882,0.717948717948718,1.8015971967058302,2.0,1.8874128849181444,4.115025161754135,1.3097011635133173,3.0,1.368844866125312,20.53586862575627,0.7342929041977871,1.0,0.7899545706417495,2.8538254198631554,,,,,,,,,,,,,,,,,
49,50,now billy scrapes the fish scales with a jagged knife on to a wooden board   said neville,-1.6,-2,0,0,89,17,now billy scrapes the fish scales with a jagged knife on to a wooden board   said neville,-1.6173960031124524,-1.777777777777778,-1.2508821435825859,-2.1960784313725488,-1.4230931042259571,-2.0,-1.1717396334919055,-3.1467839472237498,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
50,51,the dining room window is dark blue now   said bernard   and the air ripples above the chimneys,-0.6,-1,0,0,95,17,the dining room window is dark blue now   said bernard   and the air ripples above the chimneys,-0.5638377932015095,-0.6666666666666666,-0.42445745844700317,-0.8235294117647058,-0.6169205289930103,-1.0,-0.5089232545030612,-1.5733919736118749,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
51,52,a swallow is perched on the lightning conductor   said susan,0.0,0,0,0,60,10,a swallow is perched on the lightning conductor   said susan,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
52,53,and biddy has smacked down the bucket on the kitchen flags,0.0,0,0,0,58,11,and biddy has smacked down the bucket on the kitchen flags,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
53,54,that is the first stroke of the church bell   said louis,-0.15,0,0,0,56,11,that is the first stroke of the church bell   said louis,-0.08973659874158527,-0.16666666666666666,-0.12018291528344775,-0.3181818181818182,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
54,55,then the others follow  one  two  one  two  one  two,0.0,0,0,0,52,10,then the others follow  one  two  one  two  one  two,0.06829713274505612,0.0,0.0713973526343464,0.0,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,-0.031051215895597915,0.0,-0.013118089711982403,0.0,,,,,,,,,,,,,,,,,
55,56,look at the table cloth  flying white along the table   said rhoda,0.5,0,0,2,66,12,look at the table cloth  flying white along the table   said rhoda,0.5950762377005274,0.5555555555555556,0.6567815046053841,0.9722222222222222,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,1.4996370242911723,2.0,1.72687267438777,6.183288409703503,,,,,,,,,,,,,,,,,
56,57,now there are rounds of white china  and silver streaks beside each plate,0.4,0,0,1,73,13,now there are rounds of white china  and silver streaks beside each plate,0.4897204167094332,0.4444444444444445,0.503681034089882,0.717948717948718,0.18925204623993647,0.0,0.15389312448578288,0.0,-0.008747040907101527,0.0,0.02631250203025971,0.0,0.7342929041977871,1.0,0.7899545706417495,2.8538254198631554,,,,,,,,,,,,,,,,,
