,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,Once upon a time and a very good time it was there was a moocow coming down along the road and this moocow that was coming down along the road met a nicens little boy named baby tuckoo...,0.9971911311149597,3.424434781074524,4.4253939390182495,0.9935096502304077,1.971030831336975,0.9793591499328613,1,0.5590568780899048
1,1,His father told him that story: his father looked at him through a glass: he had a hairy face.,-0.9944813847541809,0.7484971284866333,2.2660400569438934,-0.9717044830322266,0.8183798789978027,0.9314766526222229,1,0.6001293659210205
2,2,He was baby tuckoo.,0.9973803758621216,0.5308666229248047,0.2717360854148865,-0.7580679655075073,0.6958646178245544,-0.9063172936439514,1,0.5981293320655823
3,3,The moocow came down the road where Betty Byrne lived: she sold lemon platt.,0.9855860471725464,1.303027182817459,0.2965339124202728,-0.9332627654075623,0.9283029437065125,0.9137081503868103,-1,0.7423771619796753
4,4,"O, the wild rose blossoms On the little green place.",0.9958560466766357,2.552812695503235,4.388167351484299,0.9997405409812927,0.5269887447357178,0.9789044857025146,1,1.6010764241218567
5,5,He sang that song.,0.9978705048561096,2.287530541419983,4.300524443387985,0.9991791248321533,1.6846351027488708,0.996102511882782,1,-0.4834495186805725
6,6,That was his song.,0.9971460103988647,0.4755330979824066,1.2915790677070618,0.9981982111930847,1.9437922239303589,0.9937503337860107,0,0.5902626514434814
7,7,"O, the green wothe botheth.",-0.9761611223220825,2.4044188857078552,4.255747139453888,-0.9874517321586609,0.8732878565788269,0.9734786748886108,-1,1.3785773515701294
8,8,When you wet the bed first it is warm then it gets cold.,-0.9868855476379395,1.4125550091266632,2.4074940979480743,-0.9970569610595703,1.5265457034111023,0.655120849609375,-1,-1.453054964542389
9,9,His mother put on the oilsheet.,0.9150277376174927,0.37551385164260864,3.3034985959529877,-0.978172779083252,0.9035214185714722,0.6103751063346863,-1,0.7308346629142761
10,10,That had the queer smell.,-0.9882619976997375,1.429778814315796,1.33823162317276,-0.9845989942550659,1.9231544137001038,-0.5556511878967285,-1,1.3964320719242096
11,11,His mother had a nicer smell than his father.,0.9913782477378845,2.384841114282608,3.393493175506592,0.9922438859939575,1.9712605476379395,-0.5855908989906311,1,1.6143190264701843
12,12,She played on the piano the sailor's hornpipe for him to dance.,0.9970224499702454,3.424164354801178,3.3583944439888,0.9938316941261292,0.9304113984107971,0.9933910369873047,1,0.6942681074142456
13,13,He danced:,0.9967297911643982,2.438949942588806,4.229349255561829,0.9991616010665894,0.6458362936973572,0.9866692423820496,1,0.5390838980674744
14,14,"Tralala lala, Tralala tralaladdy, Tralala lala, Tralala lala.",0.9916605353355408,4.36804074048996,0.25211101770401,-0.9912359714508057,0.922376811504364,0.9642126560211182,-1,-0.39090144634246826
15,15,Uncle Charles and Dante clapped.,0.9948412179946899,3.437506377696991,4.355835139751434,0.998078465461731,0.8446691632270813,0.9909799098968506,-1,-0.41572239995002747
16,16,They were older than his father and mother but uncle Charles was older than Dante.,0.9928375482559204,2.409319519996643,2.400021106004715,0.9907131195068359,0.8741154670715332,0.9242045879364014,1,0.7246731519699097
17,17,Dante had two brushes in her press.,0.9872782230377197,2.2581622898578644,1.3537268340587616,0.8145145177841187,0.9384501576423645,0.9775725603103638,-1,0.7123483419418335
18,18,The brush with the maroon velvet back was for Michael Davitt and the brush with the green velvet back was for Parnell.,0.9884326457977295,2.424305945634842,3.328118532896042,0.5154346823692322,0.9366946816444397,0.9899608492851257,1,0.777115523815155
19,19,Dante gave him a cachou every time he brought her a piece of tissue paper.,0.9974715709686279,0.7137144804000854,0.40489885210990906,0.8425062894821167,0.9089450836181641,0.982397198677063,1,0.6011888384819031
20,20,The Vances lived in number seven.,0.9948116540908813,3.3637402057647705,2.2804613411426544,0.8660145998001099,0.8732462525367737,0.9905392527580261,0,0.7113707661628723
21,21,They had a different father and mother.,-0.9962324500083923,2.410987377166748,2.3580345511436462,0.9979610443115234,0.7971270084381104,0.663594126701355,1,0.6082383394241333
22,22,They were Eileen's father and mother.,0.9894980192184448,0.2682948708534241,3.322532206773758,0.9974489212036133,0.9044479131698608,0.8194407820701599,1,0.6298779845237732
23,23,When they were grown up he was going to marry Eileen.,0.9872653484344482,4.433270514011383,2.3220467567443848,0.9977643489837646,0.8120914697647095,0.7390956282615662,1,0.7121900916099548
24,24,He hid under the table.,-0.9963260889053345,0.6137790679931641,0.43877676129341125,-0.9956109523773193,0.88935387134552,-0.9400300979614258,0,0.616269052028656
25,25,His mother said:,0.9914427995681763,1.2785374820232391,2.244969442486763,0.969616174697876,0.8170416355133057,0.6994704604148865,0,0.6556062698364258
26,26,"O, Stephen will apologize.",0.9917214512825012,2.4623279869556427,0.3953947126865387,-0.9990140795707703,1.8885002136230469,-0.9863758683204651,1,-1.9006588459014893
27,27,Dante said:,0.9909229278564453,0.44361284375190735,0.25720444321632385,0.9954023361206055,0.7864685654640198,0.8768770694732666,-1,0.5069453120231628
28,28,"O, if not, the eagles will come and pull out his eyes.",-0.9946208596229553,2.2891457080841064,2.277003526687622,0.9726109504699707,0.747722327709198,0.9855677485466003,1,-1.630204677581787
29,29,"Pull out his eyes, Apologize, Apologize, Pull out his eyes.",-0.9983494281768799,0.5800119638442993,0.6786470413208008,-0.9983933568000793,1.8620221018791199,0.9790449142456055,1,-1.5366511940956116
30,30,"Apologize, Pull out his eyes, Pull out his eyes, Apologize.",-0.9965212941169739,0.46300050616264343,0.7256691455841064,-0.9982530474662781,1.9029971957206726,0.9149410724639893,1,-1.472211241722107
31,31,The wide playgrounds were swarming with boys.,0.9982126951217651,1.4874833524227142,1.4037192463874817,0.9723497629165649,-1.7448171377182007,-0.6028928756713867,1,-0.4504997730255127
32,32,All were shouting and the prefects urged them on with strong cries.,0.9985353946685791,0.6430019736289978,0.333561509847641,0.9990532398223877,0.628944993019104,0.9916737079620361,1,-1.4134235382080078
33,33,The evening air was pale and chilly and after every charge and thud of the footballers the greasy leather orb flew like a heavy bird through the grey light.,-0.9926758408546448,1.5416799187660217,0.34095317125320435,-0.9947914481163025,0.9419805407524109,-0.9988947510719299,-1,-1.5907645225524902
34,34,"He kept on the fringe of his line, out of sight of his prefect, out of the reach of the rude feet, feigning to run now and then.",-0.9947776794433594,0.6757138967514038,1.3731240630149841,-0.9915603995323181,0.9120469689369202,-0.9622074961662292,-1,-1.7473742365837097
35,35,He felt his body small and weak amid the throng of the players and his eyes were weak and watery.,-0.9985490441322327,1.6217472553253174,1.5385961532592773,-0.9992640614509583,-1.7501859664916992,-0.5129414796829224,-1,-1.8715039491653442
36,36,Rody Kickham was not like that: he would be captain of the third line all the fellows said.,-0.9851775169372559,1.3428339660167694,1.3676564395427704,0.9804731011390686,0.5232743620872498,-0.8895852565765381,-1,0.5797150135040283
37,37,Rody Kickham was a decent fellow but Nasty Roche was a stink.,-0.9993217587471008,1.606405258178711,2.403469145298004,-0.9985886812210083,0.8972642421722412,-0.9986714720726013,-1,-1.9212863445281982
38,38,Rody Kickham had greaves in his number and a hamper in the refectory.,0.9830518960952759,0.6063380241394043,1.3101346492767334,0.7000471949577332,0.938189685344696,0.9371089935302734,-1,0.6041396260261536
39,39,Nasty Roche had big hands.,-0.9942167401313782,0.7907758355140686,1.2964793741703033,-0.9865244030952454,1.7953710556030273,0.918417751789093,-1,1.503954529762268
40,40,He called the Friday pudding dog-in-the-blanket.,-0.9993277788162231,0.26303157210350037,4.22202955186367,-0.9962451457977295,0.9337812662124634,-0.5401605367660522,-1,-0.4714222252368927
41,41,And one day he had asked:,0.9934324026107788,0.3921061158180237,0.336187481880188,-0.9044684767723083,0.8693242073059082,0.9032589793205261,-1,0.782809317111969
