,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
0,0,0,"""Yes, of course, if it's fine tomorrow,"" said Mrs. Ramsay. ""But you'll have to be up with the lark,"" she added.", yes  of course  if it is fine tomorrow   said mrs  ramsay   but you will have to be up with the lark   she added ,111,21,1.05,0.15252746784864354,0.27586206896551724,0.15252746784864354,1.4797570850202433,1.05,0.1359613384491627,0.2258064516129033,0.1359613384491627,1.431332415821584,24.180906749867702,0.4606689983154902,0.3832720695290107,0.4606689983154902,2.0645966933154845,-0.09375,-0.3067651210875733,-0.18779342723004708,-0.3067651210875733,-0.35750466542255405,0.01100000000000012,-0.5882526280861038,-0.3360602798708288,-0.5882526280861038,-0.4468803585709637,0.0,-0.330162984734906,-0.25338930707811896,-0.330162984734906,-0.18993908283107488,0.9272153803367188,0.3308682183638561,0.4486098692825405,0.3308682183638561,3.385920493273985,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.3071}",0.3071,0.12445273517592853,-0.02976028946178203,0.12445273517592853,1.5189970266621375,0.4166666666666667,1.7985131854803051,1.8565153981820648,1.7985131854803051,13.520356505145708,0.1324646106664632,-0.2418904281897881,-0.027664298028158583,-0.2418904281897881,1.4945113866441384,7.417723042693749,-0.9364266330701786,-0.5612323962983226,-0.9364266330701786,1.875288859277508,0.9752,1.550735145303463,1.0772757772310446,1.550735145303463,3.2876720767272425
1,1,0,"To her son these words conveyed an extraordinary joy, as if it were settled, the expedition were bound to take place, and the wonder to which he had looked forward, for years and years it seemed, was, after a night's darkness and a day's sail, within touch. Since he belonged, even at the age of six, to that great clan which cannot keep this feeling separate from that, but must let future prospects, with their joys and sorrows, cloud what is actually at hand, since to such people even in earliest childhood any turn in the wheel of sensation has the power to crystallise and transfix the moment upon which its gloom or radiance rests, James Ramsay, sitting on the floor cutting out pictures from the illustrated catalogue of the Army and Navy stores, endowed the picture of a refrigerator, as his mother spoke, with heavenly bliss. It was fringed with joy. The wheelbarrow, the lawnmower, the sound of poplar trees, leaves whitening before rain, rooks cawing, brooms knocking, dresses rustling -  all these were so coloured and distinguished in his mind that he had already his private code, his secret language, though he appeared the image of stark and uncompromising severity, with his high forehead and his fierce blue eyes, impeccably candid and pure, frowning slightly at the sight of human frailty, so that his mother, watching him guide his scissors neatly round the refrigerator, imagined him all red and ermine on the Bench or directing a stern and momentous enterprise in some crisis of public affairs.",to her son these words conveyed an extraordinary joy  as if it were settled  the expedition were bound to take place  and the wonder to which he had looked forward  for years and years it seemed  was  after a night own darkness and a day own sail  within touch  since he belonged  even at the age of six  to that great clan which cannot keep this feeling separate from that  but must let future prospects  with their joys and sorrows  cloud what is actually at hand  since to such people even in earliest childhood any turn in the wheel of sensation has the power to crystallise and transfix the moment upon which its gloom or radiance rests  james ramsay  sitting on the floor cutting out pictures from the illustrated catalogue of the army and navy stores  endowed the picture of a refrigerator  as his mother spoke  with heavenly bliss  it was fringed with joy  the wheelbarrow  the lawnmower  the sound of poplar trees  leaves whitening before rain  rooks cawing  brooms knocking  dresses rustling    all these were so coloured and distinguished in his mind that he had already his private code  his secret language  though he appeared the image of stark and uncompromising severity  with his high forehead and his fierce blue eyes  impeccably candid and pure  frowning slightly at the sight of human frailty  so that his mother  watching him guide his scissors neatly round the refrigerator  imagined him all red and ermine on the bench or directing a stern and momentous enterprise in some crisis of public affairs ,1517,258,7.6,2.1591849247785566,2.534482758620689,2.1591849247785566,0.8364482314910712,6.599999999999999,1.8666457590012744,2.0161290322580645,1.8666457590012744,0.6829668216669882,76.25638422954155,1.3219761136246544,1.2086785041100956,1.3219761136246544,0.5299543275117523,0.9062500000000004,0.1333076621369898,0.2629107981220658,0.1333076621369898,-0.01166820630777532,13.998999999999995,2.4126265859661906,2.6753498385360595,2.4126265859661906,0.9115653009170872,12.85609117789212,0.1808227312716268,0.22519545906539096,0.1808227312716268,0.009365831509535709,2.4748851913653254,1.3846527265036892,1.5108094062512614,1.3846527265036892,0.5899187772485726,"{'neg': 0.067, 'neu': 0.804, 'pos': 0.129, 'compound': 0.9607}",0.9607,1.1343614369213206,0.5614654002713704,1.1343614369213206,0.18282439194796316,0.15031746031746032,0.3224471183236009,0.3767975851309185,0.3224471183236009,0.13105742644007926,0.782783121612827,1.5809188314317797,1.6432334714214092,1.5809188314317797,0.5070330711333519,47.90670620428594,1.0245102631333625,0.9935128885822294,1.0245102631333625,-0.3177958606299717,1.0,1.5795340317723232,1.0911429210467458,1.5795340317723232,0.5539970867958597
2,2,0,"""But,"" said his father, stopping in front of the drawing-room window, ""it won't be fine.""", but   said his father  stopping in front of the drawing room window   it will not be fine  ,89,15,-0.15000000000000002,-0.21510443265760015,-0.13793103448275862,-0.21510443265760015,-0.3991902834008098,-0.15000000000000002,-0.23824069842696965,-0.16129032258064518,-0.23824069842696965,-0.4075087583868511,26.08777310948791,0.4922077886055194,0.4134962717695197,0.4922077886055194,3.1183703289931946,0.625,0.009537191855081291,0.1361502347417839,0.009537191855081291,1.6424953345774458,-0.5730000000000001,-0.7135395498051874,-0.4617868675995694,-0.7135395498051874,-1.4258201391456211,0.0,-0.330162984734906,-0.25338930707811896,-0.330162984734906,-0.18993908283107488,0.3409230365143309,-0.06832919749218341,0.04622465009773892,-0.06832919749218341,1.652611459392788,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.4191}",-0.4191,-0.9976337079200072,-0.686657620985979,-0.9976337079200072,-3.6985929555031367,0.4166666666666667,1.7985131854803051,1.8565153981820648,1.7985131854803051,19.038101070053308,0.14654780216817534,-0.20241596845622228,0.008520391275392203,-0.20241596845622228,2.5387625076404685,5.795691620743625,-1.0149838358877759,-0.6235171342266703,-1.0149838358877759,2.3092789728208607,-0.9879,-0.7289057428827961,-0.020409304406173102,-0.7289057428827961,-3.924996120253786
3,3,0,"Had there been an axe handy, a poker, or any weapon that would have gashed a hole in his father's breast and killed him, there and then, James would have seized it. Such were the extremes of emotion that Mr. Ramsay excited in his children's breasts by his mere presence; standing, as now, lean as a knife, narrow as the blade of one, grinning sarcastically, not only with the pleasure of disillusioning his son and casting ridicule upon his wife, who was ten thousand times better in every way than he was (James thought), but also with some secret conceit at his own accuracy of judgement. What he said was true. It was always true. He was incapable of untruth; never tampered with a fact; never altered a disagreeable word to suit the pleasure or convenience of any mortal being, least of all of his own children, who, sprung from his loins, should be aware from childhood that life is difficult; facts uncompromising; and the passage to that fabled land where our brightest hopes are extinguished, our frail barks founder in darkness (here Mr. Ramsay would straighten his back and narrow his little blue eyes upon the horizon), one that needs, above all, courage, truth, and the power to endure.",had there been an axe handy  a poker  or any weapon that would have gashed a hole in his father own breast and killed him  there and then  james would have seized it  such were the extremes of emotion that mr  ramsay excited in his children own breasts by his mere presence  standing  as now  lean as a knife  narrow as the blade of one  grinning sarcastically  not only with the pleasure of disillusioning his son and casting ridicule upon his wife  who was ten thousand times better in every way than he was  james thought   but also with some secret conceit at his own accuracy of judgement  what he said was true  it was always true  he was incapable of untruth  never tampered with a fact  never altered a disagreeable word to suit the pleasure or convenience of any mortal being  least of all of his own children  who  sprung from his loins  should be aware from childhood that life is difficult  facts uncompromising  and the passage to that fabled land where our brightest hopes are extinguished  our frail barks founder in darkness  here mr  ramsay would straighten his back and narrow his little blue eyes upon the horizon   one that needs  above all  courage  truth  and the power to endure ,1198,210,0.8499999999999996,0.09125548443093616,0.2068965517241378,0.09125548443093616,0.0407219973009446,1.85,0.38542936303325104,0.4838709677419356,0.38542936303325104,0.16895335574992024,-15.73171442641354,-0.19946944445132528,-0.2493507298060236,-0.19946944445132528,-0.134319386452018,1.541666666666666,0.4129372431442637,0.5492957746478869,0.4129372431442637,0.15432329156669308,6.346,0.770810127205667,1.027771797631862,0.770810127205667,0.30381669893808233,58.6067752235008,1.9992561665474842,1.9283243589697263,1.9992561665474842,0.9263001948891936,2.015912412318853,1.0721452389436574,1.1958063804699444,1.0721452389436574,0.5904854648448778,"{'neg': 0.077, 'neu': 0.761, 'pos': 0.162, 'compound': 0.9767}",0.9767,1.1590838041611098,0.5759384893713252,1.1590838041611098,0.2964965008802603,0.12150000000000002,0.16274521457372046,0.21670058336725015,0.16274521457372046,0.12823867165847147,0.5660022674629679,0.9732932731834054,1.0862469493381612,0.9732932731834054,0.4048422224742133,40.134983481620814,0.6481150898311588,0.6950848146975627,0.6481150898311588,-0.24666444941186,0.977,1.5528253870632995,1.0782822634757323,1.5528253870632995,0.6038643783178844
4,4,0,"""But it may be fine -  I expect it will be fine,"" said Mrs. Ramsay, making some little twist of the reddish brown stocking she was knitting, impatiently. If she finished it tonight, if they did go to the Lighthouse after all, it was to be given to the Lighthouse keeper for his little boy, who was threatened with a tuberculous hip; together with a pile of old magazines, and some tobacco, indeed, whatever she could find lying about, not really wanted, but only littering the room, to give those poor fellows, who must be bored to death sitting all day with nothing to do but polish the lamp and trim the wick and rake about on their scrap of garden, something to amuse them. For how would you like to be shut up for a whole month at a time, and possibly more in stormy weather, upon a rock the size of a tennis lawn? she would ask; and to have no letters or newspapers, and to see nobody; if you were married, not to see your wife, not to know how your children were, -  if they were ill, if they had fallen down and broken their legs or arms; to see the same dreary waves breaking week after week, and then a dreadful storm coming, and the windows covered with spray, and birds dashed against the lamp, and the whole place rocking, and not be able to put your nose out of doors for fear of being swept into the sea? How would you like that? she asked, addressing herself particularly to her daughters. So she added, rather differently, one must take them whatever comforts one can.", but it may be fine    i expect it will be fine   said mrs  ramsay  making some little twist of the reddish brown stocking she was knitting  impatiently  if she finished it tonight  if they did go to the lighthouse after all  it was to be given to the lighthouse keeper for his little boy  who was threatened with a tuberculous hip  together with a pile of old magazines  and some tobacco  indeed  whatever she could find lying about  not really wanted  but only littering the room  to give those poor fellows  who must be bored to death sitting all day with nothing to do but polish the lamp and trim the wick and rake about on their scrap of garden  something to amuse them  for how would you like to be shut up for a whole month at a time  and possibly more in stormy weather  upon a rock the size of a tennis lawn  she would ask  and to have no letters or newspapers  and to see nobody  if you were married  not to see your wife  not to know how your children were     if they were ill  if they had fallen down and broken their legs or arms  to see the same dreary waves breaking week after week  and then a dreadful storm coming  and the windows covered with spray  and birds dashed against the lamp  and the whole place rocking  and not be able to put your nose out of doors for fear of being swept into the sea  how would you like that  she asked  addressing herself particularly to her daughters  so she added  rather differently  one must take them whatever comforts one can ,1484,280,-4.8,-1.6396780471192944,-1.7413793103448274,-1.6396780471192944,-0.6228744939271256,-3.8000000000000007,-1.3764385605918723,-1.3387096774193552,-1.3764385605918723,-0.5169635901849723,-135.795330566027,-2.1852725878053354,-2.1523823699746933,-2.1852725878053354,-0.8695784033900106,3.9104166666666673,1.4553596484074474,1.6169014084507043,1.4553596484074474,0.4415275926419621,2.9680000000000013,0.04611967931685863,0.30053821313240064,0.04611967931685863,-0.1921537752340264,-25.595706287604994,-1.3475048908467748,-1.206222865772579,-1.3475048908467748,-0.555565743617211,-1.396740433978381,-1.251477458521275,-1.1463716780157538,-1.251477458521275,-0.589701984993907,"{'neg': 0.155, 'neu': 0.787, 'pos': 0.058, 'compound': -0.9871}",-0.9871,-1.8752777449325264,-1.2004522840343734,-1.8752777449325264,-0.7057782282801407,-0.040025252525252526,-0.7324027286450466,-0.6806619306619307,-0.7324027286450466,-0.37338701093441257,-0.10297881745648177,-0.9018262191532188,-0.6326015591706987,-0.9018262191532188,-0.5190627945374583,47.48917475526497,1.0042886433301954,0.9774800075127318,1.0042886433301954,-0.5282910525051311,-0.9974,-0.7399375743930449,-0.025721315142026357,-0.7399375743930449,0.07626295721918785
5,5,0,"""It's due west,"" said the atheist Tansley, holding his bony fingers spread so that the wind blew through them, for he was sharing Mr. Ramsay's evening walk up and down, up and down the terrace. That is to say, the wind blew from the worst possible direction for landing at the Lighthouse. Yes, he did say disagreeable things, Mrs. Ramsay admitted; it was odious of him to rub this in, and make James still more disappointed; but at the same time, she would not let them laugh at him. ""The atheist,"" they called him; ""the little atheist."" Rose mocked him; Prue mocked him; Andrew, Jasper, Roger mocked him; even old Badger without a tooth in his head had bit him, for being (as Nancy put it) the hundred and tenth young man to chase them all the way up to the Hebrides when it was ever so much nicer to be alone.", it is due west   said the atheist tansley  holding his bony fingers spread so that the wind blew through them  for he was sharing mr  ramsay own evening walk up and down  up and down the terrace  that is to say  the wind blew from the worst possible direction for landing at the lighthouse  yes  he did say disagreeable things  mrs  ramsay admitted  it was odious of him to rub this in  and make james still more disappointed  but at the same time  she would not let them laugh at him   the atheist   they called him   the little atheist   rose mocked him  prue mocked him  andrew  jasper  roger mocked him  even old badger without a tooth in his head had bit him  for being  as nancy put it  the hundred and tenth young man to chase them all the way up to the hebrides when it was ever so much nicer to be alone ,811,152,-2.2,-0.8431422626890999,-0.8448275862068965,-0.8431422626890999,-0.539287236309397,-2.2,-0.8775025114236957,-0.8225806451612905,-0.8775025114236957,-0.5446153371655502,-82.82324426401749,-1.3091359290008069,-1.3127645113784008,-1.3091359290008069,-0.9769910610742452,-0.4842261904761902,-0.4786030650133548,-0.3637826961770624,-0.4786030650133548,-0.3020717282408902,3.737000000000001,0.21109509507366547,0.4660925726587729,0.21109509507366547,0.16140100749937367,-6.6502836474957485,-0.5944890465402112,-0.5009547918109831,-0.5944890465402112,-0.36493396624453617,-2.530683268109554,-2.023561648061313,-1.924621369765325,-2.023561648061313,-1.5330850017693098,"{'neg': 0.121, 'neu': 0.825, 'pos': 0.054, 'compound': -0.8867}",-0.8867,-1.7201448905028491,-1.1096336499321573,-1.7201448905028491,-0.9887232417450932,0.0017592592592592512,-0.5008394331383055,-0.4485257540813097,-0.5008394331383055,-0.26595819629946915,0.005228677772061635,-0.5985261885635723,-0.3545783146039913,-0.5985261885635723,-0.3977526187535088,29.97886332991317,0.15624028407778456,0.30509774449802385,0.15624028407778456,-0.16667988393446628,-0.9999,-0.7428406879483737,-0.02711921270409304,-0.7428406879483737,-0.1174577353040093
6,6,0,"""Nonsense,"" said Mrs. Ramsay, with great severity. Apart from the habit of exaggeration which they had from her, and from the implication (which was true) that she asked too many people to stay, and had to lodge some in the town, she could not bear incivility to her guests, to young men in particular, who were poor as churchmice, ""exceptionally able,"" her husband said, his great admirers, and come there for a holiday. Indeed, she had the whole of the other sex under her protection; for reasons she could not explain, for their chivalry and valour, for the fact that they negotiated treaties, ruled India, controlled finance; finally for an attitude towards herself which no woman could fail to feel or to find agreeable, something trustful, childlike, reverential; which an old woman could take from a young man without loss of dignity, and woe betide the girl -  pray Heaven it was none of her daughters! -  who did not feel the worth of it, and all that it implied, to the marrow of her bones!", nonsense   said mrs  ramsay  with great severity  apart from the habit of exaggeration which they had from her  and from the implication  which was true  that she asked too many people to stay  and had to lodge some in the town  she could not bear incivility to her guests  to young men in particular  who were poor as churchmice   exceptionally able   her husband said  his great admirers  and come there for a holiday  indeed  she had the whole of the other sex under her protection  for reasons she could not explain  for their chivalry and valour  for the fact that they negotiated treaties  ruled india  controlled finance  finally for an attitude towards herself which no woman could fail to feel or to find agreeable  something trustful  childlike  reverential  which an old woman could take from a young man without loss of dignity  and woe betide the girl    pray heaven it was none of her daughters     who did not feel the worth of it  and all that it implied  to the marrow of her bones ,1000,176,2.65,0.6427033351903018,0.8275862068965516,0.6427033351903018,0.3854837596613913,3.15,0.7908149029823943,0.9032258064516129,0.7908149029823943,0.4474827345452906,0.0,0.060726682924954624,0.0,0.060726682924954624,0.0,0.08333333333333304,-0.2288355657248904,-0.10798122065727726,-0.2288355657248904,-0.1434284190882433,9.405000000000006,1.4270647394294294,1.6863293864370303,1.4270647394294294,0.8907802998492315,59.37045430836537,2.029609801923825,1.9567533091989453,2.029609801923825,1.1592924232044872,1.3310375346396324,0.6058244959985809,0.7257618187886085,0.6058244959985809,0.42569950234661796,"{'neg': 0.09, 'neu': 0.763, 'pos': 0.147, 'compound': 0.9125}",0.9125,1.0598853056114552,0.5178652193577566,1.0598853056114552,0.3619197516286883,0.19277777777777774,0.5577556242618716,0.6126882376882377,0.5577556242618716,0.4875065444767391,0.6883914230660378,1.316343766680646,1.4007078844949834,1.316343766680646,0.7716454689234309,32.70549370828811,0.2882947268857421,0.4097982183891988,0.2882947268857421,-0.31594022049997794,-0.9991,-0.7419116916106684,-0.026671885484231696,-0.7419116916106684,-0.059550849840527685
7,7,0,"She turned with severity upon Nancy. He had not chased them, she said. He had been asked.",she turned with severity upon nancy  he had not chased them  she said  he had been asked ,89,17,-0.6,-0.3529663953474415,-0.29310344827586204,-0.3529663953474415,-1.1912955465587045,-0.6,-0.3785664622555193,-0.3064516129032258,-0.3785664622555193,-1.18270650829825,-26.08777310948791,-0.3707544227556101,-0.4134962717695197,-0.3707544227556101,-2.7515032314645835,-0.25,-0.3755264934664112,-0.2582159624413147,-0.3755264934664112,-0.8015274358210361,-0.759,-0.7534425762431146,-0.5018299246501614,-0.7534425762431146,-1.5888020985052054,0.0,-0.330162984734906,-0.25338930707811896,-0.330162984734906,-0.18993908283107488,0.0,-0.3004584357746197,-0.1877582634068,-0.3004584357746197,-0.18613591087081927,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.35006220103277685,-0.3075531433740389,-0.35006220103277685,-0.27363015887773023,0.0,-0.5105889755961839,-0.45829941663275003,-0.5105889755961839,-0.2740049071232927,0.0,-0.613181902799081,-0.3680126331409103,-0.613181902799081,-0.4081284837186666,5.1138455477149645,-1.0480065748584533,-0.6496994901239466,-1.0480065748584533,1.1892402391057395,-0.8794,-0.6029106145815333,0.040259449787519615,-0.6029106145815333,-3.017418443595511
8,8,0,"They must find a way out of it all. There might be some simpler way, some less laborious way, she sighed. When she looked in the glass and saw her hair grey, her cheek sunk, at fifty, she thought, possibly she might have managed things better -  her husband; money; his books. But for her own part she would never for a single second regret her decision, evade difficulties, or slur over duties. She was now formidable to behold, and it was only in silence, looking up from their plates, after she had spoken so severely about Charles Tansley, that her daughters, Prue, Nancy, Rose -  could sport with infidel ideas which they had brewed for themselves of a life different from hers; in Paris, perhaps; a wilder life; not always taking care of some man or other; for there was in all their minds a mute questioning of deference and chivalry, of the Bank of England and the Indian Empire, of ringed fingers and lace, though to them all there was something in this of the essence of beauty, which called out the manliness in their girlish hearts, and made them, as they sat at table beneath their mother's eyes, honour her strange severity, her extreme courtesy, like a queen's raising from the mud to wash a beggar's dirty foot, when she admonished them so very severely about that wretched atheist who had chased them -  or, speaking accurately, been invited to stay with them -  in the Isle of Skye.",they must find a way out of it all  there might be some simpler way  some less laborious way  she sighed  when she looked in the glass and saw her hair grey  her cheek sunk  at fifty  she thought  possibly she might have managed things better    her husband  money  his books  but for her own part she would never for a single second regret her decision  evade difficulties  or slur over duties  she was now formidable to behold  and it was only in silence  looking up from their plates  after she had spoken so severely about charles tansley  that her daughters  prue  nancy  rose    could sport with infidel ideas which they had brewed for themselves of a life different from hers  in paris  perhaps  a wilder life  not always taking care of some man or other  for there was in all their minds a mute questioning of deference and chivalry  of the bank of england and the indian empire  of ringed fingers and lace  though to them all there was something in this of the essence of beauty  which called out the manliness in their girlish hearts  and made them  as they sat at table beneath their mother own eyes  honour her strange severity  her extreme courtesy  like a queen own raising from the mud to wash a beggar own dirty foot  when she admonished them so very severely about that wretched atheist who had chased them    or  speaking accurately  been invited to stay with them    in the isle of skye ,1400,252,-1.95,-0.7665522834169658,-0.7586206896551724,-0.7665522834169658,-0.32835695006747645,-2.95,-1.1113787844712784,-1.0645161290322582,-1.1113787844712784,-0.4598038446903978,-45.973820177441226,-0.6996615142304133,-0.7286939809922099,-0.6996615142304133,-0.32710862230847065,2.28125,0.7384077390707635,0.8826291079812205,0.7384077390707635,0.22851683995379,5.908000000000002,0.6768449359163548,0.9334768568353072,0.6768449359163548,0.13255440251683973,-38.64621549866057,-1.8662180596619382,-1.6920450968382124,-1.8662180596619382,-0.8033269762719426,0.17776346381707306,-0.17942203450295013,-0.06575532220388414,-0.17942203450295013,-0.12906708479072118,"{'neg': 0.114, 'neu': 0.815, 'pos': 0.071, 'compound': -0.9223}",-0.9223,-1.7751521576113798,-1.1418362731795566,-1.7751521576113798,-0.7222733948549961,0.1532581453634085,0.3387439395907472,0.3931347242750751,0.3387439395907472,0.14881474218009044,0.5260463405477861,0.8612988699305001,0.9835860715757974,0.8612988699305001,0.22152191633221105,44.440865954268254,0.8566548740394242,0.8604273337941866,0.8566548740394242,-0.4399544382607538,0.8967,1.459577379666144,1.0333817937821517,1.459577379666144,0.5335960229093888
9,9,0,"""There'll be no landing at the Lighthouse tomorrow,"" said Charles Tansley, clapping his hands together as he stood at the window with her husband. Surely, he had said enough. She wished they would both leave her and James alone and go on talking. She looked at him. He was such a miserable specimen, the children said, all humps and hollows. He couldn't play cricket; he poked; he shuffled. He was a sarcastic brute, Andrew said. They knew what he liked best -  to be for ever walking up and down, up and down, with Mr. Ramsay, and saying who had won this, who had won that, who was a ""first rate man"" at Latin verses, who was ""brilliant but I think fundamentally unsound,"" who was undoubtedly the ""ablest fellow in Balliol,"" who had buried his light temporarily at Bristol or Bedford, but was bound to be heard of later when his Prolegomena, of which Mr. Tansley had the first pages in proof with him if Mr. Ramsay would like to see them, to some branch of mathematics or philosophy saw the light of day. That was what they talked about.", there will be no landing at the lighthouse tomorrow   said charles tansley  clapping his hands together as he stood at the window with her husband  surely  he had said enough  she wished they would both leave her and james alone and go on talking  she looked at him  he was such a miserable specimen  the children said  all humps and hollows  he could not play cricket  he poked  he shuffled  he was a sarcastic brute  andrew said  they knew what he liked best    to be for ever walking up and down  up and down  with mr  ramsay  and saying who had won this  who had won that  who was a  first rate man  at latin verses  who was  brilliant but i think fundamentally unsound   who was undoubtedly the  ablest fellow in balliol   who had buried his light temporarily at bristol or bedford  but was bound to be heard of later when his prolegomena  of which mr  tansley had the first pages in proof with him if mr  ramsay would like to see them  to some branch of mathematics or philosophy saw the light of day  that was what they talked about ,1038,190,-0.45,-0.3070124077841611,-0.24137931034482754,-0.3070124077841611,-0.16020136373321972,-0.45,-0.3317912076460028,-0.25806451612903225,-0.3317912076460028,-0.17362106517612905,47.98254642131472,0.8543383912278065,0.7605326821861114,0.8543383912278065,0.4528054350710419,3.5020833333333337,1.2756632619240844,1.4328638497652584,1.2756632619240844,0.6351608693821998,3.454000000000001,0.1503824258159591,0.4051668460710445,0.1503824258159591,-0.0005576186299821824,-13.112799278318088,-0.8513519709800953,-0.7415303671611722,-0.8513519709800953,-0.4659781695906277,1.1210189615050674,0.462826088189781,0.5816214927651251,0.462826088189781,0.2911914544638945,"{'neg': 0.047, 'neu': 0.869, 'pos': 0.084, 'compound': 0.8584}",0.8584,0.9762928013819178,0.4689280868385345,0.9762928013819178,0.2801859253296405,0.2059259259259259,0.6306206257891741,0.6857335051779495,0.6306206257891741,0.4795060348633872,0.5869875313635105,1.0321138860210215,1.1401654985606038,1.0321138860210215,0.5237328590020461,35.685770274577976,0.4326336018929157,0.5242385075065256,0.4326336018929157,-0.2898497279548485,-0.9999,-0.7428406879483737,-0.02711921270409304,-0.7428406879483737,-0.032955822467857145
