"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","0,""I was born in Tuckahoe, near Hillsborough, and about twelve miles from Easton, in Talbot county, Maryland.""",0,0,0,0,0,0.175838328151341,0.0606339062590832
"2","1,""I have no accurate knowledge of my age, never having seen any authentic record containing it.""",-0.4,-0.4,-0.5,0,-0.75,-0.341,-0.166666666666667
"3","2,""By far the larger part of the slaves know as little of their ages as horses know of theirs, and it is the wish of most masters within my knowledge to keep their slaves thus ignorant.""",-0.183333333333333,-0.183333333333333,-0.333333333333333,0,0,0.251233333333333,-0.0291666666666667
"4","3,I do not remember to have ever met a slave who could tell of his birthday.",0.0125,0.0125,-0.25,0,0,-0.4205,-0.0104166666666667
"5","4,""They seldom come nearer to it than planting-time, harvest-time, cherry-time, spring-time, or fall-time.""",0.0824957911384305,0.0824957911384305,-0.235702260395516,0,0.235702260395516,0.76900219476641,0.566340153450337
"6","5,A want of information concerning my own was a source of unhappiness to me even during childhood.",0.121267812518166,0.121267812518166,-0.242535625036333,0,0.242535625036333,0.275763005666311,-0.156637591169298
"7","6,The white children could tell their ages.",0.151185789203691,0.151185789203691,0,0,0.377964473009227,-0.153453576041746,-0.204730756213331
"8","7,I could not tell why I ought to be deprived of the same privilege.",-0.133630620956212,-0.133630620956212,0,-0.267261241912424,0,0.412384096270871,-0.033407655239053
"9","8,I was not allowed to make any inquiries of my master concerning it.",0.277350098112615,0,0.277350098112615,0,0.277350098112615,-0.0163636557886443,0.0901387818865997
"10","9,""He deemed all such inquiries on the part of a slave improper and impertinent, and evidence of a restless spirit.""",-0.458393935387457,-0.458393935387457,-0.894427190999916,-0.223606797749979,0,0.159431646795735,0
"11","10,The nearest estimate I can give makes me now between twenty-seven and twenty-eight years of age.",0,0,0,0,0,0.152027957955108,0.176776695296637
"12","11,""I come to this, from hearing my master say, some time during , I was about seventeen years old.""",0.235702260395516,0,0.235702260395516,0,0,0.0704749758582593,0.412478955692153
"13","12,My mother was named Harriet Bailey.",0,0,0,0,0,0.0236784008469041,0
