,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
0,1,"0,""I was born in Tuckahoe, near Hillsborough, and about twelve miles from Easton, in Talbot county, Maryland.""",0.0,0.0,0.0,0.0,0.0,0.175838328151341,0.0606339062590832,   i was born in tuckahoe  near hillsborough  and about twelve miles from easton  in talbot county  maryland  ,110,17,0.01664345580053285,0.0,0.006352669967526507,0.0,0.05270592905732573,0.0,0.03240768474732309,0.0,0.10983358655844365,0.0,0.07612753980654197,0.0,0.2725065465469844,0.24244534285908048,0.2138583439564986,0.30222819459370975,0.2912572094713104,0.299983184871424,0.19748449287424777,0.3345807158212358,-0.050503109526705246,0.0,-0.04523650450089575,0.0,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
1,2,"1,""I have no accurate knowledge of my age, never having seen any authentic record containing it.""",-0.4,-0.4,-0.5,0.0,-0.75,-0.341,-0.166666666666667,   i have no accurate knowledge of my age  never having seen any authentic record containing it  ,97,16,-1.2274648910699733,-1.2013547275871665,-0.9104607345531776,-1.5573099014929537,-1.2669931555462133,-1.2982212813470344,-0.9206746650130452,-1.6896840360168084,-1.2511879680063174,-1.3709403045561548,-0.968980714545827,-2.35506501136187,-1.245971311252498,-0.9750435186291668,-0.8533966977406772,-1.1116196402071723,-1.0031993469039318,-0.8245749047560496,-0.7315130857084462,-0.977154072401555,-2.065002158170192,-1.6628567429401209,-1.4816287518480216,-2.5577597850817346,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
2,3,"2,""By far the larger part of the slaves know as little of their ages as horses know of theirs, and it is the wish of most masters within my knowledge to keep their slaves thus ignorant.""",-0.18333333333333302,-0.18333333333333302,-0.33333333333333304,0.0,0.0,0.25123333333333303,-0.0291666666666667,   by far the larger part of the slaves know as little of their ages as horses know of theirs  and it is the wish of most masters within my knowledge to keep their slaves thus ignorant  ,186,36,-0.5535728698484481,-0.5506209168107837,-0.18040561613854253,-0.31722979474856405,-0.552156151385962,-0.5950180872840564,-0.1617387198334923,-0.34419489622564553,-0.7975141164847296,-0.9139602030374357,-0.2335341651867523,-0.6977970404035164,0.49401807098641864,0.4200493904328223,0.10041918351903063,0.15194948416373172,-0.22014907030063646,-0.14430060833230857,-0.09329783949805587,-0.07600087229789866,-0.050503109526705246,0.0,-0.04523650450089575,0.0,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
3,4,"3,I do not remember to have ever met a slave who could tell of his birthday.",0.0125,0.0125,-0.25,0.0,0.0,-0.4205,-0.0104166666666667,  i do not remember to have ever met a slave who could tell of his birthday ,76,16,0.055521841640236165,0.037542335237098955,0.03500308885879851,0.0486659344216548,0.09394652545118633,0.040569415042094825,0.0621915081773346,0.05280262612552526,-0.5706771907239369,-0.6854701522780774,-0.4464265873696425,-1.177532505680935,-1.4795433648709937,-1.1623174865535684,-1.0209142310928807,-1.3335387622237447,-0.11336948712746008,-0.051535931547253166,-0.0827249965638477,-0.06107212952509727,-0.050503109526705246,0.0,-0.04523650450089575,0.0,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
4,5,"4,""They seldom come nearer to it than planting-time, harvest-time, cherry-time, spring-time, or fall-time.""",0.0824957911384305,0.0824957911384305,-0.235702260395516,0.0,0.235702260395516,0.76900219476641,0.5663401534503371,   they seldom come nearer to it than planting time  harvest time  cherry time  spring time  or fall time  ,107,18,0.2732277116430511,0.24776677172549239,0.17442655248364516,0.28549224971416104,0.32487997917990447,0.26774447919367644,0.2071305346663362,0.3097596029448509,-0.531758127157423,-0.6462674573024056,-0.36180024314255177,-0.986834038322461,2.0152298479000574,1.639730260222408,1.3054881608694036,1.748366552105746,3.171209331239491,2.8019392685450235,2.0508229864125247,2.9514751323120927,0.5825928629131432,0.5225854573665493,0.3560208578864378,0.714512311576313,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
5,6,"5,A want of information concerning my own was a source of unhappiness to me even during childhood.",0.121267812518166,0.121267812518166,-0.24253562503633302,0.0,0.24253562503633302,0.27576300566631107,-0.156637591169298,  a want of information concerning my own was a source of unhappiness to me even during childhood ,98,17,0.3938192002019778,0.3642141496821322,0.26795256656413413,0.4443566239221907,0.45279848198756883,0.39358113738371353,0.3043564181711194,0.48212773386970437,-0.5503588402901283,-0.6650037273060555,-0.4010037236287196,-1.0751758391187762,0.566086573393997,0.47783264917096335,0.4120279096044122,0.564753645744713,-0.9460846535054582,-0.7749565609178442,-0.6516112452054946,-0.8643335158715243,0.600947271670423,0.5377359993264842,0.39194158680285734,0.7784757561318844,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
6,7,"6,The white children could tell their ages.",0.15118578920369102,0.15118578920369102,0.0,0.0,0.3779644730092271,-0.153453576041746,-0.20473075621333103,  the white children could tell their ages ,43,7,0.4868722114918249,0.4540694065096275,0.7984050020531579,1.3453892942396257,0.5515052981002624,0.490681522453696,0.8557934403166347,1.4597497970861661,0.10983358655844365,0.0,0.07612753980654197,0.0,-0.6949574320986049,-0.5332502735386723,-0.8739434732477742,-1.1388390141411224,-1.2199709530724248,-1.0128950628314466,-1.9825399021372847,-2.743590749893111,0.964708985537461,0.8380010300469367,1.6093318423275866,2.9462623367698644,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
7,8,"7,I could not tell why I ought to be deprived of the same privilege.",-0.13363062095621198,-0.13363062095621198,0.0,-0.26726124191242395,0.0,0.412384096270871,-0.033407655239052994,  i could not tell why i ought to be deprived of the same privilege ,68,14,-0.39898397152224735,-0.40134444559038485,-0.34368831445270337,-0.5945836833078877,-0.38817459131996285,-0.43370528991243346,-0.3314808473123444,-0.6451243627220701,0.10983358655844365,0.0,0.07612753980654197,0.0,0.9674811482380936,0.7996637653932923,0.8582239400302166,1.1558525554402561,-0.24430112320738914,-0.16528268482119005,-0.198005861120934,-0.22384749508270432,-0.050503109526705246,0.0,-0.04523650450089575,0.0,-1.3140769415762619,-0.26726124191242395,-1.331948978705228,-0.019090088708030282,,,,,,,,,,,,,,,,
8,9,"8,I was not allowed to make any inquiries of my master concerning it.",0.27735009811261496,0.0,0.27735009811261496,0.0,0.27735009811261496,-0.0163636557886443,0.0901387818865997,  i was not allowed to make any inquiries of my master concerning it ,69,13,0.879277385968678,0.8329896289108861,0.7887474013360738,1.328984781448669,0.05270592905732573,0.0,0.03240768474732309,0.0,0.8647925099422842,0.7604608559503756,0.789631236749147,1.607821567908434,-0.29218542953366405,-0.21031475997592813,-0.17729990308087276,-0.21595932294552886,0.4592848532623836,0.44595706493381476,0.4211776295695462,0.6504330668441076,0.6944589021920153,0.6149246410688878,0.6085210843892374,1.1641352653799715,0.08586075449446051,0.0,0.04468415165537225,0.0,,,,,,,,,,,,,,,,
9,10,"9,""He deemed all such inquiries on the part of a slave improper and impertinent, and evidence of a restless spirit.""",-0.458393935387457,-0.458393935387457,-0.8944271909999159,-0.22360679774997896,0.0,0.159431646795735,0.0,   he deemed all such inquiries on the part of a slave improper and impertinent  and evidence of a restless spirit  ,116,20,-1.4090858471253538,-1.376734303437519,-0.8341707390609097,-1.4277228287264159,-1.4596492132392762,-1.4877419054010352,-0.8413666533626367,-1.5490818296622129,-2.3248357853209525,-2.4524125712654614,-1.4195096445634021,-3.3702946923753316,0.2243034992854349,0.20379698665863216,0.13389331283419711,0.1962943908683482,-0.05404749647569522,0.0,-0.039472457287541084,0.0,-0.050503109526705246,0.0,-0.04523650450089575,0.0,-1.0854111554461245,-0.22360679774997896,-0.7615575863072602,-0.011180339887498949,,,,,,,,,,,,,,,,
