,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
0,0,0,"The boy and the goddess tell me about a complicated man. muse, tell me how he wandered and was lost when he had wrecked the holy town of troy, and where he went, and who he met, the pain he suffered in the storms at sea, and how he worked to save his life and bring his men back home. he failed to keep them safe; poor fools, they ate the sun god s cattle, and the god kept them from home. now goddess, child of zeus, tell the old story for our modern times.",the boy and the goddess tell me about a complicated man  muse  tell me how he wandered and was lost when he had wrecked the holy town of troy  and where he went  and who he met  the pain he suffered in the storms at sea  and how he worked to save his life and bring his men back home  he failed to keep them safe  poor fools  they ate the sun god s cattle  and the god kept them from home  now goddess  child of zeus  tell the old story for our modern times ,458,95,-1.6999999999999997,-0.7594598030755827,-0.5625,-0.7594598030755827,-0.49001137110406656,-1.6999999999999997,-0.752469038524056,-0.5443037974683542,-0.752469038524056,-0.46448790160549663,-36.01088103023528,-0.6179101782817227,-0.4828222590668503,-0.6179101782817227,-0.3933833349054178,-2.1875,-1.7372681479312035,-1.3983840894965818,-1.7372681479312035,-1.2058307787629197,4.709,0.7273052178693988,0.5657295850066932,0.7273052178693988,0.34730324449969247,20.613064287574026,0.5776109835591411,0.49022277653003166,0.5776109835591411,0.3610138112757054,-1.7189969108204484,-1.172207197534524,-0.9603459610299613,-1.172207197534524,-0.773561516442737,"{'neg': 0.165, 'neu': 0.743, 'pos': 0.092, 'compound': -0.8442}",-0.8442,-1.3409066731485622,-0.7588455008488963,-1.3409066731485622,-0.6783139521493924,-0.08571428571428573,-1.0117556844450775,-0.8287401867481448,-1.0117556844450775,-0.7632961496438333,-0.13146717456473317,-1.1631901260329829,-0.8579177274386205,-1.1631901260329829,-0.8024261859696055,21.27258677140305,2.0060779691399087,2.1526270223791335,2.0060779691399087,-0.20866652645490896,0.9958,0.9942557204968375,0.1613459004763353,0.9942557204968375,0.0916754080116771
1,1,0,"Find the beginning. all the other greeks who had survived the brutal sack of troy sailed safely home to their own wives except this man alone. calypso, a great goddess, had trapped him in her cave; she wanted him to be her husband. when the year rolled round in which the gods decreed he should go home to ithaca, his troubles still went on. the man was friendless. all the gods took pity, except poseidon s anger never ended",find the beginning  all the other greeks who had survived the brutal sack of troy sailed safely home to their own wives except this man alone  calypso  a great goddess  had trapped him in her cave  she wanted him to be her husband  when the year rolled round in which the gods decreed he should go home to ithaca  his troubles still went on  the man was friendless  all the gods took pity  except poseidon s anger never ended,425,79,-3.45,-1.3694244696668902,-1.0,-1.3694244696668902,-0.9862462971998007,-2.45,-1.0207744382737851,-0.7341772151898734,-1.0207744382737851,-0.726536211535751,-93.11944425910987,-1.5706592220344904,-1.248515425170627,-1.5706592220344904,-1.223260917123726,1.9345238095238089,1.0142059878007526,0.7974911530802498,1.0142059878007526,0.7986799026862204,0.23599999999999993,-0.8294602132755403,-0.6318607764390898,-0.8294602132755403,-0.6479979283804368,-13.918419277722139,-0.9161148756621396,-0.7490299683522215,-0.9161148756621396,-0.7302584348938597,-1.7899302697052846,-1.22014945664333,-0.9999740512717457,-1.22014945664333,-0.9686176677172873,"{'neg': 0.212, 'neu': 0.68, 'pos': 0.108, 'compound': -0.8519}",-0.8519,-1.3518124669704636,-0.7640747028862478,-1.3518124669704636,-0.7816593218532942,-0.03333333333333334,-0.757514140789754,-0.6270759080221003,-0.757514140789754,-0.6176365290031717,-0.0685017860941088,-0.9209713198280681,-0.6757713498747367,-0.9209713198280681,-0.6829113599967175,17.228078845913362,-0.49391530007578555,-0.6322009333262839,-0.49391530007578555,-0.6698309927659573,0.6033,0.5738728884197882,-0.03754940711462454,0.5738728884197882,-0.026605847086241353
2,2,0,"Until odysseus was back at home. but now the distant ethiopians, who live between the sunset and the dawn, were worshipping the sea god with a feast, a hundred cattle and a hundred rams. there sat the god, delighting in his banquet. the other gods were gathered on olympus, in father zeus  palace. he was thinking of fine, well-born aegisthus, who was killed by agamemnon s famous son orestes.",until odysseus was back at home  but now the distant ethiopians  who live between the sunset and the dawn  were worshipping the sea god with a feast  a hundred cattle and a hundred rams  there sat the god  delighting in his banquet  the other gods were gathered on olympus  in father zeus  palace  he was thinking of fine  well born aegisthus  who was killed by agamemnon s famous son orestes ,393,69,4.0,1.2272822538218184,0.8624999999999999,1.2272822538218184,0.9705340022684693,4.0,1.2866519995738848,0.8987341772151898,1.2866519995738848,1.051033600184851,57.159240156395796,0.9364581834495441,0.7663726259761362,0.9364581834495441,0.8596925681377988,1.6056,0.7946474902393964,0.6222676018822694,0.7946474902393964,0.7472918412005298,6.259000000000001,1.2667611575686293,0.9807228915662652,1.2667611575686293,1.2263813306994455,49.12799478882509,1.8110792468926757,1.513555754013676,1.8110792468926757,1.7350065005725828,1.3797876428565021,0.9221914652433747,0.7708411117876048,0.9221914652433747,0.8548826942860355,"{'neg': 0.076, 'neu': 0.718, 'pos': 0.206, 'compound': 0.8271}",0.8271,1.026217120948057,0.37616298811544985,1.026217120948057,0.4586898550600739,0.08971861471861471,-0.16025663017797157,-0.1533315177090584,-0.16025663017797157,-0.09536112797790271,0.14747704701627645,-0.09013176825546856,-0.0509874322803164,-0.09013176825546856,0.011960154458700703,16.78741632142078,-0.7662978409243547,-0.935617155978411,-0.7662978409243547,1.3199111115724116,0.9716,0.9683365751815137,0.14908280125671433,0.9683365751815137,0.24128571978128632
3,3,0,"He told the deathless gods,  this is absurd, that mortals blame the gods! they say we cause their suffering, but they themselves increase it by folly. so aegisthus overstepped: he took the legal wife of agamemnon, then killed the husband when he came back home, although he knew that it would doom them all. we gods had warned aegisthus; we sent down perceptive hermes, who flashed into sight and told him not to murder agamemnon",he told the deathless gods   this is absurd  that mortals blame the gods  they say we because their suffering  but they themselves increase it by folly  so aegisthus overstepped  he took the legal wife of agamemnon  then killed the husband when he came back home  although he knew that it would doom them all  we gods had warned aegisthus  we sent down perceptive hermes  who flashed into sight and told him not to murder agamemnon,429,75,-4.9,-1.874823764842545,-1.3625,-1.874823764842545,-1.4032854296279433,-4.9,-1.8972387441229002,-1.3544303797468356,-1.8972387441229002,-1.4121383464008446,-131.64110291437515,-2.2133206964702183,-1.7650013794942985,-2.2133206964702183,-1.8215288958550861,-0.28125,-0.46483552415046836,-0.38289088164787355,-0.46483552415046836,-0.39260490252574715,1.5289999999999995,-0.37944954873934406,-0.28567603748326653,-0.37944954873934406,-0.27622533868670474,-27.93786150392012,-1.5225528627683875,-1.2521543773479114,-1.5225528627683875,-1.27517629253148,-2.4901029085495887,-1.6933803680240962,-1.3911370379561652,-1.6933803680240962,-1.4193823397164709,"{'neg': 0.174, 'neu': 0.72, 'pos': 0.105, 'compound': -0.7501}",-0.7501,-1.207629374623766,-0.6949405772495754,-1.207629374623766,-0.7390509163192479,-0.13111111111111112,-1.2320983556130245,-1.003515894977383,-1.2320983556130245,-1.0198204225705017,-0.1514863908013956,-1.2402011756871065,-0.9158293485330781,-1.2402011756871065,-0.9495095374052478,16.298855401415487,-1.0682873620518663,-1.272013605969584,-1.0682873620518663,-0.7297052877616756,-0.9993,-1.1425743133297122,-0.8496503496503497,-1.1425743133297122,-0.8979287143334589
4,4,0,"Or court his wife, orestes would grow up and come back to his home to take revenge. aegisthus would not hear that good advice. but now his death has paid all debts.  athena looked at him steadily and answered,  father, he did deserve to die. bring death to all who act like him! but i am agonizing about odysseus and his bad luck. for too long he has suffered, with no friends, sea all around him, sea on every side,",or court his wife  orestes would grow up and come back to his home to take revenge  aegisthus would not hear that good advice  but now his death has paid all debts   athena looked at him steadily and answered   father  he did deserve to die  bring death to all who act like him  but i am agonizing about odysseus and his bad luck  for too long he has suffered  with no friends  sea all around him  sea on every side ,416,80,-3.75,-1.4739898410825427,-1.075,-1.4739898410825427,-1.0479309663052976,-3.75,-1.4858371311733154,-1.0632911392405062,-1.4858371311733154,-1.0434080489783943,-92.90180705883797,-1.5670283543901222,-1.2455974158999281,-1.5670283543901222,-1.205146908111528,2.138392857142857,1.1502897266438137,0.9060958130921729,1.1502897266438137,0.8932762984759182,4.641000000000001,0.7036387637406588,0.5475234270414995,0.7036387637406588,0.5277284688617688,0.0,-0.3140468308500827,-0.24953103249781883,-0.3140468308500827,-0.2412411204380776,-2.2311335507553527,-1.5183488137906413,-1.2464595372447083,-1.5183488137906413,-1.1922818839451734,"{'neg': 0.313, 'neu': 0.587, 'pos': 0.1, 'compound': -0.9782}",-0.9782,-1.5306958123868482,-0.8498471986417655,-1.5306958123868482,-0.860314124969245,0.02333333333333335,-0.4824710162899041,-0.40891182467301607,-0.4824710162899041,-0.40122880876979633,0.026563287605228636,-0.5552696347828231,-0.4007669509857127,-0.5552696347828231,-0.40557138565815015,17.402841695891752,-0.385890799517531,-0.5118687497319977,-0.385890799517531,-0.7125488265363907,-0.9864,-1.128757909421957,-0.8431134083307998,-1.128757909421957,-0.8566087887623755
5,5,0,"Out on an island where a goddess lives, daughter of fearful atlas, who holds up the pillars of the sea, and knows its depths  those pillars keep the heaven and earth apart. his daughter holds that poor unhappy man, and tries beguiling him with gentle words to cease all thoughts of ithaca; but he longs to see even just the smoke that rises from his own homeland, and he wants to die. you do not even care, olympian!",out on an island where a goddess lives  daughter of fearful atlas  who holds up the pillars of the sea  and knows its depths  those pillars keep the heaven and earth apart  his daughter holds that poor unhappy man  and tries beguiling him with gentle words to cease all thoughts of ithaca  but he longs to see even just the smoke that rises from his own homeland  and he wants to die  you do not even care  olympian ,416,78,0.9,0.14677341586007397,0.08749999999999997,0.14677341586007397,0.07662800123337497,0.9,0.1776563472750046,0.1139240506329114,0.1776563472750046,0.12348024248265022,-56.00453743262314,-0.9514667579167909,-0.7508907448976239,-0.9514667579167909,-0.7451340817371027,-0.6749999999999996,-0.7276658693904231,-0.5926484950723606,-0.7276658693904231,-0.5994875158294539,1.8170000000000002,-0.2792151547823256,-0.20856760374832659,-0.2792151547823256,-0.21408551668623918,-6.965384699736804,-0.6153479674128172,-0.49950210866046124,-0.6153479674128172,-0.4891042435008502,-0.897523297022563,-0.6169916901498242,-0.5014161851021166,-0.6169916901498242,-0.4919200145164159,"{'neg': 0.167, 'neu': 0.787, 'pos': 0.046, 'compound': -0.8943}",-0.8943,-1.4118651498339212,-0.7928692699490661,-1.4118651498339212,-0.8188003612947726,-0.14285714285714288,-1.2891100957054302,-1.0487375817220113,-1.2891100957054302,-1.0450981532387482,-0.22900542254797002,-1.5384057573451089,-1.1400765288944863,-1.5384057573451089,-1.1613963632677011,17.277323467684337,-0.46347618974628796,-0.5982937678806025,-0.46347618974628796,-0.3994293421589068,-0.804,-0.9334003844006736,-0.7506840985101856,-0.9334003844006736,-0.7725427894384482
6,6,0,"Remember how he sacrificed to you on the broad plain of troy beside his ships? so why do you dismiss odysseus?   daughter!  the cloud god said,  you must be joking, since how could i forget odysseus? he is more sensible than other humans, and makes more sacrifices to the gods. but lord poseidon rages, unrelenting, because odysseus destroyed the eye of godlike polyphemus, his own son,",remember how he sacrificed to you on the broad plain of troy beside his ships  so why do you dismiss odysseus    daughter   the cloud god said   you must be joking  since how could i forget odysseus  he is more sensible than other humans  and makes more sacrifices to the gods  but lord poseidon rages  unrelenting  because odysseus destroyed the eye of godlike polyphemus  his own son ,386,66,0.09999999999999998,-0.13206757458166657,-0.11250000000000004,-0.13206757458166657,-0.11633784729302651,0.09999999999999998,-0.10853607912470642,-0.08860759493670885,-0.10853607912470642,-0.076748999199654,-19.269104588054464,-0.3386051039781623,-0.25835392918014033,-0.3386051039781623,-0.30298659512441245,0.822916666666667,0.27220195191924723,0.205318298854657,0.27220195191924723,0.29161560019795124,0.3140000000000002,-0.8023133982455145,-0.6109772423025435,-0.8023133982455145,-0.6101732152312294,0.0,-0.3140468308500827,-0.24953103249781883,-0.3140468308500827,-0.2412411204380776,-0.6993569833507872,-0.48305554351797264,-0.3907073072972954,-0.48305554351797264,-0.4530001496201788,"{'neg': 0.136, 'neu': 0.823, 'pos': 0.041, 'compound': -0.836}",-0.836,-1.329292710896667,-0.7532767402376909,-1.329292710896667,-0.8842363047096615,0.22053571428571428,0.47469061340337587,0.350308351939921,0.47469061340337587,0.5236446229268561,0.3150769210794233,0.5546008761656637,0.43384575436805267,0.5546008761656637,0.6217401664014836,14.919615644816794,-1.9208237327684472,-2.2216830101484213,-1.9208237327684472,-0.040390043094672014,-0.9955,-1.138504364891769,-0.847724739029087,-1.138504364891769,-0.9710630426916679
7,7,0,"The strongest of the cyclopes whose mother, tho sa, is a sea-nymph, child of phorcys, the sea king; and she lay beside poseidon inside a hollow cave. so now poseidon prevents odysseus from reaching home but does not kill him. come then, we must plan: how can he get back home? poseidon must give up his anger, since he cannot fight alone against the will of all the gods.  athena s eyes lit up and she replied,",the strongest of the cyclopes whose mother  tho sa  is a sea nymph  child of phorcys  the sea king  and she lay beside poseidon inside a hollow cave  so now poseidon prevents odysseus from reaching home but does not kill him  come then  we must plan  how can he get back home  poseidon must give up his anger  since he cannot fight alone against the will of all the gods   athena s eyes lit up and she replied ,410,77,-2.4,-1.0034456697121057,-0.7375,-1.0034456697121057,-0.7455603733018739,-1.4,-0.6451468786241645,-0.4683544303797468,-0.6451468786241645,-0.47022274157534477,-56.00453743262314,-0.9514667579167909,-0.7508907448976239,-0.9514667579167909,-0.7548111477336885,1.8874999999999988,0.982817329790236,0.7724407351504922,0.982817329790236,0.799749104834273,0.25,-0.8245877080137407,-0.6281124497991968,-0.8245877080137407,-0.6424550652927306,0.0,-0.3140468308500827,-0.24953103249781883,-0.3140468308500827,-0.2412411204380776,-1.795046594045126,-1.2236074649914699,-1.0028323702042332,-1.2236074649914699,-0.9966171722670244,"{'neg': 0.058, 'neu': 0.776, 'pos': 0.167, 'compound': 0.7632}",0.7632,0.9357131955948745,0.33276740237691,0.9357131955948745,0.3456463503988035,-0.26666666666666666,-1.8900446534361945,-1.5253986041653884,-1.8900446534361945,-1.539925888710015,-0.18320433803837594,-1.3622155632993753,-1.007583077578579,-1.3622155632993753,-1.0326451245701425,17.052942643428697,-0.6021705774726397,-0.7527901871293483,-0.6021705774726397,-0.4023769543932271,0.9998,0.9985398767473043,0.16337285902503296,0.9985398767473043,0.1956948005973129
8,8,0,"great father, if the blessed gods at last will let odysseus return back home, then hurry, we must send our messenger, hermes the giant-slayer. he must swoop down to ogygia right away and tell the beautiful calypso we have formed a firm decision that odysseus has waited long enough. he must go home. and i will go to ithaca to rouse the courage of his son, and make him call",great father  if the blessed gods at last will let odysseus return back home  then hurry  we must send our messenger  hermes the giant slayer  he must swoop down to ogygia right away and tell the beautiful calypso we have formed a firm decision that odysseus has waited long enough  he must go home  and i will go to ithaca to rouse the courage of his son  and make him call,374,70,2.75,0.7915932062565989,0.5499999999999999,0.7915932062565989,0.6108100387238202,2.75,0.8394763333243362,0.5822784810126581,0.8394763333243362,0.6777693309603244,95.00862900311932,1.5679040996393911,1.2738450038924425,1.5679040996393911,1.4085453277352205,1.091666666666667,0.45159409232112135,0.348486193731688,0.45159409232112135,0.4235286560252916,2.332,-0.09997656836612996,-0.07068273092369484,-0.09997656836612996,0.0,14.02261017734407,0.2925281920872123,0.2537070667233727,0.2925281920872123,0.3147812098761056,1.8337352786529562,1.2290044446275483,1.0244464416239187,1.2290044446275483,1.119907016105341,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.9442}",0.9442,1.192070167252559,0.45568760611205433,1.192070167252559,0.5404854566588542,0.153015873015873,0.1469694114870631,0.09036004114267523,0.1469694114870631,0.1732263991141808,0.35812622854823206,0.7202053791523787,0.5583788606115819,0.7202053791523787,0.700883319696735,17.42048514720308,-0.3749850205360947,-0.4997204297504097,-0.3749850205360947,1.759233747680344,0.8512,0.8393834720424647,0.08807134894091415,0.8393834720424647,0.16142438753122298
9,9,0,"A meeting, and speak out against the suitors who kill his flocks of sheep and longhorn cattle unstoppably. then i will send him off to pylos and to sparta, to seek news about his father s journey home, and gain a noble reputation for himself.  with that, she tied her sandals on her feet, the marvelous golden sandals that she wears to travel sea and land, as fast as wind. she took the heavy bronze-tipped spear she uses",a meeting  and speak out against the suitors who kill his flocks of sheep and longhorn cattle unstoppably  then i will send him off to pylos and to sparta  to seek news about his father s journey home  and gain a noble reputation for himself   with that  she tied her sandals on her feet  the marvelous golden sandals that she wears to travel sea and land  as fast as wind  she took the heavy bronze tipped spear she uses,421,78,4.35,1.3492751871400799,0.9499999999999998,1.3492751871400799,0.9281459025795302,2.35,0.6963801201244808,0.4810126582278481,0.6963801201244808,0.4948356383934353,93.11944425910987,1.5363866028479947,1.248515425170627,1.5363866028479947,1.2389437493945432,1.254166666666667,0.5600637586106267,0.43505282784338123,0.5600637586106267,0.44394004364349116,2.812,0.06708075489556707,0.057831325301204745,0.06708075489556707,0.0584815918063679,27.836838555444277,0.8900892587740311,0.7494668392109863,0.8900892587740311,0.7493324139723525,0.8949651348526423,0.5945108553593974,0.49998702563587283,0.5945108553593974,0.49051792147221596,"{'neg': 0.055, 'neu': 0.826, 'pos': 0.12, 'compound': 0.6808}",0.6808,0.8190070383319287,0.2768081494057724,0.8190070383319287,0.28117994257706913,0.38,1.248682767326798,0.9642385822888672,1.248682767326798,0.9877349722789256,0.433844645262689,1.0114832533905171,0.7774172188970284,1.0114832533905171,0.8040392652061307,17.675561413339686,-0.21731715086540393,-0.32408880042478083,-0.21731715086540393,0.0033971045315839576,0.9708,0.9674797439314203,0.14867740954697478,0.9674797439314203,0.17331961451810052
