,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,"""Since I can do no good because a woman, Reach constantly at something that is near it.",-0.9994800090789795,0.5311909317970276,0.47209593653678894,0.9616097807884216,1.9323626160621643,-0.979776918888092,-1,0.5176698565483093
1,1,The Maid's Tragedy: BEAUMONT AND FLETCHER.,-0.989582896232605,0.3744847774505615,3.3773205280303955,-0.7837444543838501,0.5893069505691528,0.9933080077171326,-1,-1.8833035230636597
2,2,Miss Brooke had that kind of beauty which seems to be thrown into relief by poor dress.,0.9942376017570496,4.620666146278381,2.4255038797855377,-0.9984821677207947,-1.6274135112762451,-0.9977717995643616,-1,1.6205939054489136
3,3,"Her hand and wrist were so finely formed that she could wear sleeves not less bare of style than those in which the Blessed Virgin appeared to Italian painters; and her profile as well as her stature and bearing seemed to gain the more dignity from her plain garments, which by the side of provincial fashion gave her the impressiveness of a fine quotation from the Bible, or from one of our elder poets, in a paragraph of to-day's newspaper.",0.9983761310577393,4.838785171508789,3.4421314895153046,0.998344898223877,1.48275688290596,0.9981057643890381,1,-0.339762419462204
4,4,"She was usually spoken of as being remarkably clever, but with the addition that her sister Celia had more common-sense.",0.9901188611984253,1.4375027120113373,2.50342857837677,0.6042635440826416,1.6526296138763428,0.9768719673156738,1,1.5008407235145569
5,5,"Nevertheless, Celia wore scarcely more trimmings; and it was only to close observers that her dress differed from her sister's, and had a shade of coquetry in its arrangements; for Miss Brooke's plain dressing was due to mixed conditions, in most of which her sister shared.",-0.9975710511207581,1.519653558731079,2.5588988661766052,-0.9962157011032104,0.8472303152084351,-0.5331582427024841,-1,-1.4150144755840302
6,6,"The pride of being ladies had something to do with it: the Brooke connections, though not exactly aristocratic, were unquestionably ""good:"" if you inquired backward for a generation or two, you would not find any yard-measuring or parcel-tying forefathers anything lower than an admiral or a clergyman; and there was even an ancestor discernible as a Puritan gentleman who served under Cromwell, but afterwards conformed, and managed to come out of all political troubles as the proprietor of a respectable family estate.",0.9965042471885681,3.461097329854965,3.327192336320877,0.9951987862586975,-0.3810567855834961,0.9920211434364319,1,-1.521399438381195
7,7,"Young women of such birth, living in a quiet country-house, and attending a village church hardly larger than a parlor, naturally regarded frippery as the ambition of a huckster's daughter.",-0.9909672141075134,3.2977172434329987,3.295910596847534,-0.9089021682739258,1.613110363483429,0.81735759973526,-1,-1.384202778339386
8,8,"Then there was well-bred economy, which in those days made show in dress the first item to be deducted from, when any margin was required for expenses more distinctive of rank.",-0.991997480392456,1.3555919229984283,2.280727595090866,0.9562361836433411,1.4551163911819458,0.9921959042549133,1,0.516194224357605
9,9,"Such reasons would have been enough to account for plain dress, quite apart from religious feeling; but in Miss Brooke's case, religion alone would have determined it; and Celia mildly acquiesced in all her sister's sentiments, only infusing them with that common-sense which is able to accept momentous doctrines without any eccentric agitation.",-0.9940913319587708,0.22471582889556885,2.359181731939316,0.9736776351928711,-1.5634711980819702,0.9929410219192505,-1,-1.5145638585090637
10,10,"Dorothea knew many passages of Pascal's Pensees and of Jeremy Taylor by heart; and to her the destinies of mankind, seen by the light of Christianity, made the solicitudes of feminine fashion appear an occupation for Bedlam.",0.9959609508514404,4.312569230794907,3.3326895236968994,0.9441545009613037,0.8570440411567688,0.99398273229599,1,-0.499155730009079
11,11,"She could not reconcile the anxieties of a spiritual life involving eternal consequences, with a keen interest in gimp and artificial protrusions of drapery.",-0.9982878565788269,0.3890369236469269,1.4708951711654663,-0.754608690738678,-1.804341197013855,0.8554168343544006,-1,-1.8067700862884521
12,12,"Her mind was theoretic, and yearned by its nature after some lofty conception of the world which might frankly include the parish of Tipton and her own rule of conduct there; she was enamoured of intensity and greatness, and rash in embracing whatever seemed to her to have those aspects; likely to seek martyrdom, to make retractations, and then to incur martyrdom after all in a quarter where she had not sought it.",-0.9916265606880188,4.815017223358154,1.3608605563640594,0.9800214767456055,1.701223611831665,0.9992752075195312,1,-1.488469660282135
13,13,"Certainly such elements in the character of a marriageable girl tended to interfere with her lot, and hinder it from being decided according to custom, by good looks, vanity, and merely canine affection.",-0.9965248703956604,1.4481317400932312,1.4771581292152405,-0.9988355040550232,1.4305176436901093,0.9176263213157654,-1,-1.7247973084449768
