,parag_no,sect_no,parag_raw,parag_clean,char_len,token_len,sentimentr,sentimentr_stdscaler,sentimentr_medianiqr,sentimentr_lnorm_stdscaler,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,sentiword,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,senticnet,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,nrc,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,afinn,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,scores,vader,vader_stdscaler,vader_medianiqr,vader_lnorm_stdscaler,vader_lnorm_medianiqr,textblob,textblob_stdscaler,textblob_medianiqr,textblob_lnorm_stdscaler,textblob_lnorm_medianiqr,pattern,pattern_stdscaler,pattern_medianiqr,pattern_lnorm_stdscaler,pattern_lnorm_medianiqr,stanza,stanza_stdscaler,stanza_medianiqr,stanza_lnorm_stdscaler,stanza_lnorm_medianiqr,flair,flair_stdscaler,flair_medianiqr,flair_lnorm_stdscaler,flair_lnorm_medianiqr
0,0,0,Letter  ,letter,8,1,0.0,-0.04759248596519752,0.0,-0.04759248596519752,0.0,0.0,-0.025624603210963378,0.0,-0.025624603210963378,0.0,0.0,0.20925986374607014,0.0,0.20925986374607014,0.0,0.0,0.21177854832915932,0.14471992653810864,0.21177854832915932,0.1395558213085566,0.039,-0.4796738696420577,-0.2989238740534077,-0.4796738696420577,0.37299344802482937,0.0,-0.1340145673398732,0.0,-0.1340145673398732,0.0,0.0,-0.021744121893440656,0.0,-0.021744121893440656,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050582350665566475,0.0,-0.050582350665566475,0.0,0.0,-0.3489753425465763,-0.3157140984135629,-0.3489753425465763,-0.2546485808971546,0.0,-0.5052953366791406,-0.2755922983818991,-0.5052953366791406,-0.30191939815728513,10.0,-0.8709956756982017,-0.5462103100402912,-0.8709956756982017,177.05126574671112,-0.5913,-0.5143544605839648,0.07195385540165494,-0.5143544605839648,-26.54113423356093
1,1,0,"_To Mrs. Saville, England._",to mrs saville england,27,4,0.0,-0.04759248596519752,0.0,-0.04759248596519752,0.0,0.0,-0.025624603210963378,0.0,-0.025624603210963378,0.0,0.0,0.20925986374607014,0.0,0.20925986374607014,0.0,0.0,0.21177854832915932,0.14471992653810864,0.21177854832915932,0.1395558213085566,0.0,-0.4890421572460765,-0.3078061834538518,-0.4890421572460765,-0.358420502677708,0.0,-0.1340145673398732,0.0,-0.1340145673398732,0.0,0.0,-0.021744121893440656,0.0,-0.021744121893440656,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050582350665566475,0.0,-0.050582350665566475,0.0,0.0,-0.3489753425465763,-0.3157140984135629,-0.3489753425465763,-0.2546485808971546,0.0,-0.5052953366791406,-0.2755922983818991,-0.5052953366791406,-0.30191939815728513,2.691256930414569,-1.4716853961087586,-1.0154446215995894,-1.4716853961087586,8.148692915713063,0.8427,1.0407308627350897,0.8055608845233986,1.0407308627350897,9.71912628755237
2,2,0,"St. Petersburgh, Dec.   th,   .",st petersburgh december th,31,5,0.0,-0.04759248596519752,0.0,-0.04759248596519752,0.0,0.0,-0.025624603210963378,0.0,-0.025624603210963378,0.0,0.0,0.20925986374607014,0.0,0.20925986374607014,0.0,0.0,0.21177854832915932,0.14471992653810864,0.21177854832915932,0.1395558213085566,0.799,-0.2971123676150244,-0.1258327165062916,-0.2971123676150244,2.638501274816278,0.0,-0.1340145673398732,0.0,-0.1340145673398732,0.0,0.0,-0.021744121893440656,0.0,-0.021744121893440656,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.050582350665566475,0.0,-0.050582350665566475,0.0,0.0,-0.3489753425465763,-0.3157140984135629,-0.3489753425465763,-0.2546485808971546,0.0,-0.5052953366791406,-0.2755922983818991,-0.5052953366791406,-0.30191939815728513,2.691256930414569,-1.4716853961087586,-1.0154446215995894,-1.4716853961087586,5.711943873546385,0.9341,1.1398485744166529,0.8523193799639336,1.1398485744166529,8.640553371026098
3,3,0,"You will rejoice to hear that no disaster has accompanied the
commencement of an enterprise which you have regarded with such evil
forebodings. I arrived here yesterday, and my first task is to assure
my dear sister of my welfare and increasing confidence in the success
of my undertaking.",you will rejoice to hear that no disaster has accompanied the commencement of an enterprise which you have regarded with such evil forebodings i arrived here yesterday and my first task is to assure my dear sister of my welfare and increasing confidence in the success of my undertaking,289,49,2.15,0.44438622672475503,0.4699453551912569,0.44438622672475503,0.7642467111611365,2.15,0.4736751979079983,0.4673913043478261,0.4736751979079983,0.7677075494935869,40.88457625421077,0.7253076929881325,0.4593004214130879,0.7253076929881325,0.7881131231795934,1.895833333333333,1.1465957795740944,1.0806244260789717,1.1465957795740944,1.625049580899347,5.297000000000001,0.7833634693818127,0.8985936343449294,0.7833634693818127,1.6689472089242494,21.595442034389247,0.48222522948806024,0.6171716026964368,0.48222522948806024,0.9601179840390603,1.0020491157613596,0.48094001616291254,0.46633067675501516,0.48094001616291254,0.778727509539682,"{'neg': 0.163, 'neu': 0.61, 'pos': 0.227, 'compound': 0.4939}",0.4939,0.612438890053655,0.3106533532510418,0.612438890053655,0.6624152683618859,-0.1125,-0.8650210039265301,-0.81893639123375,-0.8650210039265301,-1.2780297174801374,-0.1153307855356391,-0.8710951214458068,-0.602017189844253,-0.8710951214458068,-0.9572515247342283,12.275101668076655,-0.6840100104625957,-0.40014473422467906,-0.6840100104625957,0.5013823266371108,0.8736,1.074240023467697,0.8213687347325073,1.074240023467697,0.9998248871767139
4,4,0,"I am already far north of London, and as I walk in the streets of
Petersburgh, I feel a cold northern breeze play upon my cheeks, which
braces my nerves and fills me with delight. Do you understand this
feeling? This breeze, which has travelled from the regions towards
which I am advancing, gives me a foretaste of those icy climes.
Inspirited by this wind of promise, my daydreams become more fervent
and vivid. I try in vain to be persuaded that the pole is the seat of
frost and desolation; it ever presents itself to my imagination as the
region of beauty and delight. There, Margaret, the sun is for ever
visible, its broad disk just skirting the horizon and diffusing a
perpetual splendour. Therefor with your leave, my sister, I will put
some trust in preceding navigatorsthere snow and frost are banished;
and, sailing over a calm sea, we may be wafted to a land surpassing in
wonders and in beauty every region hitherto discovered on the habitable
globe. Its productions and features may be without example, as the
phenomena of the heavenly bodies undoubtedly are in those undiscovered
solitudes. What may not be expected in a country of eternal light? I
may there discover the wondrous power which attracts the needle and may
regulate a thousand celestial observations that require only this
voyage to render their seeming eccentricities consistent for ever. I
shall satiate my ardent curiosity with the sight of a part of the world
never before visited, and may tread a land never before imprinted by
the foot of man. These are my enticements, and they are sufficient to
conquer all fear of danger or death and to induce me to commence this
laborious voyage with the joy a child feels when he embarks in a little
boat, with his holiday mates, on an expedition of discovery up his
native river. But supposing all these conjectures to be false, you
cannot contest the inestimable benefit which I shall confer on all
mankind, to the last generation, by discovering a passage near the pole
to those countries, to reach which at present so many months are
requisite; or by ascertaining the secret of the magnet, which, if at
all possible, can only be effected by an undertaking such as mine.",i am already far north of london and as i walk in the streets of petersburgh i feel a cold northern breeze play upon my cheeks which braces my nerves and fills me with delight do you understand this feeling this breeze which has travelled from the regions towards which i am advancing gives me a foretaste of those icy climes inspirited by this wind of promise my daydreams become more fervent and vivid i try in vain to be persuaded that the pole is the seat of frost and desolation it ever presents itself to my imagination as the region of beauty and delight there margaret the sun is for ever visible its broad disk just skirting the horizon and diffusing a perpetual splendour therefor with your leave my sister i will put some trust in preceding navigatorsthere snow and frost are banished and sailing over a calm sea we may be wafted to a land surpassing in wonders and in beauty every region hitherto discovered on the habitable globe its productions and features may be without example as the phenomena of the heavenly bodies undoubtedly are in those undiscovered solitudes what may not be expected in a country of eternal light i may there discover the wondrous power which attracts the needle and may regulate a thousand celestial observations that require only this voyage to render their seeming eccentricities consistent for ever i shall satiate my ardent curiosity with the sight of a part of the world never before visited and may tread a land never before imprinted by the foot of man these are my enticements and they are sufficient to conquer all fear of danger or death and to induce me to commence this laborious voyage with the joy a child feels when he embarks in a little boat with his holiday mates on an expedition of discovery up his native river but supposing all these conjectures to be false you cannot contest the inestimable benefit which i shall confer on all mankind to the last generation by discovering a passage near the pole to those countries to reach which at present so many months are requisite or by ascertaining the secret of the magnet which if at all possible can only be effected by an undertaking such as mine,2198,384,12.800000000000002,2.88139705935173,2.797814207650274,2.88139705935173,0.5805905247580728,10.8,2.4824860256656813,2.347826086956522,2.4824860256656813,0.49209161239341837,172.64590876612402,2.388407958428978,1.939517194906953,2.388407958428978,0.42466865351030614,0.07291666666666696,0.24773305722319547,0.1807162534435266,0.24773305722319547,0.14684640566552262,16.694,3.521065362279311,3.494277742982405,3.521065362279311,0.4568989746879543,125.38679826885928,3.443978185346663,3.5834029755601278,3.443978185346663,0.711343184996737,3.635977469961613,1.8022664697343416,1.6921005243788771,1.8022664697343416,0.3605641527188555,"{'neg': 0.028, 'neu': 0.87, 'pos': 0.101, 'compound': 0.97}",0.97,1.2515650546748767,0.6101108577718375,1.2515650546748767,0.16600757209434494,0.06136363636363637,-0.06749589088478328,-0.041229211420733575,-0.06749589088478328,-0.18341892792475947,0.22648564950668232,0.2130592765969607,0.36543822278067256,0.2130592765969607,-0.13770102166826975,65.77813786566918,3.7132883414783397,3.034845402586025,3.7132883414783397,-0.9330937550833469,0.9994,1.2106624318871788,0.8857256135773575,1.2106624318871788,0.311402505428394
5,5,0,"These reflections have dispelled the agitation with which I began my
letter, and I feel my heart glow with an enthusiasm which elevates me
to heaven, for nothing contributes so much to tranquillise the mind as
a steady purposea point on which the soul may fix its intellectual
eye. This expedition has been the favourite dream of my early years. I
have read with ardour the accounts of the various voyages which have
been made in the prospect of arriving at the North Pacific Ocean
through the seas which surround the pole. You may remember that a
history of all the voyages made for purposes of discovery composed the
whole of our good Uncle Thomas library. My education was neglected,
yet I was passionately fond of reading. These volumes were my study
day and night, and my familiarity with them increased that regret which
I had felt, as a child, on learning that my fathers dying injunction
had forbidden my uncle to allow me to embark in a seafaring life.",these reflections have dispelled the agitation with which i began my letter and i feel my heart glow with an enthusiasm which elevates me to heaven for nothing contributes so much to tranquillise the mind as a steady purposea point on which the soul may fix its intellectual eye this expedition has been the favourite dream of my early years i have read with ardour the accounts of the various voyages which have been made in the prospect of arriving at the north pacific ocean through the seas which surround the pole you may remember that a history of all the voyages made for purposes of discovery composed the whole of our good uncle thomas library my education was neglected yet i was passionately fond of reading these volumes were my study day and night and my familiarity with them increased that regret which i had felt as a child on learning that my fathers dying injunction had forbidden my uncle to allow me to embark in a seafaring life,961,170,7.799999999999999,1.7372605182123046,1.7049180327868854,1.7372605182123046,0.7991657811375824,7.799999999999999,1.7857886287555018,1.6956521739130435,1.7857886287555018,0.8027847480614196,48.89339229080392,0.8263954994211821,0.5492720664108339,0.8263954994211821,0.27166043213033575,0.3437500000000009,0.3812783759724722,0.31441689623507874,0.3812783759724722,0.21719135489803024,13.230999999999996,2.6892094655429726,2.705574218527585,2.6892094655429726,1.1012081521858317,66.06853309780762,1.7512934225627292,1.8881587325160627,1.7512934225627292,0.8466508127470216,0.7639713499462969,0.3615068320837115,0.3555347447926336,0.3615068320837115,0.17112786759203918,"{'neg': 0.059, 'neu': 0.795, 'pos': 0.145, 'compound': 0.9313}",0.9313,1.1996134004618095,0.5857693214875385,1.1996134004618095,0.36002119542948435,0.20208333333333334,0.5779955677100075,0.5882222423930694,0.5779955677100075,0.2752131339371501,0.3141721710330715,0.49117851902056225,0.6136205544887832,0.49117851902056225,0.212634746555854,33.232753722663915,1.0384538979377074,0.945373823495175,1.0384538979377074,-0.49505405392728274,0.9984,1.2095779930285182,0.8852140326644414,1.2095779930285182,0.4592665560126751
6,6,0,"These visions faded when I perused, for the first time, those poets
whose effusions entranced my soul and lifted it to heaven. I also
became a poet and for one year lived in a paradise of my own creation;
I imagined that I also might obtain a niche in the temple where the
names of Homer and Shakespeare are consecrated. You are well
acquainted with my failure and how heavily I bore the disappointment.
But just at that time I inherited the fortune of my cousin, and my
thoughts were turned into the channel of their earlier bent.",these visions faded when i perused for the first time those poets whose effusions entranced my soul and lifted it to heaven i also became a poet and for one year lived in a paradise of my own creation i imagined that i also might obtain a niche in the temple where the names of homer and shakespeare are consecrated you are well acquainted with my failure and how heavily i bore the disappointment but just at that time i inherited the fortune of my cousin and my thoughts were turned into the channel of their earlier bent,531,98,0.30000000000000016,0.021055706503167987,0.06557377049180332,0.021055706503167987,0.0533195379879863,0.30000000000000016,0.044045136480054564,0.06521739130434787,0.044045136480054564,0.053560991825134,17.905207215961028,0.43526057507726224,0.20114845189162434,0.43526057507726224,0.1725752114001119,0.7618499999999999,0.5874394754275086,0.5208177777777779,0.5874394754275086,0.4380323278784671,4.968,0.7043335560043203,0.8236633832488751,0.7043335560043203,0.5923028115792793,-13.712749122854412,-0.5253166634008679,-0.3918937774021612,-0.5253166634008679,-0.3048295335307945,0.42689730699422684,0.19241155314243008,0.1986682159030232,0.19241155314243008,0.1658784342383382,"{'neg': 0.06, 'neu': 0.843, 'pos': 0.097, 'compound': 0.3612}",0.3612,0.4342997553230605,0.22718767198679146,0.4342997553230605,0.24221947249677386,0.05416666666666668,-0.10050891299326513,-0.07342188335199129,-0.10050891299326513,-0.0082790480160661,0.09430607188077565,-0.2061805718229062,-0.00867441401172431,-0.2061805718229062,-0.03398660663195128,20.917968042717114,0.02632840706000344,0.1547426676981065,0.02632840706000344,-0.1697892198424321,-0.9945,-0.9516002083958496,-0.13431556868613237,-0.9516002083958496,-0.2650976957927071
7,7,0,"Six years have passed since I resolved on my present undertaking. I
can, even now, remember the hour from which I dedicated myself to this
great enterprise. I commenced by inuring my body to hardship. I
accompanied the whale-fishers on several expeditions to the North Sea;
I voluntarily endured cold, famine, thirst, and want of sleep; I often
worked harder than the common sailors during the day and devoted my
nights to the study of mathematics, the theory of medicine, and those
branches of physical science from which a naval adventurer might derive
the greatest practical advantage. Twice I actually hired myself as an
under-mate in a Greenland whaler, and acquitted myself to admiration. I
must own I felt a little proud when my captain offered me the second
dignity in the vessel and entreated me to remain with the greatest
earnestness, so valuable did he consider my services.",six years have passed since i resolved on my present undertaking i can even now remember the hour from which i dedicated myself to this great enterprise i commenced by inuring my body to hardship i accompanied the whale fishers on several expeditions to the north sea i voluntarily endured cold famine thirst and want of sleep i often worked harder than the common sailors during the day and devoted my nights to the study of mathematics the theory of medicine and those branches of physical science from which a naval adventurer might derive the greatest practical advantage twice i actually hired myself as an under mate in a greenland whaler and acquitted myself to admiration i must own i felt a little proud when my captain offered me the second dignity in the vessel and entreated me to remain with the greatest earnestness so valuable did he consider my services,886,149,7.5,1.6686123257439394,1.6393442622950822,1.6686123257439394,0.8767306581917205,7.5,1.7161188890644843,1.6304347826086958,1.7161188890644843,0.8807008722924713,116.33163472259669,1.6776054617903617,1.3068783817041298,1.6776054617903617,0.7374569974835568,3.912750000000001,2.141118041016784,2.076303397612489,2.141118041016784,1.1477927226166924,5.812000000000001,0.9070729082553945,1.0158856687354096,0.9070729082553945,0.37311931516485747,53.27196460964899,1.3861351288505612,1.5224482890680855,1.3861351288505612,0.7788808596780453,4.103742744127656,2.0369238133299117,1.909787754908099,2.0369238133299117,1.04878495164395,"{'neg': 0.014, 'neu': 0.742, 'pos': 0.245, 'compound': 0.9885}",0.9885,1.2763998247767305,0.6217469926881045,1.2763998247767305,0.4359912699499055,0.21517857142857144,0.6380643748547641,0.6467983822980647,0.6380643748547641,0.389066548638823,0.5992306173090606,1.39531107833149,1.4204317797302253,1.39531107833149,0.8178278810071494,31.462027704978695,0.8929217720495598,0.8316900620114385,0.8929217720495598,-0.21133232517087486,0.997,1.2080597786263938,0.8844978193863587,1.2080597786263938,0.4962664671300436
8,8,0,"And now, dear Margaret, do I not deserve to accomplish some great purpose?
My life might have been passed in ease and luxury, but I preferred glory to
every enticement that wealth placed in my path. Oh, that some encouraging
voice would answer in the affirmative! My courage and my resolution is
firm; but my hopes fluctuate, and my spirits are often depressed. I am
about to proceed on a long and difficult voyage, the emergencies of which
will demand all my fortitude: I am required not only to raise the spirits
of others, but sometimes to sustain my own, when theirs are failing.",and now dear margaret do i not deserve to accomplish some great purpose my life might have been passed in ease and luxury but i preferred glory to every enticement that wealth placed in my path oh that some encouraging voice would answer in the affirmative my courage and my resolution is firm but my hopes fluctuate and my spirits are often depressed i am about to proceed on a long and difficult voyage the emergencies of which will demand all my fortitude i am required not only to raise the spirits of others but sometimes to sustain my own when theirs are failing,583,104,6.4,1.4169022866932661,1.3989071038251368,1.4169022866932661,1.071859430322596,6.4,1.4606631768640852,1.3913043478260871,1.4606631768640852,1.0767132715616676,106.30022100192818,1.5509882934334591,1.194184721370606,1.5509882934334591,0.9654415070981109,1.075,0.7418507365955183,0.6754086317722683,0.7418507365955183,0.536419982524676,12.073000000000002,2.4110433874544155,2.4418379547913225,2.4110433874544155,1.8186901055155205,61.45697736412981,1.6196997203427472,1.756366049664486,1.6196997203427472,1.2873494264629117,3.7939538251912577,1.8815162856493632,1.7656190969585823,1.8815162856493632,1.3891568651033614,"{'neg': 0.12, 'neu': 0.665, 'pos': 0.215, 'compound': 0.9214}",0.9214,1.186323442407304,0.5795424168566712,1.186323442407304,0.5822402928256156,0.17857142857142858,0.4701447548819219,0.48305144574546416,0.4701447548819219,0.5107005597097769,0.2685636052250352,0.34651980124099324,0.4845329819512554,0.34651980124099324,0.41707599543691026,21.920622101105046,0.10873436664392956,0.21911484254957306,0.10873436664392956,-0.21820157831695447,0.9208,1.1254255375964692,0.8455153538221489,1.1254255375964692,0.5940443122623354
9,9,0,"This is the most favourable period for travelling in Russia. They fly
quickly over the snow in their sledges; the motion is pleasant, and, in
my opinion, far more agreeable than that of an English stagecoach. The
cold is not excessive, if you are wrapped in fursa dress which I have
already adopted, for there is a great difference between walking the
deck and remaining seated motionless for hours, when no exercise
prevents the blood from actually freezing in your veins. I have no
ambition to lose my life on the post-road between St. Petersburgh and
Archangel.",this is the most favourable period for travelling in russia they fly quickly over the snow in their sledges the motion is pleasant and in my opinion far more agreeable than that of an english stagecoach the cold is not excessive if you are wrapped in fursa dress which i have already adopted for there is a great difference between walking the deck and remaining seated motionless for hours when no exercise prevents the blood from actually freezing in your veins i have no ambition to lose my life on the post road between st petersburgh and archangel,564,97,1.4,0.27276574555384137,0.30601092896174864,0.27276574555384137,0.25138971175091807,0.3999999999999999,0.06726838304372713,0.08695652173913042,0.06726838304372713,0.07215088933145193,-17.905207215961028,-0.01674084758512198,-0.20114845189162434,-0.01674084758512198,-0.1743543372908347,0.560416666666667,0.4881146309718931,0.42137741046831995,0.4881146309718931,0.36137856114277234,7.078,1.2111819366320051,1.3042190969652105,1.2111819366320051,1.0100563524828945,0.0,-0.1340145673398732,0.0,-0.1340145673398732,0.0,1.494140574479794,0.7278007407321069,0.6953387556605812,0.7278007407321069,0.5865598241623712,"{'neg': 0.079, 'neu': 0.811, 'pos': 0.11, 'compound': 0.6478}",0.6478,0.8190373289009687,0.40745341614906844,0.8190373289009687,0.4388909214352556,0.29924242424242425,1.0236713661745132,1.0228233134650493,1.0236713661745132,1.1204454451755055,0.634752406889836,1.5079771190839755,1.5209703848788922,1.5079771190839755,1.5200660795030938,20.49107073572289,-0.00875735550421891,0.12733510089123068,-0.00875735550421891,-0.20963729278344043,0.9994,1.2106624318871788,0.8857256135773575,1.2106624318871788,0.6595701208608339
