"","sent_raw","jockers_rinker","jockers","huliu","lmcd","nrc","senticnet","sentiword"
"1","0,You don't know about me without you have read a book by the name of The Adventures of Tom Sawyer; but that ain't no matter.",0.05,0.05,0,0,0,0.2688,-0.0604166666666667
"2","1,""That book was made by Mr. Mark Twain, and he told the truth, mainly.""",0.267261241912424,0.267261241912424,0,0,0.267261241912424,0.360535415339861,0.0668153104781061
"3","2,""There was things which he stretched, but mainly he told the truth.""",0.649519052838329,0.649519052838329,0,0,0.649519052838329,0.928812245558811,0
"4","3,That is nothing.",0,0,0,0,0,-0.415692193816531,0
"5","4,""I never seen anybody but lied one time or another, without it was Aunt Polly, or the widow, or maybe Mary.""",0.30004959907449,0.30004959907449,0.490990253030983,0,0.218217890235992,-0.256024139719378,-0.41597785326236
"6","5,""Aunt Polly--Tom's Aunt Polly, she is--and Mary, and the Widow Douglas is all told about in that book, which is mostly a true book, with some stretchers, as I said before.""",0.0870388279778489,0.0870388279778489,0,0,0.348155311911396,0.331130517158928,0.126206300567881
"7","6,""Now the way that the book winds up is this: Tom and me found the money that the robbers hid in the cave, and it made us rich.""",0.13228756555323,0.321269802057843,0,0,0.377964473009227,0.145327339872048,0.175202281759486
"8","7,""We got six thousand dollars apiece--all gold. It was an awful sight of money when it was piled up. Well, Judge Thatcher he took it and put it out at interest, and it fetched us a dollar a day apiece all the year round--more than a body could tell what to do with.""",0.22248595461287,0.22248595461287,0.134839972492648,0,0.269679944985297,1.05808926414981,0.170709652508568
"9","8,""The Widow Douglas she took me for her son, and allowed she would sivilize me; but it was rough living in the house all the time, considering how dismal regular and decent the widow was in all her ways; and so when I couldn't stand it no longer I lit out.""",-0.113772756827276,-0.113772756827276,-0.315063018906302,-0.140028008402801,0,0.458381685506569,0.234838639092197
"10","9,""I got into my old rags and my sugar-hogshead again, and was free and satisfied.""",0.3125,0.3125,0.5,0.25,0.25,0.281,-0.05625
"11","10,""But Tom Sawyer he hunted me up and said he was going to start a band of robbers, and I might join if I would go back to the widow and be respectable.""",0.174077655955698,0.174077655955698,0.174077655955698,0,0.348155311911396,-0.26503323119255,0.0421594323017706
"12","11,So I went back.",0,0,0,0,0,0.4115,0.125
"13","12,""The widow she cried over me, and called me a poor lost lamb, and she called me a lot of other names, too, but she never meant no harm by it.""",-0.707195876730426,-0.707195876730426,-0.763322533613793,-0.763322533613793,-0.404111929560244,-0.316284936869151,-0.538815906080325
"14","13,""She put me in them new clothes again, and I couldn't do nothing but sweat and sweat, and feel all cramped up.""",0.0639602149066831,0.0639602149066831,-0.21320071635561,0,-0.21320071635561,0.0139013263085349,0.0377276434317616
"15","14,""Well, then, the old thing commenced again.""",0.302371578407382,0.302371578407382,0.377964473009227,0,0,0.0861758998461038,0.276140843980541
"16","15,""The widow rung a bell for supper, and you had to come to time.""",0,0,0,0,0,0.355190190501612,0
"17","16,""When you got to the table you couldn't go right to eating, but you had to wait for the widow to tuck down her head and grumble a little over the victuals, though there warn't really anything the matter with them,--that is, nothing only everything was cooked by itself.""",-0.266932809897922,-0.266932809897922,-0.346482322781408,0,-0.410121933088198,-0.179414203590463,-0.457188728210927
"18","17,""In a barrel of odds and ends it is different; things get mixed up, and the juice kind of swaps around, and the things go better.""",0.156892908110547,0.156892908110547,0.196116135138184,0.196116135138184,0,-0.078407230828246,0.202244764361252
"19","18,""After supper she got out her book and learned me about Moses and the Bulrushers, and I was in a sweat to find out all about him; but by and by she let it out that Moses had been dead a considerable long time; so then I didn't care no more about him, because I don't take no stock in dead people.""",-0.155575155575233,-0.155575155575233,-0.412750412750619,0,0.285750285750429,0.179311479311569,-0.0992188492188988
"20","19,""Pretty soon I wanted to smoke, and asked the widow to let me.""",0.138675049056307,0.138675049056307,0,0,0.277350098112615,0.236856983788173,-0.0173343811320384
"21","20,But she wouldn't.",0,0,0,0,0,0,0
"22","21,""She said it was a mean practice and wasn't clean, and I must try to not do it any more.""",-0.257147817412476,-0.257147817412476,-0.223606797749979,0,-0.447213595499958,-0.343460041343968,-0.120188653790614
"23","22,That is just the way with some people.",0,0,0,0,0,0.115258405333407,0.143631064928517
"24","23,They get down on a thing when they don't know nothing about it.",0,0,0,0,0,0.306471858414439,-0.150809115848734
"25","24,""Here she was a-bothering about Moses, which was no kin to her, and no use to anybody, being gone, you see, yet finding a power of fault with me for doing a thing that had some good in it.""",-0.0790569415042095,-0.0790569415042095,-0.158113883008419,0,-0.158113883008419,0.0608738449582413,-0.0194348314531182
"26","25,""And she took snuff, too; of course that was all right, because she done it herself.""",0.2,0.2,0.25,0,0,0.1095,0.015625
"27","26,""Her sister, Miss Watson, a tolerable slim old maid, with goggles on, had just come to live with her, and took a set at me now with a spelling-book.""",0.0730296743340221,0.255603860169077,0,-0.182574185835055,0.365148371670111,0.407870731155514,-0.0467846351202329
"28","27,""She worked me middling hard for about an hour, and then the widow made her ease up.""",0.18190171877725,0.18190171877725,0.242535625036333,0,0.242535625036333,0.107200746266059,-0.124299507831121
"29","28,I couldn't stood it much longer.",0,0,0,0,0,0,0
"30","29,""Then for an hour it was deadly dull, and I was fidgety.""",-0.649519052838329,-0.649519052838329,-0.866025403784439,0,-0.577350269189626,-0.20091789367799,-0.209633133455757
"31","30,""Miss Watson would say, Don't put your feet up there, Huckleberry; and Don't scrunch up like that, Huckleberry--set up straight; and pretty soon she would say, Don't gap and stretch like that, Huckleberry--why don't you try to behave?""",-0.260887906963891,0.0553398590529466,-0.474341649025257,-0.158113883008419,0.316227766016838,0.0885437744847146,-0.192371890993576
"32","31,""Then she told me all about the bad place, and I said I wished I was there.""",-0.18190171877725,-0.18190171877725,-0.242535625036333,-0.242535625036333,-0.242535625036333,0.0676674393851369,0.116936819213946
"33","32,""She got mad then, but I didn't mean no harm.""",-0.770805179666042,-0.770805179666042,-1.02774023955472,-0.711512473537885,-1.02774023955472,-0.165308064685302,-0.0362344315227627
"34","33,""All I wanted was to go somewheres; all I wanted was a change, I warn't particular.""",0,0,0,0,0,0.512,0.578125
"35","34,She said it was wicked to say what I said; said she wouldn't say it for the whole world; she was going to live so as to go to the good place.",0,0,0,0.176776695296637,0,-0.167053977055322,-0.116009706288418
"36","35,""Well, I couldn't see no advantage in going where she was going, so I made up my mind I wouldn't try for it.""",0.323197341788466,0.323197341788466,0.41702882811415,0.208514414057075,0.208514414057075,-0.107384923239393,0.0441737786179913
"37","36,""But I never said so, because it would only make trouble, and wouldn't do no good.""",0.1625,0.1625,0.2,0.2,0.25,0.2907,-0.1575
"38","37,""Now she had got a start, and she went on and told me all about the good place.""",0.176776695296637,0.176776695296637,0.235702260395516,0.235702260395516,0.235702260395516,0.332340187157677,0.257799347307595
"39","38,""She said all a body would have to do there was to go around all day long with a harp and sing, forever and ever.""",-0.09,0.12,-0.21,0,0.2,0.508,0.0708333333333333
"40","39,So I didn't think much of it.",0,0,0,0,0,-0.044524214920487,-0.0220479275922049
"41","40,But I never said so.",0,0,0,0,0,0,0
"42","41,""I asked her if she reckoned Tom Sawyer would go there, and she said not by a considerable sight.""",-0.0229415733870562,-0.0229415733870562,0,0,-0.229415733870562,-0.274151801975321,0.0860309002014606
"43","42,""I was glad about that, because I wanted him and me to be together.""",0.200445931434318,0.200445931434318,0.267261241912424,0,0.267261241912424,0.329533111278019,0.38418803524911
"44","43,""Miss Watson she kept pecking at me, and it got tiresome and lonesome.""",-0.693375245281536,-0.416025147168922,-0.832050294337844,-0.277350098112615,-0.554700196225229,-0.587982207998743,-0.208012573584461
"45","44,""By and by they fetched the niggers in and had prayers, and then everybody was off to bed.""",0,0,0,0,0,-0.157449109944205,-0.108030202681278
"46","45,""I went up to my room with a piece of candle, and put it on the table.""",0,0,0,0,0,0.338579732550721,0.227377148471562
"47","46,""Then I set down in a chair by the window and tried to think of something cheerful, but it warn't no use.""",0.159900537266708,0.159900537266708,0.21320071635561,0,0.21320071635561,0.00069290232815574,0.113262880563918
"48","47,I felt so lonesome I most wished I was dead.",-0.996117462953039,-0.996117462953039,-1.13841995766062,0,-0.569209978830308,-0.620438876925036,-0.142302494707577
"49","48,""The stars were shining, and the leaves rustled in the woods ever so mournful; and I heard an owl, away off, who-whooing about somebody that was dead, and a whippowill and a dog crying about somebody that was going to die; and the wind was trying to whisper something to me, and I couldn't make out what it was, and so it made the cold shivers run over me.""",-0.448210728500398,-0.448210728500398,-0.478091443733757,0,-0.358568582800318,-0.0668132792617926,-0.180529321201549
"50","49,""Then away out in the woods I heard that kind of a sound that a ghost makes when it wants to tell about something that's on its mind and can't make itself understood, and so can't rest easy in its grave, and has to go about that way every night grieving.""",-0.165233049915305,-0.165233049915305,-0.280056016805602,-0.140028008402801,0,-0.229757956187316,0.0178535710713571
"51","50,I got so down-hearted and scared I did wish I had some company.",0.240535117721182,0.240535117721182,-0.267261241912424,0,0,-0.0531849871405724,0.158686362385502
"52","51,""Pretty soon a spider went crawling up my shoulder, and I flipped it off and it lit in the candle; and before I could budge it was all shriveled up.""",0.0639009650422694,0.0639009650422694,0.182574185835055,0,0.365148371670111,0.0425397852995679,0.121716123890037
"53","52,""I didn't need anybody to tell me that that was an awful bad sign and would fetch me some bad luck, so I was scared and most shook the clothes off of me. I got up and turned around in my tracks three times and crossed my breast every time; and then I tied up a little lock of my hair with a thread to keep witches away.""",0.0727606875108999,0.0727606875108999,0.0242535625036333,0.242535625036333,0.242535625036333,-0.119254766830365,0.38112741077138
"54","53,But I hadn't no confidence.",0.335410196624968,0.335410196624968,0.447213595499958,0,0.447213595499958,0.293372118647972,0.0838525491562421
"55","54,""You do that when you've lost a horseshoe that you've found, instead of nailing it up over the door, but I hadn't ever heard anybody say it was any way to keep off bad luck when you'd killed a spider.""",0.154161035933208,0.154161035933208,0.197642353760524,0.197642353760524,0,0.00810333650418149,0.239641353934635
"56","55,""I set down again, a-shaking all over, and got out my pipe for a smoke; for the house was all as still as death now, and so the widow wouldn't know.""",-0.176776695296637,-0.176776695296637,-0.353553390593274,0,-0.353553390593274,0.344007449047255,0.113642161262124
"57","56,""Well, after a long time I heard the clock away off in the town go boom--boom--boom--twelve licks; and all still again--stiller than ever.""",-0.0769800358919501,-0.0769800358919501,0.769800358919501,0.577350269189626,0,-0.162812775911474,0.212200051081154
"58","57,Pretty soon I heard a twig snap down in the dark amongst the trees--something was a stirring.",-0.14142135623731,-0.14142135623731,-0.235702260395516,0,0,-0.345303811479431,-0.0191508086571357
"59","58,I set still and listened.",0,0,0,0,0,-0.334068555838469,-0.0367354024874965
"60","59,Directly I could just barely hear a me-yow! me-yow! down there.",0,0,0,0,0,-0.0756611067651212,-1.92450290504169e-18
"61","60,That was good!",0.433012701892219,0.433012701892219,0.577350269189626,0.577350269189626,0.577350269189626,0.383360578741912,0.270632938682637
