,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_stdscaler,jockers_rinker_medianiqr,jockers_rinker_lnorm_stdscaler,jockers_rinker_lnorm_medianiqr,jockers_stdscaler,jockers_medianiqr,jockers_lnorm_stdscaler,jockers_lnorm_medianiqr,huliu_stdscaler,huliu_medianiqr,huliu_lnorm_stdscaler,huliu_lnorm_medianiqr,senticnet_stdscaler,senticnet_medianiqr,senticnet_lnorm_stdscaler,senticnet_lnorm_medianiqr,sentiword_stdscaler,sentiword_medianiqr,sentiword_lnorm_stdscaler,sentiword_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,lmcd_stdscaler,lmcd_medianiqr,lmcd_lnorm_stdscaler,lmcd_lnorm_medianiqr,jockers_rinker_stdscaler_roll10,jockers_stdscaler_roll10,huliu_stdscaler_roll10,senticnet_stdscaler_roll10,sentiword_stdscaler_roll10,nrc_stdscaler_roll10,lmcd_stdscaler_roll10,lmcd_stdscaler_roll10_mean,mean_stdscaler_roll10,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100
0,1,"0,The Cyclone",-0.176776695296637,-0.176776695296637,0.0,0.0,-0.707106781186547,0.0,0.0,cyclone,7,1,-0.8078366914433438,-0.7245052589204792,-4.336869989177792,-13.596859720599825,-0.8300040646735809,-0.735002338731077,-4.742361560145261,-14.144842964305276,-0.07587463676892263,0.0,-0.05840336098881815,0.0,-0.40140283691445783,-0.30127520683202175,-0.25435847927332594,-0.27169316928341225,-0.04033120967145151,0.0,-0.04246937609684061,0.0,-2.2559772424005486,-2.73861278752583,-13.62701335727928,-54.96093870963916,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
1,2,"1,""Dorothy lived in the midst of the great Kansas prairies, with Uncle Henry, who was a farmer, and Aunt Em, who was the farmers wife.""",0.15,0.15,0.2,0.2,0.2,0.3976,0.0,lived in the midst of the great kansas prairies with uncle henry who was a farmer and aunt them who was the farmers wife,120,24,0.4257517785845534,0.614763097905583,0.0679188341513792,0.48532658201038587,0.4523095130851105,0.6236701654856592,0.08759406491530466,0.5048863068388773,0.568957022413749,1.0,0.14158772068748007,1.0622780344436116,0.879892689335674,0.7958983214016697,0.12145674335245502,0.41645098099063493,-0.04033120967145151,0.0,-0.04246937609684061,0.0,0.3976065055527565,0.7745966692414838,0.035286637686858593,0.6539256141038523,1.1746782923499177,0.2,0.4493355966262433,0.008329862557267805,,,,,,,,,,,,,,,,
2,3,"2,""Their house was small, for the lumber to build it had to be carried by wagon many miles.""",0.0235702260395516,0.0235702260395516,0.0,0.0,0.0,0.351903474770505,-0.324090608043834,house was small for the lumber to build it had to be carried by wagon many miles,80,17,-0.051523111793614594,0.09660070118939723,-0.05021672897915421,0.10764513672589317,-0.04381710217206292,0.09800031183081027,-0.0419443875616887,0.11198347163588734,-0.07587463676892263,0.0,-0.05840336098881815,0.0,0.7326322433051703,0.669799182030279,0.21514562530047993,0.5880019245841219,-1.919643445611006,-1.752361490087037,-0.8411733997746108,-1.6953139478231598,-0.18745884794008533,0.0,-0.12535616928417537,0.0,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
3,4,"3,""There were four walls, a floor and a roof, which made one room; and this room contained a rusty looking cookstove, a cupboard for the dishes, a table, three or four chairs, and the beds.""",-0.0422577127364258,-0.0422577127364258,-0.16903085094570303,0.0,-0.16903085094570303,-0.0390461265684575,0.19015970731391602,were four walls a floor and a roof which made one room and this room contained a rusty looking cookstove a cupboard for the dishes a table three or four chairs and the beds,172,34,-0.3000248790510172,-0.17318988261499557,-0.11407904099396893,-0.09652378296100567,-0.30213435950180373,-0.17569916463581417,-0.11197093038064655,-0.10041390294228024,-0.6208568571108054,-0.8451542547285151,-0.17772855237992133,-0.633810911507117,-0.527231879393233,-0.40902263251354537,-0.2804135032767609,-0.31940175391162756,1.062352595005146,1.028195633543502,0.19191875093470007,0.4975077740700469,-0.6819293207388033,-0.6546536707079764,-0.2212041117361734,-0.3901663934434057,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
4,5,"4,""Uncle Henry and Aunt Em had a big bed in one corner, and Dorothy a little bed in another corner.""",0.111803398874989,0.111803398874989,0.0,0.0,0.22360679774997896,-0.170075330368634,0.181680523171858,henry and aunt them had a big bed in one corner and dorothy a little bed in another corner,90,19,0.2815588559549417,0.4582173589917454,0.05902286679149446,0.4568860199928967,0.3024211613396714,0.464856295188157,0.07783942529156995,0.47529952784574797,-0.07587463676892263,0.0,-0.05840336098881815,0.0,-0.9494832190242263,-0.7705965103684023,-0.4573974289732153,-0.6434717910687571,1.013184139908172,0.9823485914228323,0.3581666461303361,0.8503823899053509,0.4666641029048838,0.866025403784439,0.10148732776925577,0.9234075021042046,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
5,6,"5,""There was no garret at all, and no cellarexcept a small hole dug in the ground, called a cyclone cellar, where the family could go in case one of those great whirlwinds arose, mighty enough to crush any building in its path.""",-0.0231455024943138,0.131157847467778,0.308606699924184,0.154303349962092,0.154303349962092,-0.41677334824761,0.14465939058946098,was no garret at all and no cellarexcept a small hole dug in the ground called a cyclone cellar where the family could go in case one of those great whirlwinds arose mighty enough to crush any building in its path,213,41,-0.22787590842134486,-0.09486000543990501,-0.09760130251656299,-0.04384416711755199,0.3783704948686018,0.5453282428998131,0.006349434206281763,0.2584633710988941,0.9191222149660796,1.5430334996209198,0.1222676084584718,0.9596568041775562,-1.7444859017282175,-1.4513574124924826,-0.48499619151572615,-0.6940070697244133,0.7985087814632609,0.7821749194723492,0.10540080413653562,0.31386642809490134,0.2639288720134198,0.5976143046671974,-0.05279420445324494,0.29537660793741116,0.8788173297701274,0.154303349962092,0.15755569427289415,0.003762578638431895,,,,,,,,,,,,,,,,
6,7,"6,""It was reached by a trap door in the middle of the floor, from which a ladder led down into the small, dark hole.""",-0.142886901662352,-0.142886901662352,-0.20412414523193198,0.0,-0.20412414523193198,-0.224944808045589,-0.50818406990033,was reached by a trap door in the middle of the floor from which a ladder led down into the small dark hole,107,23,-0.679902052037897,-0.5856106287738527,-0.2347790689707784,-0.48240386685911063,-0.6970161767667196,-0.5940953173699478,-0.24432137950636454,-0.5018457998619943,-0.7340031930146793,-1.0206207261596598,-0.271389114251405,-1.131300883238768,-1.126304185511057,-0.9220083273079507,-0.4762187337566733,-0.6779349261614999,-2.9871507625049025,-2.7477568675751076,-0.9682928089254288,-1.9651351844560745,-0.7845886738728075,-0.7905694150420971,-0.296436944297539,-0.6964152517712742,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
7,8,"7,""When Dorothy stood in the doorway and looked around, she could see nothing but the great gray prairie on every side.""",0.24549512651549105,0.24549512651549105,0.490990253030983,0.490990253030983,0.0,-0.15917511211062,0.0409594979972958,dorothy stood in the doorway and looked around she could see nothing but the great gray prairie on every side,109,20,0.7862477647087432,1.0061422966492422,0.2142291168643698,0.9530830947039188,0.8270446123229491,1.0207199078655942,0.24802676698970344,0.99149443206334,1.5071556607535201,2.454951265154915,0.5307095974885475,3.129148311770761,-0.91435645622457,-0.7405174587470177,-0.43488799934302125,-0.6022554395388796,0.1971816458502628,0.22146845716075308,0.04333931490437855,0.1821358931296734,-0.18745884794008533,0.0,-0.12535616928417537,0.0,3.0586819620207697,0.490990253030983,1.4847405040984123,0.02453724402953438,,,,,,,,,,,,,,,,
8,9,"8,Not a tree nor a house broke the broad sweep of flat country that reached to the edge of the sky in all directions.",0.153093108923949,0.153093108923949,0.20412414523193198,0.0,0.20412414523193198,0.25780879542793,0.00510310363079829,a tree nor a house broke the broad sweep of flat country that reached to the edge of the sky in all directions,110,23,0.43742832578036916,0.6274399594005584,0.07778262293710338,0.5168612859204772,0.46444726840167583,0.6365306971820889,0.09840994373285257,0.5376919284235668,0.582253919476834,1.0206207261596598,0.15458239227376872,1.131300883238768,0.429405151540628,0.41014578333231416,-8.488452517023604e-05,0.1938996972656119,-0.010739716253877127,0.02759253758234416,-0.03317240438642802,0.01973357507403588,0.40967097799263696,0.7905694150420971,0.04572460572918826,0.6964152517712742,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
9,10,"9,""The sun had baked the plowed land into a gray mass, with little cracks running through it.""",0.11641710001744,0.11641710001744,-0.0485071250072666,0.0,0.48507125007266605,0.0521451593828116,-0.0394120390684041,sun had baked the plowed land into a gray mass with little cracks running through it,84,16,0.29897566876748205,0.4771262470393702,0.09280419013859251,0.5648854969265041,0.3205259151481251,0.48403914688824895,0.11488144915844556,0.5876516203762426,-0.23226928627200757,-0.242535625036333,-0.13114565564998243,-0.38637993827470507,-0.23336118844162942,-0.15738112106656005,-0.18044173681008002,-0.13634640611079515,-0.26887077677474064,-0.21310132967486684,-0.14566500759244028,-0.21904108185573715,1.2315330640248097,1.8786728732554498,0.458946205698598,2.378508546927006,-0.12021296262985241,0.0,-0.08281579285774815,0.0,,,,,,,,,,,,,,,,
