,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,The early-morning twitter of the birds sounded tame to Francoise.,-0.9991541504859924,1.3525503277778625,1.4571673572063446,-0.9984776973724365,0.9378658533096313,0.9806670546531677,-1,-1.5251340866088867
1,1,Every word from the maids quarters made her jump; their every footstep bothered her and she was constantly wondering what they were doing.,-0.9976339340209961,1.5539092421531677,4.66003030538559,-0.9363270401954651,1.6714871525764465,0.6441903710365295,1,-1.7213994264602661
2,2,All this was because we had moved house.,-0.9946773648262024,0.33538034558296204,4.38661053776741,-0.8290509581565857,0.7411412596702576,-0.7082101106643677,-1,0.6372973322868347
3,3,"It is true that the servants in our former home had made quite as much stir in their quarters on the top floor, but they were servants she knew and their comings and goings had become friendly presences to her.",0.9981715679168701,3.6528156995773315,3.4227845668792725,0.9968134164810181,0.8346997499465942,0.9571425318717957,1,-0.3930269777774811
4,4,But now she even made silence the object of her painful scrutiny.,-0.9982311129570007,0.7406998872756958,0.3623712360858917,-0.9799880385398865,-1.7538880109786987,-0.9880358576774597,-1,-1.8671855330467224
5,5,"And since the district to which we had moved appeared to be as quiet as the boulevard we had previously overlooked was noisy, the sound of a man singing in the street as he passed (as feeble perhaps as an orchestral motif yet quite clear even from a distance) brought tears to the eyes of the exiled Francoise.",0.9979718327522278,3.442900687456131,1.3347783088684082,0.9944378137588501,0.8027161955833435,0.9985349774360657,-1,-1.4722246825695038
6,6,"And if I had made fun of her when she had been distressed at leaving an apartment block where we had been so well thought of by everybody, weeping as she packed her trunks in accordance with the rituals of Combray and declaring that our former home was superior to any other imaginable, I, who found it as difficult to assimilate new surroundings as I found it easy to abandon old ones, none the less felt a close sympathy with our old servant when I realized that the move to a building where the concierge, who had not yet made our acquaintance, had not shown her the tokens of respect necessary to the nourishment of her good spirits, had driven her to a state close to total decline.",0.9964777231216431,4.310931503772736,3.2452608346939087,-0.9804689884185791,-1.6218413710594177,0.9728791117668152,1,-1.5181015133857727
7,7,"She alone could understand my feelings; this was certainly not the case with her young footman; for him, a person as remote from the Combray world as it was possible to be, moving into a new district was like taking a holiday in which the novelty of the surroundings provided the same sense of relaxation as an actual journey; he felt he was in the country and a head cold gave him the delightful sensation, as if he had been a victim of a draught from the ill-fitting window of a railway carriage, of having seen something of the world; every time he sneezed, he rejoiced that he had found such a select position, having always wanted to work for people who travelled a great deal.",0.9945445656776428,4.556868255138397,2.3270245790481567,0.6739203929901123,-0.4309718608856201,0.9982712268829346,1,-1.4371111690998077
8,8,"And so it was not to him I went, but straight to Francoise; and because I had laughed at her tears over a departure that had not affected me in the least, she now showed a frosty indifference to my misery, because she shared it.",-0.9990589618682861,0.6397649645805359,1.3416448831558228,-0.9401783347129822,-1.4956295192241669,0.9985845685005188,-1,-1.5580953359603882
9,9,The so-called sensitivity of neurotics develops along with their egotism; they cannot bear for other people to flaunt the sufferings with which they are increasingly preoccupied themselves.,-0.9890154004096985,0.9135767817497253,3.345154881477356,-0.9016451835632324,-1.8581877946853638,0.9964158535003662,-1,-1.9192255735397339
10,10,"Francoise, who would not allow the least of her own troubles to pass unobserved, would turn her head away if I were suffering, so that I should not have the satisfaction of seeing my suffering pitied, let alone noticed.",-0.9974576234817505,0.8211451172828674,1.301370531320572,-0.9979590773582458,-1.7719217538833618,0.9849528074264526,-1,-1.7422776818275452
11,11,This is what happened when I tried to talk to her about our move.,-0.99950110912323,0.6999927759170532,4.410414963960648,-0.9973171949386597,0.6688134074211121,0.6198097467422485,-1,0.8150627613067627
12,12,"What is more, she was obliged, two days later, to return to our former home to collect some clothes that had been forgotten in the move, while I, as a result of the same move, was still running a temperature, and like a boa constrictor that has just swallowed an ox, was feeling painfully swollen by the sight of a long sideboard which my eyes needed to digest; and Francoise, with a womans inconstancy, returned home saying that she thought she was going to choke to death on our old boulevard, that she had gone all around the houses to get there, that never had she seen such awkward stairs, that she would not go back there to live for all the world, not if you were to offer her a fortune unlikely hypotheses and that everything (meaning everything to do with the kitchen and the hallways) was far better appointed in our new home.",-0.9977269768714905,0.8960055112838745,0.3909263014793396,-0.9977995753288269,-1.5345914363861084,0.9826138615608215,-1,-1.5306854248046875
13,13,"And this new home, it is time to explain and to add that we had moved into it because my grandmother was far from well (though we kept this reason from her) and needed cleaner air was a flat that formed part of the Hotel de Guermantes.",0.9940904378890991,1.3983475863933563,4.450361341238022,-0.9995006322860718,0.7626308798789978,0.9887118935585022,1,0.5109745860099792
14,14,"At an age when Names, offering us the image of the unknowable that we have invested in them and simultaneously designating a real place for us, force us accordingly to identify the one with the other to a point where we go off to a city to seek out a soul that it cannot contain but which we no longer have the power to expel from its name, it is not only to cities and ruins that they give an individuality, as do allegorical paintings, it is not only the physical world that they spangle with differences and people with marvels, it is the social world as well: so every historic house, every famous residence or palace, has its lady or its fairy, as forests have their spirits and rivers their deities.",0.9982506632804871,4.435056239366531,4.4459075927734375,0.9893572330474854,-1.498016357421875,0.9994425773620605,1,-1.4217915832996368
15,15,"Sometimes, hidden deep in her name, the fairy is transformed by the needs of our imaginative activity through which she lives; this is how the atmosphere surrounding Madame de Guermantes, after existing for years in my mind only as the reflection of a magic-lantern slide and of a stained-glass window, began to lose its colours when quite different dreams impregnated it with the bubbling water of fast-flowing streams.",0.9951887130737305,2.401346832513809,2.4606279134750366,0.9819806814193726,0.6550353765487671,0.9985082745552063,1,-0.3824863135814667
16,16,"However, the fairy wastes away when we come into contact with the actual person to whom her name corresponds, for the name then begins to reflect that person who contains nothing of the fairy; the fairy can reappear if we absent ourselves from the person, but if we stay in the persons presence the fairy dies for ever and with her the name, as with the Lusignan family, which was fated to become extinct on the day when the fairy Melusine should die.",-0.9968655109405518,0.3859270513057709,2.3896646201610565,-0.9995220899581909,-0.46603667736053467,0.9953709244728088,-1,-1.4412558674812317
