,sent_no,sent_raw,roberta15lg,yelp,nlptown,huggingface,hinglish,imdb2way,t5imdb50k,robertaxml8lang
0,0,THE DUCHESSE DE GUERMANTES,0.9949805736541748,4.8687867522239685,3.309105336666107,0.9836932420730591,0.5945744514465332,0.9737513661384583,0,-1.4388479888439178
1,1,THE twittering of the birds at daybreak sounded insipid to Fran oise.,-0.9994848370552063,1.3977715969085693,0.4363352656364441,-0.9947227239608765,0.9123178124427795,-0.9991080164909363,-1,-1.9000912308692932
2,2,"Every word uttered by the maids upstairs made her jump; disturbed by all their running about, she kept asking herself what they could be doing.",-0.9986932277679443,0.4837704300880432,0.32945266366004944,-0.9932695031166077,0.6047713160514832,0.9015633463859558,-1,-1.4578053057193756
3,3,"In other words, we had moved.",0.995426595211029,2.393962025642395,1.3539369702339172,0.99636310338974,0.8243016004562378,-0.8202101588249207,-1,0.7072785496711731
4,4,"Certainly the servants had made no less noise in the attics of our old home; but she knew them, she had made of their comings and goings familiar events.",0.9972745776176453,3.4433389604091644,3.4483501613140106,0.9973587393760681,0.8322461247444153,0.9971663355827332,1,-0.4198701083660126
5,5,Now she faced even silence with a strained attention.,-0.9994174838066101,1.5055546164512634,1.4282266795635223,-0.9867715239524841,-1.8371962308883667,0.960086464881897,-1,-1.7720635533332825
6,6,"And as our new neighbourhood appeared to be as quiet as the boulevard on to which we had hitherto looked had been noisy, the song (distinct at a distance, when it was still quite faint, like an orchestral _motif_) of a passer-by brought tears to the eyes of a Fran oise in exile.",0.9965432286262512,1.3864074647426605,4.2424104660749435,0.6088491082191467,1.5840434432029724,0.9991260766983032,-1,-1.5259177088737488
7,7,"And so if I had been tempted to laugh at her in her misery at having to leave a house in which she was 'so well respected on all sides' and had packed her trunks with tears, according to the Use of Combray, declaring superior to all possible houses that which had been ours, on the other hand I, who found it as hard to assimilate new as I found it easy to abandon old conditions, I felt myself drawn towards our old servant when I saw that this installation of herself in a building where she had not received from the hall-porter, who did not yet know us, the marks of respect necessary to her moral wellbeing, had brought her positively to the verge of dissolution.",0.998253345489502,0.5717529058456421,2.2981818318367004,-0.9775052666664124,-0.48000797629356384,0.9959353804588318,-1,-1.5003249049186707
8,8,"She alone could understand what I was feeling; certainly her young footman was not the person to do so; for him, who was as unlike the Combray type as it was possible to conceive, packing up, moving, living in another district, were all like taking a holiday in which the novelty of one's surroundings gave one the same sense of refreshment as if one had actually travelled; he thought he was in the country; and a cold in the head afforded him, as though he had been sitting in a draughty railway carriage, the delicious sensation of having seen the world; at each fresh sneeze he rejoiced that he had found so smart a place, having always longed to be with people who travelled a lot.",-0.9874969124794006,2.3977862000465393,2.383017838001251,-0.9870960116386414,0.5674298405647278,0.9977558255195618,-1,-1.41162970662117
9,9,"And so, without giving him a thought, I went straight to Fran oise, who, in return for my having laughed at her tears over a removal which had left me cold, now shewed an icy indifference to my sorrow, but because she shared it.",-0.9910278916358948,0.46187376976013184,3.247033640742302,0.5729559659957886,0.5597274303436279,0.997606098651886,-1,-1.6112374663352966
10,10,The 'sensibility' claimed by neurotic people is matched by their egotism; they cannot abide the flaunting by others of the sufferings to which they pay an ever increasing attention in themselves.,-0.9984164834022522,0.9464849829673767,1.3089328110218048,-0.9965477585792542,-1.8657723665237427,0.9982348680496216,-1,-1.8903935551643372
11,11,"Fran oise, who would not allow the least of her own ailments to pass unnoticed, if I were in pain would turn her head from me so that I should not have the satisfaction of seeing my sufferings pitied, or so much as observed.",-0.9975697994232178,0.7998274564743042,1.3144210278987885,-0.9951124787330627,-1.7067181468009949,0.9934446215629578,-1,-1.699889063835144
12,12,It was the same as soon as I tried to speak to her about our new house.,-0.9994845986366272,0.3937181830406189,1.329787403345108,-0.9975807070732117,0.8842380046844482,0.9111566543579102,1,0.7437195777893066
13,13,"Moreover, having been obliged, a day or two later, to return to the house we had just left, to retrieve some clothes which had been overlooked in our removal, while I, as a result of it, had still a 'temperature,' and like a boa constrictor that has just swallowed an ox felt myself painfully distended by the sight of a long trunk which my eyes had still to digest, Fran oise, with true feminine inconstancy, came back saying that she had really thought she would stifle on our old boulevard, it was so stuffy, that she had found it quite a day's journey to get there, that never had she seen such stairs, that she would not go back to live there for a king's ransom, not if you were to offer her millions a pure hypothesis and that everything (everything, that is to say, to do with the kitchen and 'usual offices') was much better fitted up in the new house.",-0.9977691769599915,0.8113635778427124,0.4860926568508148,-0.9980974197387695,-1.6254395842552185,-0.6564174890518188,-1,-1.5068037509918213
14,14,"Which, it is high time now that the reader should be told and told also that we had moved into it because my grandmother, not having been at all well (though we took care to keep this reason from her), was in need of better air was a flat forming part of the H tel de Guermantes.",-0.9960599541664124,0.46041399240493774,3.3159379363059998,-0.9997042417526245,0.6693392992019653,0.8607878684997559,-1,-1.4289407432079315
15,15,"At the age when a Name, offering us an image of the unknowable which we have poured into its mould, while at the same moment it connotes for us also an existing place, forces us accordingly to identify one with the other to such a point that we set out to seek in a city for a soul which it cannot embody but which we have no longer the power to expel from the sound of its name, it is not only to towns and rivers that names give an individuality, as do allegorical paintings, it is not only the physical universe which they pattern with differences, people with marvels, there is the social universe also; and so every historic house, in town or country, has its lady or its fairy, as every forest has its spirit, as there is a nymph for every stream.",0.997317373752594,0.792643129825592,4.308151662349701,0.6003441214561462,0.5503087639808655,0.9993939995765686,1,-0.4374929964542389
